model_family,budget_FLOPs,context_tokens,quality_family,model_train_RMSE,joint_status,candidate_status,joint_N,joint_D,joint_Q,candidate_N,candidate_D,candidate_Q,candidate_active_set,candidate_budget_utilization,candidate_KKT_pass,converged_starts,joint_loss_at_joint,joint_loss_at_candidate,candidate_loss_at_candidate,candidate_loss_at_joint,joint_model_regret,candidate_model_regret
no_Q,1e+22,30000,logarithmic,0.1182387744906499,converged_feasible,converged_feasible,4.311865281763926,188.84081110943447,1.0,5.936169580351227,140.38233275741888,0.5,Q0;budget,1.0000000000000002,True,20,2.1892166412496024,2.319768063559637,2.3061489470983125,2.3107520899928446,0.13055142231003458,0.0046031428945321196
no_Q,1e+23,30000,logarithmic,0.1182387744906499,converged_feasible,converged_feasible,11.969999999999992,600.0,1.0,11.969999999999997,600.0,0.5000000000000004,N_max;D_max;Q0,0.8618399999999998,True,20,2.0523920597927097,2.149464477390852,2.142010838695438,2.142010838695438,0.09707241759814211,0.0
no_Q,1e+19,131072,exponential,0.1182387744906499,infeasible_by_supported_domain,infeasible_by_supported_domain,,,,,,,,,,,,,,,,
no_Q,1e+20,131072,exponential,0.1182387744906499,converged_feasible,converged_feasible,0.22552508453711656,10.000000000000002,0.9470193568254938,0.3104201847623589,10.000000000000002,0.5000000000000001,D_min;Q0;budget,1.0000000000008535,True,16,2.9593894536908563,3.1103410550178614,3.088046558744714,3.157842137276833,0.15095160132700514,0.06979557853211915
no_Q,1e+22,131072,exponential,0.1182387744906499,converged_feasible,converged_feasible,2.7235636877478906,109.20439911358481,1.0,3.5731659430629623,86.87538997866918,0.5,Q0;budget,1.0000000000000004,True,20,2.271227137155365,2.4185243753816246,2.4022524240925573,2.4086402513090803,0.14729723822625962,0.006387827216522979
no_Q,1e+23,131072,exponential,0.1182387744906499,converged_feasible,converged_feasible,8.095215598000996,377.9061751179309,0.9999999999999999,11.670436939331879,265.98848558609774,0.5,Q0;budget,1.0000000000000002,True,20,2.100267708095376,2.206502492345732,2.197844084016892,2.201733803999735,0.10623478425035593,0.003889719982843154
no_Q,1e+19,131072,power,0.1182387744906499,infeasible_by_supported_domain,infeasible_by_supported_domain,,,,,,,,,,,,,,,,
no_Q,1e+20,131072,power,0.1182387744906499,converged_feasible,converged_feasible,0.20703299440518297,10.000000000000002,0.9238978783528999,0.31042018476336497,10.000000000000002,0.5000000000000001,D_min;Q0;budget,1.0000000000040945,True,17,2.9886799194052753,3.11034105501718,3.088046558744037,3.1776287999397512,0.12166113561190484,0.08958224119571412
no_Q,1e+22,131072,power,0.1182387744906499,converged_feasible,converged_feasible,2.7484374735371833,107.26533406421788,1.0,3.5731659397637614,86.87539005888351,0.5000000000000001,Q0;budget,0.9999999999999996,True,20,2.2720626290580466,2.418524375384965,2.4022524240925573,2.4093683684416853,0.14646174632691844,0.0071159443491279895
no_Q,1e+23,131072,power,0.1182387744906499,converged_feasible,converged_feasible,8.121653803704776,375.48573168346877,1.0,11.67043689642222,265.9884865640795,0.5,Q0;budget,1.0,True,20,2.1004627153225495,2.2065024923706993,2.197844084016892,2.2018962957406822,0.10603977704814982,0.004052211723790222
no_Q,1e+19,131072,logarithmic,0.1182387744906499,infeasible_by_supported_domain,infeasible_by_supported_domain,,,,,,,,,,,,,,,,
no_Q,1e+20,131072,logarithmic,0.1182387744906499,converged_feasible,converged_feasible,0.2727888271371839,10.000000000000002,1.0,0.3104201847623281,10.000000000000002,0.5000000000000006,D_min;Q0;budget,1.0000000000007545,True,16,2.89610728684338,3.110341055017882,3.0880465587447343,3.115519012102548,0.2142337681745019,0.027472453357813453
no_Q,1e+22,131072,logarithmic,0.1182387744906499,converged_feasible,converged_feasible,2.6443930593087948,115.74099877849608,1.0,3.5731659430629623,86.87538997866918,0.5,Q0;budget,1.0000000000000004,True,20,2.2685963794002455,2.4185243753816246,2.4022524240925573,2.4063602002481295,0.14992799598137907,0.004107776155572118
no_Q,1e+23,131072,logarithmic,0.1182387744906499,converged_feasible,converged_feasible,8.013008061869956,385.58450899126456,1.0,11.670436894341107,265.98848661151163,0.5,Q0;budget,1.0000000000000004,True,20,2.099663817182261,2.2065024923719103,2.197844084016892,2.201232122282086,0.10683867518964929,0.003388038265193849
