quality_domain,metric_a,metric_b,mean_domain_spearman_sample,conflict_strength_sample,min_domain_spearman_sample,max_domain_spearman_sample,n_domains_sample,mean_domain_spearman_extended,conflict_strength_extended,min_domain_spearman_extended,max_domain_spearman_extended,n_domains_extended,negative_in_both
arxiv,rps_doc_num_sentences,rps_doc_mean_word_length,-0.01810135803355243,0.01810135803355243,-0.01810135803355243,-0.01810135803355243,1,-0.028010867896951213,0.028010867896951213,-0.028010867896951213,-0.028010867896951213,1,True
arxiv,fluency_en,rps_doc_num_sentences,-0.012757299038125395,0.012757299038125395,-0.012757299038125395,-0.012757299038125395,1,0.004378787728060178,0.0,0.004378787728060178,0.004378787728060178,1,False
arxiv,ad_en,rps_doc_word_count,-0.012603081041114137,0.012603081041114137,-0.012603081041114137,-0.012603081041114137,1,-0.026941785025293083,0.026941785025293083,-0.026941785025293083,-0.026941785025293083,1,True
arxiv,fineweb_edu,rps_doc_frac_chars_top_3gram,-0.009843308908444223,0.009843308908444223,-0.009843308908444223,-0.009843308908444223,1,-0.048520593938820154,0.048520593938820154,-0.048520593938820154,-0.048520593938820154,1,True
arxiv,dsir_wiki,qurater,-0.008563203625316181,0.008563203625316181,-0.008563203625316181,-0.008563203625316181,1,-0.011270155262265704,0.011270155262265704,-0.011270155262265704,-0.011270155262265704,1,True
arxiv,dsir_books,qurater,-0.007279475098532376,0.007279475098532376,-0.007279475098532376,-0.007279475098532376,1,-0.010202790007077035,0.010202790007077035,-0.010202790007077035,-0.010202790007077035,1,True
arxiv,dsir_math,qurater,-0.0067383082366493565,0.0067383082366493565,-0.0067383082366493565,-0.0067383082366493565,1,-0.012318293830827625,0.012318293830827625,-0.012318293830827625,-0.012318293830827625,1,True
arxiv,modernbert_cleanliness,dsir_books,-0.005073355127016052,0.005073355127016052,-0.005073355127016052,-0.005073355127016052,1,-0.030651728172424723,0.030651728172424723,-0.030651728172424723,-0.030651728172424723,1,True
arxiv,qurater,rps_doc_frac_chars_top_2gram,-0.004691266538365446,0.004691266538365446,-0.004691266538365446,-0.004691266538365446,1,-0.0309420407679299,0.0309420407679299,-0.0309420407679299,-0.0309420407679299,1,True
arxiv,modernbert_cleanliness,dsir_wiki,-0.003927855186737257,0.003927855186737257,-0.003927855186737257,-0.003927855186737257,1,-0.028874903236365126,0.028874903236365126,-0.028874903236365126,-0.028874903236365126,1,True
arxiv,rps_doc_frac_chars_top_2gram,rps_lines_numerical_chars_fraction,-0.0024717803994200095,0.0024717803994200095,-0.0024717803994200095,-0.0024717803994200095,1,-0.0006365343830382243,0.0006365343830382243,-0.0006365343830382243,-0.0006365343830382243,1,True
arxiv,rps_doc_word_count,rps_lines_numerical_chars_fraction,-0.0007269972201477296,0.0007269972201477296,-0.0007269972201477296,-0.0007269972201477296,1,0.014639388802013214,0.0,0.014639388802013214,0.014639388802013214,1,False
arxiv,modernbert_readability,rps_doc_num_sentences,-0.0005242041224818459,0.0005242041224818459,-0.0005242041224818459,-0.0005242041224818459,1,-5.87515955521023e-05,5.87515955521023e-05,-5.87515955521023e-05,-5.87515955521023e-05,1,True
arxiv,ad_en,rps_lines_numerical_chars_fraction,0.0013701255883297261,0.0,0.0013701255883297261,0.0013701255883297261,1,0.002336130165241144,0.0,0.002336130165241144,0.002336130165241144,1,False
arxiv,modernbert_readability,rps_doc_mean_word_length,0.0016392075604611638,0.0,0.0016392075604611638,0.0016392075604611638,1,-0.029413123427814606,0.029413123427814606,-0.029413123427814606,-0.029413123427814606,1,False
arxiv,fluency_en,rps_doc_frac_chars_top_3gram,0.005512227174959448,0.0,0.005512227174959448,0.005512227174959448,1,-0.023003234370697286,0.023003234370697286,-0.023003234370697286,-0.023003234370697286,1,False
arxiv,rps_doc_frac_chars_top_3gram,rps_lines_numerical_chars_fraction,0.008785443403895466,0.0,0.008785443403895466,0.008785443403895466,1,-0.011687630626326386,0.011687630626326386,-0.011687630626326386,-0.011687630626326386,1,False
arxiv,qurater,ad_en,0.010332566848288755,0.0,0.010332566848288755,0.010332566848288755,1,-0.035826846460947144,0.035826846460947144,-0.035826846460947144,-0.035826846460947144,1,False
arxiv,rps_doc_word_count,rps_lines_uppercase_letter_fraction,0.013983275327942322,0.0,0.013983275327942322,0.013983275327942322,1,0.03718712484399328,0.0,0.03718712484399328,0.03718712484399328,1,False
arxiv,rps_doc_word_count,rps_lines_ending_with_terminal_punctution_mark,0.022812702085238817,0.0,0.022812702085238817,0.022812702085238817,1,0.0026372306732197286,0.0,0.0026372306732197286,0.0026372306732197286,1,False
arxiv,qurater,rps_doc_unigram_entropy,0.02541748757078868,0.0,0.02541748757078868,0.02541748757078868,1,0.033349095073179826,0.0,0.033349095073179826,0.033349095073179826,1,False
arxiv,modernbert_reasoning,ad_en,0.025442899664426106,0.0,0.025442899664426106,0.025442899664426106,1,-0.02411424190783854,0.02411424190783854,-0.02411424190783854,-0.02411424190783854,1,False
arxiv,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_3gram,0.026170511410486937,0.0,0.026170511410486937,0.026170511410486937,1,0.02664114027642554,0.0,0.02664114027642554,0.02664114027642554,1,False
arxiv,fluency_en,rps_lines_uppercase_letter_fraction,0.0325647833093567,0.0,0.0325647833093567,0.0325647833093567,1,0.059875665111605206,0.0,0.059875665111605206,0.059875665111605206,1,False
arxiv,fluency_en,rps_doc_word_count,0.032823797507000846,0.0,0.032823797507000846,0.032823797507000846,1,0.041630534918708995,0.0,0.041630534918708995,0.041630534918708995,1,False
arxiv,modernbert_reasoning,rps_doc_frac_chars_top_3gram,0.0333771625214111,0.0,0.0333771625214111,0.0333771625214111,1,-0.020616670768544145,0.020616670768544145,-0.020616670768544145,-0.020616670768544145,1,False
arxiv,rps_doc_frac_chars_top_2gram,rps_lines_ending_with_terminal_punctution_mark,0.038043301906899064,0.0,0.038043301906899064,0.038043301906899064,1,0.0398271181661192,0.0,0.0398271181661192,0.0398271181661192,1,False
arxiv,rps_doc_word_count,rps_doc_mean_word_length,0.04146329882057412,0.0,0.04146329882057412,0.04146329882057412,1,0.03633187290511449,0.0,0.03633187290511449,0.03633187290511449,1,False
arxiv,fluency_en,modernbert_professionalism,0.04242270825440731,0.0,0.04242270825440731,0.04242270825440731,1,0.0641170428520405,0.0,0.0641170428520405,0.0641170428520405,1,False
arxiv,rps_doc_num_sentences,rps_lines_ending_with_terminal_punctution_mark,0.04322017422564923,0.0,0.04322017422564923,0.04322017422564923,1,0.017371618719657186,0.0,0.017371618719657186,0.017371618719657186,1,False
arxiv,modernbert_readability,rps_lines_numerical_chars_fraction,0.04417366553448615,0.0,0.04417366553448615,0.04417366553448615,1,0.006194920873221908,0.0,0.006194920873221908,0.006194920873221908,1,False
arxiv,rps_doc_frac_no_alph_words,rps_doc_mean_word_length,0.04423252139812961,0.0,0.04423252139812961,0.04423252139812961,1,0.021731805499502065,0.0,0.021731805499502065,0.021731805499502065,1,False
arxiv,modernbert_reasoning,rps_lines_numerical_chars_fraction,0.04506141239226362,0.0,0.04506141239226362,0.04506141239226362,1,0.018007796583304887,0.0,0.018007796583304887,0.018007796583304887,1,False
arxiv,ad_en,rps_doc_mean_word_length,0.04563052766698723,0.0,0.04563052766698723,0.04563052766698723,1,0.0897377256281461,0.0,0.0897377256281461,0.0897377256281461,1,False
arxiv,ad_en,rps_doc_frac_unique_words,0.054800047136037,0.0,0.054800047136037,0.054800047136037,1,0.026265074357463104,0.0,0.026265074357463104,0.026265074357463104,1,False
arxiv,qurater,rps_doc_frac_chars_top_3gram,0.05762915650988154,0.0,0.05762915650988154,0.05762915650988154,1,0.02274608076072507,0.0,0.02274608076072507,0.02274608076072507,1,False
arxiv,rps_lines_uppercase_letter_fraction,rps_lines_numerical_chars_fraction,0.05971577031607968,0.0,0.05971577031607968,0.05971577031607968,1,0.07367735449305601,0.0,0.07367735449305601,0.07367735449305601,1,False
arxiv,rps_doc_frac_chars_top_3gram,rps_lines_ending_with_terminal_punctution_mark,0.05982410653967374,0.0,0.05982410653967374,0.05982410653967374,1,0.03612314129426097,0.0,0.03612314129426097,0.03612314129426097,1,False
arxiv,qurater,rps_doc_num_sentences,0.06275798011109279,0.0,0.06275798011109279,0.06275798011109279,1,0.06054257946427379,0.0,0.06054257946427379,0.06054257946427379,1,False
arxiv,rps_doc_frac_unique_words,rps_doc_frac_chars_top_2gram,0.06459672146860505,0.0,0.06459672146860505,0.06459672146860505,1,0.04486106604562779,0.0,0.04486106604562779,0.04486106604562779,1,False
arxiv,rps_doc_frac_unique_words,rps_doc_frac_chars_top_3gram,0.06485468921826724,0.0,0.06485468921826724,0.06485468921826724,1,0.07308675641801118,0.0,0.07308675641801118,0.07308675641801118,1,False
