quality_domain,metric_a,metric_b,mean_domain_spearman,conflict_strength,min_domain_spearman,max_domain_spearman,n_domains
github,modernbert_professionalism,rps_doc_num_sentences,0.6813926814213674,0.0,0.6813926814213674,0.6813926814213674,1
github,modernbert_professionalism,rps_doc_unigram_entropy,0.6904845067959969,0.0,0.6904845067959969,0.6904845067959969,1
github,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,0.74423219523585,0.0,0.74423219523585,0.74423219523585,1
github,modernbert_professionalism,rps_doc_word_count,0.7544010315420534,0.0,0.7544010315420534,0.7544010315420534,1
github,modernbert_professionalism,dsir_math,0.7639258088737184,0.0,0.7639258088737184,0.7639258088737184,1
github,modernbert_professionalism,dsir_wiki,0.7680555928203772,0.0,0.7680555928203772,0.7680555928203772,1
github,modernbert_professionalism,dsir_books,0.7692434546611272,0.0,0.7692434546611272,0.7692434546611272,1
github,rps_doc_num_sentences,rps_doc_unigram_entropy,0.7945582104193388,0.0,0.7945582104193388,0.7945582104193388,1
github,dsir_math,rps_doc_frac_unique_words,0.8131004335737488,0.0,0.8131004335737488,0.8131004335737488,1
github,dsir_books,rps_doc_frac_unique_words,0.8139208314473616,0.0,0.8139208314473616,0.8139208314473616,1
github,rps_doc_word_count,rps_doc_num_sentences,0.813939854816623,0.0,0.813939854816623,0.813939854816623,1
github,dsir_wiki,rps_doc_frac_unique_words,0.8141595374239865,0.0,0.8141595374239865,0.8141595374239865,1
github,rps_doc_word_count,rps_doc_frac_unique_words,0.8370243491801063,0.0,0.8370243491801063,0.8370243491801063,1
github,dsir_wiki,rps_doc_num_sentences,0.8370289609045548,0.0,0.8370289609045548,0.8370289609045548,1
github,dsir_books,rps_doc_num_sentences,0.8370920385353932,0.0,0.8370920385353932,0.8370920385353932,1
github,dsir_math,rps_doc_num_sentences,0.8389813720653897,0.0,0.8389813720653897,0.8389813720653897,1
github,dsir_books,rps_doc_unigram_entropy,0.8818895537805477,0.0,0.8818895537805477,0.8818895537805477,1
github,dsir_wiki,rps_doc_unigram_entropy,0.8825062250140282,0.0,0.8825062250140282,0.8825062250140282,1
github,dsir_math,rps_doc_unigram_entropy,0.8825732677961793,0.0,0.8825732677961793,0.8825732677961793,1
github,rps_doc_word_count,rps_doc_unigram_entropy,0.9413141060071661,0.0,0.9413141060071661,0.9413141060071661,1
github,dsir_books,rps_doc_word_count,0.9557501396437683,0.0,0.9557501396437683,0.9557501396437683,1
github,dsir_wiki,rps_doc_word_count,0.9562256463790707,0.0,0.9562256463790707,0.9562256463790707,1
github,dsir_math,rps_doc_word_count,0.9562722091706364,0.0,0.9562722091706364,0.9562722091706364,1
github,dsir_wiki,dsir_math,0.9995982641380307,0.0,0.9995982641380307,0.9995982641380307,1
github,dsir_books,dsir_math,0.9996157757879982,0.0,0.9996157757879982,0.9996157757879982,1
github,dsir_books,dsir_wiki,0.9999291539323658,0.0,0.9999291539323658,0.9999291539323658,1
