index,arxiv,freelaw,nih_exporter,pubmed_central,wikipedia_en,dm_mathematics,github,philpapers,stackexchange,enron_emails,gutenberg_pg_19,pile_cc,ubuntu_irc,europarl,hackernews,pubmed_abstracts,uspto_backgrounds
138,0.008,0.0,0.01,0.028,0.001,0.0,0.738,0.0,0.144,0.0,0.0,0.063,0.002,0.003,0.003,0.0,0.0
139,0.157,0.15,0.001,0.0,0.123,0.067,0.003,0.038,0.201,0.013,0.13,0.044,0.015,0.0,0.001,0.057,0.0
140,0.05194805194805195,0.0019980019980019984,0.006993006993006994,0.5874125874125874,0.0009990009990009992,0.0009990009990009992,0.11088911088911091,0.0,0.04495504495504496,0.005994005994005995,0.004995004995004996,0.15384615384615385,0.0009990009990009992,0.02397602397602398,0.0,0.0019980019980019984,0.0019980019980019984
141,0.034,0.001,0.045,0.017,0.002,0.001,0.0,0.002,0.003,0.0,0.127,0.011,0.026,0.067,0.0,0.107,0.557
142,0.001002004008016032,0.00501002004008016,0.0,0.04809619238476954,0.0,0.03206412825651302,0.001002004008016032,0.01503006012024048,0.003006012024048096,0.001002004008016032,0.22344689378757515,0.19238476953907815,0.10821643286573146,0.0,0.0,0.05711422845691383,0.312625250501002
143,0.002002002002002002,0.013013013013013013,0.0,0.038038038038038034,0.36736736736736736,0.021021021021021023,0.20120120120120122,0.001001001001001001,0.05305305305305305,0.0,0.007007007007007007,0.003003003003003003,0.038038038038038034,0.0,0.018018018018018018,0.06906906906906908,0.16816816816816818
144,0.001002004008016032,0.1062124248496994,0.0,0.46292585170340683,0.001002004008016032,0.001002004008016032,0.04509018036072144,0.001002004008016032,0.008016032064128256,0.0,0.0811623246492986,0.12925851703406813,0.03607214428857715,0.004008016032064128,0.0,0.08917835671342685,0.03406813627254509
145,0.0,0.0,0.0,0.8878878878878879,0.1091091091091091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003003003003003003,0.0
146,0.030969030969030965,0.000999000999000999,0.0,0.06593406593406594,0.0,0.0,0.09790209790209789,0.006993006993006992,0.0,0.0,0.019980019980019977,0.6813186813186813,0.09590409590409589,0.0,0.0,0.0,0.0
147,0.006,0.0,0.006,0.266,0.279,0.11,0.012,0.041,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.276
148,0.0,0.01701701701701702,0.0,0.11511511511511512,0.0,0.05205205205205205,0.24524524524524524,0.0,0.3353353353353354,0.002002002002002002,0.03203203203203203,0.03003003003003003,0.15315315315315314,0.009009009009009009,0.009009009009009009,0.0,0.0
149,0.23376623376623376,0.10889110889110888,0.005994005994005993,0.4615384615384615,0.16183816183816183,0.012987012987012984,0.000999000999000999,0.0,0.0,0.0,0.006993006993006992,0.004995004995004994,0.0,0.000999000999000999,0.000999000999000999,0.0,0.0
150,0.0,0.671,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.011,0.183,0.0
151,0.056056056056056056,0.001001001001001001,0.0,0.002002002002002002,0.09109109109109109,0.0,0.008008008008008008,0.0,0.2102102102102102,0.0,0.0,0.002002002002002002,0.15715715715715717,0.006006006006006006,0.001001001001001001,0.1991991991991992,0.26626626626626626
152,0.0,0.004,0.001,0.001,0.326,0.004,0.001,0.004,0.0,0.024,0.0,0.0,0.0,0.003,0.099,0.0,0.533
153,0.0,0.136,0.0,0.0,0.127,0.0,0.0,0.011,0.015,0.0,0.05,0.004,0.022,0.04,0.0,0.089,0.506
154,0.056,0.386,0.0,0.07,0.219,0.066,0.131,0.024,0.044,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0
155,0.0,0.001001001001001001,0.008008008008008008,0.004004004004004004,0.0,0.0,0.05905905905905905,0.0,0.0,0.026026026026026026,0.22122122122122123,0.10710710710710711,0.04804804804804805,0.038038038038038034,0.0,0.4724724724724724,0.015015015015015015
156,0.008,0.36,0.011,0.411,0.0,0.011,0.154,0.0,0.005,0.0,0.0,0.037,0.002,0.0,0.0,0.0,0.001
157,0.1158841158841159,0.013986013986013988,0.0,0.06893106893106894,0.0,0.0,0.36463536463536467,0.0,0.004995004995004996,0.018981018981018984,0.0,0.2167832167832168,0.0,0.03796203796203797,0.0019980019980019984,0.15584415584415587,0.0
158,0.0,0.0,0.006,0.0,0.0,0.001,0.756,0.0,0.0,0.004,0.233,0.0,0.0,0.0,0.0,0.0,0.0
159,0.0940940940940941,0.0,0.024024024024024024,0.001001001001001001,0.15515515515515516,0.004004004004004004,0.0,0.0,0.001001001001001001,0.0,0.17317317317317316,0.4614614614614615,0.01701701701701702,0.001001001001001001,0.0,0.06806806806806807,0.0
160,0.001001001001001001,0.006006006006006006,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.001001001001001001,0.007007007007007007,0.40440440440440445,0.5015015015015015,0.002002002002002002,0.0,0.0,0.002002002002002002,0.06906906906906908
161,0.008008008008008008,0.8208208208208208,0.0,0.006006006006006006,0.002002002002002002,0.0,0.0,0.001001001001001001,0.05705705705705706,0.0,0.05005005005005005,0.024024024024024024,0.0,0.0,0.004004004004004004,0.0,0.027027027027027025
162,0.261,0.042,0.0,0.058,0.0,0.0,0.425,0.0,0.045,0.011,0.001,0.0,0.0,0.008,0.0,0.149,0.0
163,0.23723723723723722,0.0,0.021021021021021023,0.006006006006006006,0.007007007007007007,0.0,0.0,0.001001001001001001,0.0,0.006006006006006006,0.20420420420420418,0.03303303303303304,0.013013013013013013,0.0,0.11711711711711713,0.35435435435435436,0.0
164,0.48648648648648646,0.03303303303303304,0.008008008008008008,0.005005005005005005,0.03303303303303304,0.003003003003003003,0.0,0.0,0.4194194194194194,0.003003003003003003,0.004004004004004004,0.0,0.002002002002002002,0.001001001001001001,0.001001001001001001,0.001001001001001001,0.0
165,0.001002004008016032,0.004008016032064128,0.001002004008016032,0.13627254509018036,0.05110220440881763,0.001002004008016032,0.11523046092184369,0.041082164328657314,0.00501002004008016,0.001002004008016032,0.3927855711422846,0.01002004008016032,0.0,0.03406813627254509,0.002004008016032064,0.0,0.20440881763527052
166,0.0,0.0,0.002002002002002002,0.0,0.018018018018018018,0.0,0.5955955955955956,0.002002002002002002,0.0,0.0,0.0,0.22522522522522523,0.11111111111111112,0.038038038038038034,0.008008008008008008,0.0,0.0
167,0.0,0.001,0.03,0.059,0.326,0.09,0.0,0.0,0.004,0.0,0.0,0.161,0.0,0.001,0.004,0.0,0.324
168,0.2122122122122122,0.0,0.0,0.0,0.02002002002002002,0.10710710710710711,0.0,0.0,0.47947947947947944,0.0,0.16616616616616617,0.001001001001001001,0.0,0.0,0.0,0.014014014014014014,0.0
169,0.0,0.0,0.0,0.0,0.0,0.064,0.095,0.0,0.726,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0
170,0.0,0.18463073852295409,0.0029940119760479044,0.04391217564870259,0.13572854291417166,0.1317365269461078,0.015968063872255488,0.021956087824351295,0.10479041916167664,0.0,0.010978043912175647,0.05189620758483034,0.007984031936127744,0.0,0.07385229540918163,0.07684630738522955,0.13672654690618763
171,0.0,0.0,0.0,0.0,0.7087087087087087,0.0,0.0,0.0,0.0,0.0,0.0,0.15315315315315314,0.1081081081081081,0.0,0.0,0.0,0.03003003003003003
172,0.02597402597402597,0.004995004995004994,0.046953046953046945,0.049950049950049945,0.1748251748251748,0.06693306693306693,0.030969030969030965,0.0,0.0,0.0,0.32967032967032966,0.019980019980019977,0.0929070929070929,0.10789210789210787,0.010989010989010986,0.021978021978021973,0.015984015984015984
173,0.0,0.0,0.0,0.2085828343313373,0.0,0.0,0.006986027944111776,0.000998003992015968,0.0,0.0,0.03992015968063872,0.001996007984031936,0.17265469061876246,0.0,0.000998003992015968,0.5638722554890219,0.003992015968063872
174,0.001001001001001001,0.0,0.001001001001001001,0.31431431431431434,0.024024024024024024,0.0,0.4174174174174174,0.022022022022022022,0.0,0.0,0.0,0.001001001001001001,0.0,0.011011011011011011,0.0,0.19119119119119118,0.01701701701701702
175,0.001,0.002,0.001,0.0,0.0,0.136,0.18,0.001,0.0,0.0,0.007,0.573,0.09,0.001,0.0,0.004,0.004
176,0.0,0.018018018018018018,0.003003003003003003,0.001001001001001001,0.0,0.17417417417417416,0.7527527527527528,0.0,0.001001001001001001,0.0,0.0,0.031031031031031032,0.0,0.0,0.019019019019019017,0.0,0.0
177,0.002,0.0,0.004,0.002,0.314,0.002,0.0,0.006,0.383,0.003,0.001,0.002,0.0,0.0,0.097,0.097,0.087
178,0.0,0.0,0.0,0.0,0.0,0.0,0.9440559440559441,0.0,0.0,0.0,0.0,0.04895104895104896,0.0,0.0,0.0,0.006993006993006994,0.0
179,0.001002004008016032,0.11222444889779559,0.011022044088176352,0.15230460921843686,0.0,0.008016032064128256,0.40681362725450904,0.004008016032064128,0.09919839679358718,0.0,0.09118236472945891,0.0,0.001002004008016032,0.003006012024048096,0.031062124248496994,0.019038076152304607,0.06012024048096192
180,0.0,0.0,0.006006006006006006,0.4224224224224224,0.0,0.0,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.001001001001001001,0.0,0.0,0.23723723723723722,0.0
181,0.08308308308308308,0.027027027027027025,0.001001001001001001,0.6016016016016016,0.03303303303303304,0.0,0.04604604604604604,0.001001001001001001,0.08308308308308308,0.026026026026026026,0.0,0.011011011011011011,0.001001001001001001,0.018018018018018018,0.03403403403403404,0.03403403403403404,0.0
182,0.05694305694305694,0.0,0.001998001998001998,0.20379620379620375,0.5194805194805194,0.0,0.022977022977022973,0.000999000999000999,0.0,0.0029970029970029966,0.0,0.05194805194805194,0.000999000999000999,0.03196803196803197,0.0,0.05294705294705294,0.05294705294705294
183,0.23476523476523473,0.0,0.0,0.0,0.000999000999000999,0.022977022977022973,0.0,0.0,0.5034965034965034,0.001998001998001998,0.0,0.23376623376623376,0.0,0.000999000999000999,0.000999000999000999,0.0,0.0
184,0.0,0.0,0.0,0.019019019019019017,0.003003003003003003,0.001001001001001001,0.0,0.0,0.5225225225225225,0.0,0.001001001001001001,0.4244244244244244,0.0,0.0,0.004004004004004004,0.0,0.025025025025025027
185,0.168,0.573,0.0,0.001,0.0,0.116,0.079,0.015,0.0,0.0,0.0,0.003,0.0,0.0,0.044,0.0,0.001
186,0.0,0.000998003992015968,0.0,0.07984031936127745,0.005988023952095809,0.028942115768463075,0.0,0.0,0.20259481037924154,0.0,0.0,0.47604790419161674,0.08483033932135729,0.0,0.0,0.01896207584830339,0.10179640718562874
187,0.08291708291708293,0.0019980019980019984,0.0,0.0019980019980019984,0.0,0.0,0.02197802197802198,0.0009990009990009992,0.0,0.0,0.0,0.8441558441558442,0.0,0.04495504495504496,0.0009990009990009992,0.0,0.0
188,0.402,0.008,0.0,0.0,0.157,0.018,0.0,0.003,0.001,0.002,0.021,0.321,0.001,0.005,0.0,0.009,0.052
189,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.939,0.0,0.0,0.001,0.001,0.04,0.003,0.0,0.013
190,0.0,0.019019019019019017,0.0,0.02302302302302302,0.06706706706706707,0.014014014014014014,0.11611611611611612,0.003003003003003003,0.0,0.0,0.15715715715715717,0.40640640640640646,0.005005005005005005,0.11611611611611612,0.055055055055055056,0.018018018018018018,0.0
191,0.0,0.5735735735735736,0.0020020020020020024,0.0020020020020020024,0.0,0.06206206206206207,0.00800800800800801,0.0,0.0,0.0,0.0,0.0,0.0950950950950951,0.04504504504504505,0.006006006006006007,0.20620620620620622,0.0
192,0.0,0.32,0.0,0.0,0.001,0.0,0.002,0.0,0.0,0.002,0.226,0.021,0.0,0.0,0.003,0.02,0.405
193,0.0,0.0,0.0,0.001,0.0,0.0,0.342,0.0,0.462,0.0,0.015,0.0,0.0,0.0,0.0,0.18,0.0
194,0.0,0.0,0.001001001001001001,0.0,0.028028028028028028,0.0,0.3103103103103103,0.0,0.2752752752752753,0.0,0.055055055055055056,0.01001001001001001,0.0,0.0,0.0,0.3203203203203203,0.0
195,0.01798201798201798,0.12587412587412586,0.00899100899100899,0.04095904095904095,0.0,0.016983016983016984,0.021978021978021973,0.009990009990009988,0.0889110889110889,0.001998001998001998,0.10989010989010987,0.0,0.001998001998001998,0.001998001998001998,0.0,0.5384615384615384,0.013986013986013984
196,0.4605394605394606,0.0,0.0,0.017982017982017984,0.29570429570429574,0.01198801198801199,0.0,0.0,0.03896103896103897,0.0,0.05294705294705295,0.0,0.03096903096903097,0.003996003996003997,0.0,0.08591408591408592,0.0009990009990009992
197,0.029970029970029972,0.1258741258741259,0.04695304695304696,0.0009990009990009992,0.0009990009990009992,0.0019980019980019984,0.007992007992007994,0.0,0.23976023976023977,0.004995004995004996,0.0,0.49850149850149855,0.007992007992007994,0.0,0.033966033966033975,0.0,0.0
198,0.0,0.04308617234468937,0.0,0.6863727454909819,0.004008016032064128,0.0,0.00501002004008016,0.0,0.033066132264529056,0.007014028056112224,0.04809619238476953,0.001002004008016032,0.17034068136272545,0.0,0.0,0.0,0.002004008016032064
199,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.0,0.763,0.0,0.093,0.0,0.0,0.0,0.0,0.006,0.005
200,0.001,0.031,0.001,0.452,0.04,0.001,0.001,0.005,0.038,0.011,0.037,0.258,0.052,0.021,0.0,0.0,0.051
201,0.0,0.16716716716716717,0.0,0.005005005005005005,0.0,0.20320320320320323,0.14414414414414414,0.0,0.007007007007007007,0.0,0.0,0.004004004004004004,0.0,0.0,0.006006006006006006,0.4634634634634635,0.0
202,0.129,0.001,0.002,0.012,0.0,0.001,0.227,0.0,0.058,0.0,0.263,0.002,0.001,0.0,0.027,0.271,0.006
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005005005005005005,0.0,0.0,0.9429429429429429,0.001001001001001001,0.0,0.0,0.051051051051051045,0.0
204,0.1118881118881119,0.04695304695304696,0.0009990009990009992,0.06093906093906094,0.09290709290709291,0.014985014985014986,0.11688311688311691,0.0009990009990009992,0.0009990009990009992,0.014985014985014986,0.2937062937062937,0.14585414585414586,0.0,0.0009990009990009992,0.0,0.0,0.09690309690309691
205,0.0,0.7695390781563126,0.0,0.05110220440881763,0.04008016032064128,0.004008016032064128,0.0,0.0,0.003006012024048096,0.0,0.022044088176352703,0.001002004008016032,0.003006012024048096,0.0,0.0,0.0,0.1062124248496994
206,0.0,0.5974025974025975,0.04895104895104896,0.0,0.16983016983016985,0.05094905094905095,0.0,0.0,0.1118881118881119,0.0,0.0,0.0,0.0,0.014985014985014986,0.005994005994005995,0.0,0.0
207,0.025,0.486,0.0,0.07,0.0,0.0,0.0,0.001,0.0,0.0,0.012,0.0,0.0,0.0,0.013,0.393,0.0
208,0.0,0.0,0.0,0.0,0.000999000999000999,0.0,0.0,0.0,0.6683316683316683,0.0,0.0,0.25574425574425574,0.0,0.07492507492507491,0.0,0.0,0.0
209,0.028,0.005,0.001,0.022,0.008,0.0,0.0,0.001,0.0,0.0,0.003,0.407,0.156,0.0,0.0,0.0,0.369
210,0.4904904904904905,0.2752752752752753,0.0,0.22522522522522523,0.0,0.0,0.005005005005005005,0.002002002002002002,0.0,0.0,0.0,0.0,0.0,0.002002002002002002,0.0,0.0,0.0
211,0.011011011011011011,0.13313313313313313,0.021021021021021023,0.6286286286286287,0.04304304304304304,0.004004004004004004,0.002002002002002002,0.0,0.0940940940940941,0.002002002002002002,0.001001001001001001,0.03203203203203203,0.006006006006006006,0.002002002002002002,0.0,0.001001001001001001,0.019019019019019017
212,0.2757242757242757,0.0,0.0,0.05294705294705294,0.0,0.0839160839160839,0.000999000999000999,0.0,0.0929070929070929,0.0,0.32867132867132864,0.12387612387612386,0.0,0.000999000999000999,0.0,0.024975024975024972,0.014985014985014982
213,0.022,0.002,0.0,0.001,0.233,0.0,0.003,0.007,0.125,0.005,0.0,0.092,0.001,0.001,0.006,0.0,0.502
214,0.04100000000000001,0.0010000000000000002,0.0,0.010000000000000002,0.5650000000000001,0.006000000000000001,0.05000000000000001,0.0,0.022000000000000002,0.0020000000000000005,0.15300000000000002,0.010000000000000002,0.037000000000000005,0.0,0.016000000000000004,0.08700000000000001,0.0
215,0.0,0.007992007992007994,0.0,0.06793206793206795,0.1078921078921079,0.0,0.34565434565434566,0.026973026973026976,0.44355644355644364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,0.4125874125874126,0.0,0.02297702297702298,0.0,0.0,0.004995004995004996,0.0019980019980019984,0.0029970029970029974,0.31168831168831174,0.0,0.003996003996003997,0.0,0.0,0.0,0.007992007992007994,0.008991008991008992,0.22177822177822182
217,0.656,0.017,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.001
218,0.49,0.0,0.013,0.123,0.015,0.084,0.106,0.001,0.01,0.001,0.0,0.024,0.001,0.069,0.01,0.017,0.036
219,0.033,0.0,0.0,0.51,0.016,0.0,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.035,0.0,0.088,0.003
220,0.0,0.255,0.0,0.07,0.001,0.07,0.576,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027
221,0.058,0.02,0.0,0.003,0.029,0.0,0.149,0.025,0.466,0.0,0.006,0.016,0.0,0.043,0.0,0.005,0.18
222,0.0,0.8601398601398602,0.0009990009990009992,0.0,0.0,0.0,0.0,0.0,0.0019980019980019984,0.0009990009990009992,0.0,0.013986013986013988,0.0,0.04395604395604396,0.01098901098901099,0.0,0.06693306693306694
223,0.0,0.0,0.010989010989010986,0.6173826173826173,0.001998001998001998,0.0,0.0,0.0,0.0,0.015984015984015984,0.0,0.12787212787212787,0.0,0.0,0.0,0.0,0.22577422577422576
224,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.008,0.151,0.0,0.0,0.005,0.163,0.0,0.007,0.44,0.17
225,0.001998001998001998,0.022977022977022973,0.0,0.03196803196803197,0.4005994005994006,0.22477522477522477,0.0,0.0029970029970029966,0.003996003996003996,0.000999000999000999,0.1008991008991009,0.0029970029970029966,0.10189810189810188,0.05894105894105893,0.004995004995004994,0.03396603396603397,0.005994005994005993
226,0.0,0.24124124124124124,0.0,0.4574574574574575,0.0,0.0,0.0,0.013013013013013013,0.22622622622622623,0.0,0.006006006006006006,0.04004004004004004,0.016016016016016016,0.0,0.0,0.0,0.0
227,0.12387612387612389,0.07192807192807193,0.0029970029970029974,0.14785214785214787,0.29270729270729273,0.0029970029970029974,0.0029970029970029974,0.0,0.0,0.0009990009990009992,0.0,0.18881118881118883,0.14385614385614387,0.0,0.005994005994005995,0.005994005994005995,0.008991008991008992
228,0.0,0.0,0.003,0.0,0.0,0.103,0.036,0.014,0.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077
229,0.0,0.0,0.0,0.0,0.0,0.139,0.07,0.0,0.0,0.0,0.0,0.539,0.0,0.004,0.0,0.248,0.0
230,0.3063063063063063,0.0,0.0,0.6436436436436437,0.0,0.0,0.0,0.0,0.012012012012012012,0.005005005005005005,0.0,0.001001001001001001,0.021021021021021023,0.011011011011011011,0.0,0.0,0.0
231,0.0,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.345,0.049,0.006,0.002,0.201,0.0
232,0.003003003003003003,0.003003003003003003,0.0,0.0,0.0,0.10110110110110111,0.4444444444444445,0.0,0.0,0.0,0.23523523523523523,0.10710710710710711,0.004004004004004004,0.0,0.0990990990990991,0.0,0.003003003003003003
233,0.24024024024024024,0.2002002002002002,0.0,0.4514514514514515,0.0,0.0,0.038038038038038034,0.04804804804804805,0.0,0.0,0.006006006006006006,0.0,0.0,0.0,0.008008008008008008,0.0,0.008008008008008008
234,0.09190809190809192,0.0,0.0,0.0009990009990009992,0.03896103896103897,0.005994005994005995,0.3106893106893107,0.0,0.02197802197802198,0.0,0.02397602397602398,0.13486513486513488,0.003996003996003997,0.0,0.0019980019980019984,0.36463536463536467,0.0
235,0.0,0.175,0.014,0.62,0.0,0.079,0.001,0.0,0.001,0.002,0.0,0.036,0.002,0.0,0.07,0.0,0.0
236,0.19080919080919084,0.04495504495504496,0.0,0.006993006993006994,0.06093906093906094,0.17582417582417584,0.4335664335664336,0.0,0.0,0.0,0.0,0.08691308691308691,0.0,0.0,0.0,0.0,0.0
237,0.819,0.0,0.0,0.062,0.001,0.0,0.001,0.0,0.0,0.0,0.032,0.006,0.0,0.067,0.009,0.0,0.003
238,0.004004004004004004,0.003003003003003003,0.0,0.9449449449449449,0.0,0.0,0.0,0.0,0.0,0.012012012012012012,0.03303303303303304,0.0,0.0,0.0,0.0,0.003003003003003003,0.0
239,0.34134134134134136,0.024024024024024024,0.0,0.01701701701701702,0.001001001001001001,0.05005005005005005,0.004004004004004004,0.0,0.11211211211211211,0.0,0.008008008008008008,0.0,0.0,0.0,0.001001001001001001,0.4164164164164164,0.025025025025025027
240,0.0,0.0,0.001,0.014,0.001,0.0,0.003,0.015,0.0,0.009,0.0,0.789,0.003,0.051,0.001,0.113,0.0
241,0.0,0.0,0.0,0.0,0.0,0.026,0.666,0.023,0.003,0.0,0.247,0.0,0.009,0.001,0.007,0.0,0.018
242,0.0,0.0,0.022,0.169,0.0,0.081,0.002,0.0,0.008,0.01,0.0,0.0,0.0,0.0,0.008,0.34,0.36
243,0.5335335335335336,0.006006006006006006,0.001001001001001001,0.013013013013013013,0.0,0.0,0.0,0.004004004004004004,0.08808808808808809,0.0,0.0,0.0,0.005005005005005005,0.0,0.02302302302302302,0.0,0.32632632632632635
244,0.0960960960960961,0.0,0.0,0.22822822822822825,0.0,0.004004004004004004,0.0,0.03403403403403404,0.4034034034034034,0.0,0.0,0.07407407407407407,0.021021021021021023,0.0,0.0,0.05405405405405405,0.0850850850850851
245,0.0,0.09018036072144288,0.0,0.02404809619238477,0.03607214428857715,0.001002004008016032,0.002004008016032064,0.0,0.08617234468937875,0.0,0.0,0.7585170340681363,0.0,0.002004008016032064,0.0,0.0,0.0
246,0.193,0.16,0.0,0.026,0.478,0.002,0.017,0.033,0.083,0.0,0.0,0.0,0.0,0.007,0.0,0.001,0.0
247,0.0,0.14414414414414414,0.0,0.07207207207207207,0.20120120120120122,0.0,0.2882882882882883,0.021021021021021023,0.002002002002002002,0.003003003003003003,0.17517517517517517,0.09309309309309309,0.0,0.0,0.0,0.0,0.0
248,0.0,0.0,0.009,0.011,0.0,0.0,0.293,0.001,0.332,0.008,0.149,0.0,0.165,0.0,0.032,0.0,0.0
249,0.0,0.0,0.031968031968031975,0.0,0.5724275724275725,0.0009990009990009992,0.015984015984015987,0.0,0.0,0.0009990009990009992,0.02297702297702298,0.17882117882117884,0.17082917082917087,0.0,0.0009990009990009992,0.003996003996003997,0.0
250,0.6793206793206793,0.0,0.0,0.10289710289710288,0.001998001998001998,0.20579420579420576,0.001998001998001998,0.0,0.0,0.0,0.001998001998001998,0.0,0.0,0.000999000999000999,0.001998001998001998,0.0,0.0029970029970029966
251,0.0,0.549,0.0,0.193,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.226,0.0,0.0,0.0,0.0,0.0
252,0.36736736736736736,0.13713713713713716,0.001001001001001001,0.014014014014014014,0.0,0.004004004004004004,0.22522522522522523,0.038038038038038034,0.0,0.004004004004004004,0.002002002002002002,0.006006006006006006,0.02302302302302302,0.0,0.001001001001001001,0.013013013013013013,0.16416416416416418
253,0.063,0.0,0.004,0.147,0.584,0.0,0.0,0.0,0.0,0.0,0.115,0.072,0.0,0.01,0.005,0.0,0.0
254,0.0,0.002,0.0,0.755,0.0,0.0,0.0,0.0,0.098,0.0,0.0,0.111,0.0,0.0,0.0,0.031,0.003
255,0.006,0.0,0.0,0.591,0.372,0.0,0.0,0.0,0.008,0.0,0.017,0.006,0.0,0.0,0.0,0.0,0.0
256,0.068,0.088,0.049,0.003,0.081,0.0,0.002,0.0,0.0,0.0,0.335,0.028,0.024,0.006,0.0,0.316,0.0
257,0.1287425149700599,0.0,0.021956087824351295,0.03592814371257485,0.03592814371257485,0.013972055888223553,0.47005988023952094,0.000998003992015968,0.000998003992015968,0.003992015968063872,0.24451097804391217,0.0,0.006986027944111776,0.001996007984031936,0.000998003992015968,0.0,0.03293413173652695
258,0.18481518481518483,0.0,0.0,0.016983016983016987,0.0009990009990009992,0.0019980019980019984,0.0,0.02397602397602398,0.7092907092907094,0.01098901098901099,0.0,0.0009990009990009992,0.015984015984015987,0.0,0.02397602397602398,0.009990009990009992,0.0
259,0.006006006006006006,0.007007007007007007,0.0,0.2082082082082082,0.0,0.0,0.0,0.0,0.05005005005005005,0.004004004004004004,0.0,0.3053053053053053,0.0,0.0,0.0,0.018018018018018018,0.4014014014014014
260,0.664,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261,0.002002002002002002,0.036036036036036036,0.0,0.035035035035035036,0.07007007007007007,0.001001001001001001,0.03403403403403404,0.0,0.036036036036036036,0.001001001001001001,0.0,0.06006006006006006,0.001001001001001001,0.004004004004004004,0.0,0.5245245245245246,0.1951951951951952
262,0.001,0.0,0.012,0.002,0.333,0.0,0.0,0.0,0.012,0.0,0.004,0.284,0.0,0.062,0.0,0.0,0.29
263,0.0,0.000999000999000999,0.0,0.10889110889110888,0.6263736263736263,0.011988011988011986,0.00899100899100899,0.010989010989010986,0.011988011988011986,0.0,0.2017982017982018,0.013986013986013984,0.0,0.0,0.0029970029970029966,0.0,0.000999000999000999
264,0.2924151696606786,0.0,0.0,0.1746506986027944,0.0,0.0,0.08283433133732536,0.0,0.0,0.005988023952095809,0.001996007984031936,0.0,0.00499001996007984,0.0,0.0,0.01896207584830339,0.4181636726546906
265,0.0,0.001,0.0,0.007,0.0,0.0,0.573,0.0,0.383,0.0,0.019,0.017,0.0,0.0,0.0,0.0,0.0
266,0.171,0.552,0.0,0.001,0.002,0.001,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.046,0.0,0.005,0.0
267,0.094,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.0,0.0,0.0,0.0
268,0.011011011011011011,0.07807807807807808,0.0,0.15815815815815815,0.002002002002002002,0.0,0.014014014014014014,0.005005005005005005,0.08808808808808809,0.002002002002002002,0.008008008008008008,0.5535535535535536,0.0,0.001001001001001001,0.008008008008008008,0.042042042042042045,0.02902902902902903
269,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.047,0.0,0.0,0.0,0.793,0.0,0.043,0.0,0.0,0.0
270,0.033,0.101,0.0,0.057,0.042,0.015,0.006,0.0,0.093,0.0,0.022,0.372,0.007,0.069,0.007,0.0,0.176
271,0.005,0.0,0.0,0.109,0.0,0.027,0.0,0.0,0.794,0.0,0.0,0.0,0.054,0.0,0.0,0.01,0.001
272,0.039,0.0,0.0,0.011,0.0,0.009,0.153,0.0,0.0,0.004,0.0,0.0,0.142,0.0,0.001,0.459,0.182
273,0.0,0.004,0.0,0.0,0.001,0.001,0.0,0.0,0.396,0.0,0.0,0.006,0.0,0.0,0.023,0.569,0.0
274,0.152,0.572,0.002,0.001,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.001,0.0,0.0
275,0.4894894894894895,0.0,0.018018018018018018,0.0,0.0,0.0,0.0,0.0,0.024024024024024024,0.0,0.0,0.4264264264264264,0.0,0.0,0.042042042042042045,0.0,0.0
276,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.008,0.005,0.0,0.0,0.002,0.001,0.0
277,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.003,0.798,0.0,0.0,0.0,0.172,0.026
278,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.978,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0
