budget_FLOPs,context_tokens,quality_family,Q0_scenario,status,ready_for_Q3,feasible,minimum_supported_cost_FLOPs,global_lower_bound,global_gap,certificate_tolerance,certificate_iterations,N_params_B,D_tokens_B,Q_score,B7_diagnostic_loss,loss_coordinate,C_train_FLOPs,C_attention_FLOPs,C_quality_FLOPs,C_total_FLOPs,budget_utilization,active_support
7.498942093324559e+21,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.135095058615062,5.947240091508377e-07,1e-06,15,7.0169886225264335,130.5708018944737,1.0,2.135095653339071,attachment_B7_native_val_loss,5.49728298796605e+21,1.5011247412472625e+21,5.0053436411124784e+20,7.49894209332456e+21,1.0000000000000002,Q_max
8.058421877614818e+21,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.1284804947918303,5.69129796623713e-07,1e-06,15,7.2617104139256785,135.8895067447905,1.0,2.128481063921627,attachment_B7_native_val_loss,5.920741477631214e+21,1.61675713949183e+21,5.2092326049177475e+20,8.058421877614819e+21,1.0000000000000002,Q_max
8.659643233600654e+21,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.1219444329402033,5.445815713933655e-07,1e-06,15,7.515563966941274,141.40428637191903,1.0,2.1219449775217747,attachment_B7_native_val_loss,6.376397756567038e+21,1.7411816807265725e+21,5.4206379630704316e+20,8.659643233600654e+21,1.0,Q_max
9.30572040929699e+21,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.1154856630669947,5.21040324663602e-07,1e-06,15,7.7788954134398836,147.12195010802404,1.0,2.1154861841073194,attachment_B7_native_val_loss,6.866677577469837e+21,1.8750607571544302e+21,5.639820746727242e+20,9.305720409296992e+21,1.0000000000000002,Q_max
1e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.1091025040451106,9.96873869230086e-07,1e-06,14,8.052063913313567,153.0495484619886,1.0,2.10910350091898,attachment_B7_native_val_loss,7.394188476718287e+21,2.01910640004254e+21,5.8670512323917473e+20,1.0000000000000002e+22,1.0000000000000002,Q_max
1.0746078283213176e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.1027948181291527,9.535966887241898e-07,1e-06,14,8.335442143596111,159.19438199662613,1.0,2.1027957717258414,attachment_B7_native_val_loss,7.961733364310494e+21,2.174083990681052e+21,6.102609282216319e+20,1.0746078283213178e+22,1.0000000000000002,Q_max
1.154781984689458e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.096560953984061,9.121137716228134e-07,1e-06,14,8.62941680610722,165.56401051194044,1.0,2.0965618660978325,attachment_B7_native_val_loss,8.572325128789507e+21,2.3408162485014545e+21,6.346784696036203e+20,1.1547819846894583e+22,1.0000000000000002,Q_max
1.2409377607517196e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0903998063385765,8.723565541046696e-07,1e-06,14,8.934389154323426,172.16626254474656,1.0,2.0904006786951306,attachment_B7_native_val_loss,9.229202332921099e+21,2.520187517042988e+21,6.599877575531084e+20,1.2409377607517194e+22,0.9999999999999998,Q_max
1.3335214321633241e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.084310294315692,8.342587096699106e-07,1e-06,14,9.250775540201381,179.00924519540038,1.0,2.084311128574402,attachment_B7_native_val_loss,9.93584608154113e+21,2.713148369999498e+21,6.862198700926139e+20,1.3335214321633241e+22,1.0,Q_max
1.4330125702369628e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0782913607556557,7.977561002903144e-07,1e-06,14,9.579007981702908,186.10135429291125,1.0,2.078292158511756,attachment_B7_native_val_loss,1.0695998149065106e+22,2.920720561238045e+21,7.134069920664773e+20,1.4330125702369628e+22,1.0,Q_max
1.539926526059492e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0723419715555678,7.627867293358292e-07,1e-06,14,9.919534751804601,193.4512849100927,1.0,2.072342734342297,attachment_B7_native_val_loss,1.1513680460681507e+22,3.14400234446343e+21,7.415824554499829e+20,1.539926526059492e+22,1.0,Q_max
1.6548170999431814e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0664611150254344,7.292906891720463e-07,1e-06,14,10.272820989797072,201.06804224102362,1.0,2.0664618443161236,attachment_B7_native_val_loss,1.239321602826595e+22,3.384174190118489e+21,7.707807810473731e+20,1.6548170999431812e+22,0.9999999999999999,Q_max
1.7782794100389228e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0606478012605147,6.972101092017624e-07,1e-06,14,10.639349335716012,208.96095285347278,1.0,2.060648498470624,attachment_B7_native_val_loss,1.3339251449593082e+22,3.6425049291688845e+21,8.010377216272592e+20,1.7782794100389225e+22,0.9999999999999999,Q_max
1.9109529749704407e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0549010615298013,6.664891087915237e-07,1e-06,14,11.019620588771577,217.13967632959174,1.0,2.05490172801891,attachment_B7_native_val_loss,1.4356781087524592e+22,3.920358355633382e+21,8.323903065464317e+20,1.9109529749704407e+22,1.0,Q_max
2.053525026457146e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0492199476804545,6.370737462013665e-07,1e-06,14,11.414154390681041,225.61421730860692,1.0,2.0492205847542007,attachment_B7_native_val_loss,1.5451173054558614e+22,4.2192003220981384e+21,8.648768879147094e+20,2.053525026457146e+22,1.0,Q_max
2.20673406908459e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0436035315579995,6.089119679586474e-07,1e-06,14,11.82348993483987,234.39493794585965,1.0,2.0436041404699674,attachment_B7_native_val_loss,1.6628197137481724e+22,4.540606365008343e+21,8.985371883558282e+20,2.2067340690845895e+22,0.9999999999999998,Q_max
2.371373705661655e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0380627684275052,5.910133622499814e-07,1e-06,14,11.97,248.9237075726125,1.0,2.0380633594408675,attachment_B7_native_val_loss,1.787770067786503e+22,4.881804131769011e+21,9.542322469825099e+20,2.371373705661655e+22,1.0,N_max;Q_max
2.5482967479793465e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.03263678225178,5.784100864936192e-07,1e-06,14,11.97,267.4953648122958,1.0,2.0326373606618664,attachment_B7_native_val_loss,1.9211517100819086e+22,5.246024936330331e+21,1.025425442644046e+21,2.548296747979346e+22,0.9999999999999999,N_max;Q_max
2.7384196342643614e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0273265079529987,5.660755815206642e-07,1e-06,14,11.97,287.45261306695977,1.0,2.0273270740285803,attachment_B7_native_val_loss,2.0644846670469052e+22,5.637419464149415e+21,1.101930208025144e+21,2.738419634264361e+22,0.9999999999999999,N_max;Q_max
2.942727176209282e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0221294779173427,5.54004116359863e-07,1e-06,14,11.97,308.89882827317365,1.0,2.022130031921459,attachment_B7_native_val_loss,2.2185113846579332e+22,6.05801508770593e+21,1.1841428278075578e+21,2.942727176209282e+22,1.0,N_max;Q_max
3.1622776601683792e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0170432771540954,5.42190081276317e-07,1e-06,14,11.97,331.9450990216347,1.0,2.0170438193441766,attachment_B7_native_val_loss,2.3840297011733804e+22,6.509990437337444e+21,1.2724891526125432e+21,3.1622776601683792e+22,1.0,N_max;Q_max
3.3982083289425593e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.0120655421734304,5.306279859951246e-07,1e-06,14,11.97,356.71080198154357,1.0,2.0120660728014164,attachment_B7_native_val_loss,2.561896979831446e+22,6.995686686259735e+21,1.367426804851399e+21,3.3982083289425593e+22,1.0,N_max;Q_max
3.651741272548377e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.007193959888126,5.193124583691144e-07,1e-06,14,11.97,383.32422025614204,1.0,2.0071944792005842,attachment_B7_native_val_loss,2.753034549879612e+22,7.517619677537928e+21,1.4694475491497196e+21,3.651741272548377e+22,1.0,N_max;Q_max
3.924189758484536e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,2.002426266538705,5.082382403820418e-07,1e-06,14,11.97,411.9232078724152,1.0,2.0024267747769455,attachment_B7_native_val_loss,2.958432478939686e+22,8.078492955824636e+21,1.5790798396238628e+21,3.924189758484536e+22,1.0,N_max;Q_max
4.2169650342858225e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.997759749349656,9.946920282999372e-07,1e-06,13,11.97,442.6559038469267,1.0,1.9977607440416842,attachment_B7_native_val_loss,3.1791547014286278e+22,8.681211771367772e+21,1.6968915572041733e+21,4.216965034285822e+22,0.9999999999999998,N_max;Q_max
4.531583637600818e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.9931932452722931,9.734801018623784e-07,1e-06,13,11.97,475.68149952655585,1.0,1.993194218752395,attachment_B7_native_val_loss,3.4163445295997243e+22,9.32889812882698e+21,1.8234929511839553e+21,4.531583637600818e+22,1.0,N_max;Q_max
4.869675251658631e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.9887241241849987,9.527205309112219e-07,1e-06,13,11.97,511.17106317886,1.0,1.9887250769055296,attachment_B7_native_val_loss,3.6712305757505725e+22,1.0024906958849563e+22,1.9595398002310206e+21,4.869675251658631e+22,1.0,N_max;Q_max
5.2329911468149466e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.9843503093466608,9.324036680524728e-07,1e-06,13,11.97,549.3084261033337,1.0,1.9843512417503288,attachment_B7_native_val_loss,3.9451331162741425e+22,1.077284349617259e+22,2.1057368092354452e+21,5.232991146814946e+22,0.9999999999999999,N_max;Q_max
5.623413251903491e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.980069768303714,9.125200723936189e-07,1e-06,13,11.97,590.2911348535043,1.0,1.9800706808237865,attachment_B7_native_val_loss,4.2394709305178685e+22,1.1576581954267458e+22,2.262841259588762e+21,5.62341325190349e+22,0.9999999999999999,N_max;Q_max
6.042963902381329e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.9458777060854664,N_max;D_max;Q_max
6.493816315762113e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.8802073474218544,N_max;D_max;Q_max
6.978305848598663e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.8190963477316717,N_max;D_max;Q_max
7.498942093324558e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.7622281600267242,N_max;D_max;Q_max
8.058421877614818e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.7093082145301578,N_max;D_max;Q_max
8.659643233600654e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.6600623928435297,N_max;D_max;Q_max
9.30572040929699e+22,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.6142356080493443,N_max;D_max;Q_max
1.0000000000000001e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.5715904833941728,N_max;D_max;Q_max
1.0746078283213175e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.5319061227081087,N_max;D_max;Q_max
1.1547819846894582e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.4949769661914876,N_max;D_max;Q_max
1.2409377607517195e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.46061172564200326,N_max;D_max;Q_max
1.3335214321633241e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.4286323936068295,N_max;D_max;Q_max
1.4330125702369627e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.3988733213272894,N_max;D_max;Q_max
1.539926526059492e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.3711803606999433,N_max;D_max;Q_max
1.6548170999431815e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.34541006580956807,N_max;D_max;Q_max
1.7782794100389228e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.3214289498980714,N_max;D_max;Q_max
1.9109529749704405e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.29911279392053824,N_max;D_max;Q_max
2.053525026457146e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.2783460031068198,N_max;D_max;Q_max
2.2067340690845896e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.2590210081957376,N_max;D_max;Q_max
2.371373705661655e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.24103770824037582,N_max;D_max;Q_max
2.5482967479793466e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.22430295209826384,N_max;D_max;Q_max
2.738419634264361e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.2087300559206379,N_max;D_max;Q_max
2.942727176209282e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.1942383541414382,N_max;D_max;Q_max
3.162277660168379e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.1807527816402238,N_max;D_max;Q_max
3.3982083289425596e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.16820348491466328,N_max;D_max;Q_max
3.651741272548377e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.15652546024852607,N_max;D_max;Q_max
3.924189758484536e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.14565821700093134,N_max;D_max;Q_max
4.2169650342858225e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.13554546427273767,N_max;D_max;Q_max
4.531583637600818e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.12613481932704507,N_max;D_max;Q_max
4.869675251658631e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.1173775362534672,N_max;D_max;Q_max
5.232991146814947e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.1092282534706887,N_max;D_max;Q_max
5.623413251903491e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.10164475875940525,N_max;D_max;Q_max
6.042963902381328e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.09458777060854665,N_max;D_max;Q_max
6.493816315762113e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.08802073474218544,N_max;D_max;Q_max
6.978305848598663e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.08190963477316716,N_max;D_max;Q_max
7.498942093324558e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.07622281600267242,N_max;D_max;Q_max
8.058421877614818e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.07093082145301578,N_max;D_max;Q_max
8.659643233600654e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.06600623928435298,N_max;D_max;Q_max
9.30572040929699e+23,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.06142356080493442,N_max;D_max;Q_max
1e+24,8192,exponential,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,1.979112958094279,1.9791057681572966e-11,1e-06,0,11.97,600.0,1.0,1.97911295811407,attachment_B7_native_val_loss,4.3092e+22,1.17669888e+22,2.3000595394172845e+21,5.715904833941729e+22,0.05715904833941729,N_max;D_max;Q_max
1e+19,8192,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,3.3102890798683258,9.001606890990388e-07,1e-06,26,0.13091746962714704,10.000000000000002,0.5,3.310289980029015,attachment_B7_native_val_loss,7.855048177628824e+18,2.1449518223711772e+18,0.0,1e+19,1.0,D_min;Q0
1.0746078283213175e+19,8192,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,3.2913043403067954,7.875375396260154e-07,1e-06,29,0.14068493772535054,10.0,0.5,3.291305127844335,attachment_B7_native_val_loss,8.441096263521033e+18,2.3049820196921434e+18,0.0,1.0746078283213177e+19,1.0000000000000002,D_min;Q0
1.1547819846894582e+19,8192,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,3.2727023868002845,8.682028873607806e-07,1e-06,29,0.15118113540655873,10.0,0.5,3.272703255003172,attachment_B7_native_val_loss,9.070868124393523e+18,2.476951722501058e+18,0.0,1.1547819846894582e+19,1.0,D_min;Q0
1.2409377607517196e+19,8192,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,3.2544756864227273,9.492824539769629e-07,1e-06,39,0.16246043160239312,10.0,0.5,3.2544766357051813,attachment_B7_native_val_loss,9.747625896143587e+18,2.661751711373609e+18,0.0,1.2409377607517196e+19,1.0,D_min;Q0
1.3335214321633241e+19,8192,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,3.236616761392274,9.386094679264545e-07,1e-06,51,0.17458125159239163,10.0,0.5,3.2366177000017418,attachment_B7_native_val_loss,1.0474875095543499e+19,2.8603392260897444e+18,0.0,1.3335214321633243e+19,1.0000000000000002,D_min;Q0
1.4330125702369628e+19,8192,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,3.2191180958149097,9.348370668682549e-07,1e-06,72,0.1876063796393175,10.0,0.5,3.2191190306519766,attachment_B7_native_val_loss,1.125638277835905e+19,3.073742924010578e+18,0.0,1.4330125702369628e+19,1.0,D_min;Q0
1.539926526059492e+19,8192,power,0.5,B7_semi_synthetic_diagnostic_only,False,True,5.346880000000001e+18,3.201972371581805,9.884603922039048e-07,1e-06,147,0.2016032842034316,10.0,0.5,3.201973360042197,attachment_B7_native_val_loss,1.2096197052205896e+19,3.303068208389023e+18,0.0,1.539926526059492e+19,1.0,D_min;Q0
