budget_FLOPs,context_tokens,quality_family,Q0_scenario,context_role,ready_for_Q3,feasible,N_params_B,D_tokens_B,Q_score,B7_diagnostic_loss,cost_FLOPs,budget_utilization,active_support,kkt_relative_violation,kkt_check_pass,solver
2.7384196342643614e+21,8192,exponential,0.5,C7_candidate,False,True,3.2417812730681876,95.76415792507012,1.0,2.2687107942395954,2.738419634266045e+21,1.0000000000006148,Q1;budget,6.66912278661034e-11,True,SLSQP
2.9427271762092816e+21,8192,exponential,0.5,C7_candidate,False,True,3.343037578123523,100.19878503461445,1.0,2.2619956554969036,2.942727176218169e+21,1.00000000000302,Q1;budget,3.3990010434374953e-10,True,SLSQP
3.1622776601683794e+21,8192,exponential,0.5,C7_candidate,False,True,3.447793816437603,104.81856480580394,0.9999999999999997,2.255377002500796,3.1622776601685e+21,1.0000000000000382,Q1;budget,6.1261801444525336e-12,True,SLSQP
3.3982083289425594e+21,8192,exponential,0.5,C7_candidate,False,True,3.5561757863197023,109.63049570531378,0.9999999999999999,2.248853048722946,3.398208328945953e+21,1.0000000000009988,Q1;budget,1.078962683116361e-10,True,SLSQP
3.651741272548377e+21,8192,exponential,0.5,C7_candidate,False,True,3.66831382471432,114.64182786819889,1.0,2.24242205009296,3.651741272551584e+21,1.0000000000008782,Q1;budget,5.48832071022135e-10,True,SLSQP
3.924189758484536e+21,8192,exponential,0.5,C7_candidate,False,True,3.7843428322210197,119.86007641581942,1.0,2.236082303936934,3.9241897585155024e+21,1.0000000000078912,Q1;budget,3.3415204962420354e-09,True,SLSQP
4.2169650342858226e+21,8192,exponential,0.5,C7_candidate,False,True,3.904403017655348,125.29301523365253,1.0,2.2298321479434318,4.2169650342863275e+21,1.0000000000001197,Q1;budget,1.817111019973376e-11,True,SLSQP
4.5315836376008176e+21,8192,exponential,0.5,C7_candidate,False,True,4.028638760284306,130.94872410586763,1.0,2.2236699591399547,4.531583637600867e+21,1.0000000000000109,Q1;budget,1.4785195113601954e-11,True,SLSQP
4.869675251658631e+21,8192,exponential,0.5,C7_candidate,False,True,4.157200144846394,136.83556160269646,1.0,2.2175941529030174,4.869675251660169e+21,1.000000000000316,Q1;budget,8.390701270466163e-10,True,SLSQP
5.232991146814947e+21,8192,exponential,0.5,C7_candidate,False,True,4.290242588262899,142.96219171986942,1.0,2.21160318197891,5.232991146818501e+21,1.000000000000679,Q1;budget,8.696619909810339e-10,True,SLSQP
5.623413251903491e+21,8192,exponential,0.5,C7_candidate,False,True,4.427926973571597,149.3375973467143,1.0,2.2056955355284753,5.62341325190444e+21,1.0000000000001688,Q1;budget,2.3947343861930964e-11,True,SLSQP
6.042963902381328e+21,8192,exponential,0.5,C7_candidate,False,True,4.570419681557813,155.97109769949057,1.0,2.199869738190919,6.042963902383662e+21,1.0000000000003864,Q1;budget,1.7189653749240773e-09,True,SLSQP
6.493816315762113e+21,8192,exponential,0.5,C7_candidate,False,True,4.717893644269921,162.87233500460724,0.9999999999999997,2.194124349168039,6.493816315763563e+21,1.0000000000002234,Q1;budget,7.828082972655309e-11,True,SLSQP
6.978305848598664e+21,8192,exponential,0.5,C7_candidate,False,True,4.870527196202003,170.05132930617356,1.0,2.188457961327165,6.978305848602675e+21,1.0000000000005747,Q1;budget,2.019212376593968e-10,True,SLSQP
7.498942093324559e+21,8192,exponential,0.5,C7_candidate,False,True,5.028505529783237,177.51845409706965,1.0,2.182869200324164,7.498942093324563e+21,1.0000000000000007,Q1;budget,9.82928851948049e-12,True,SLSQP
8.058421877614818e+21,8192,exponential,0.5,C7_candidate,False,True,5.1920201976010985,185.28447296600672,1.0,2.177356723744791,8.058421877616262e+21,1.0000000000001792,Q1;budget,4.53608426325461e-10,True,SLSQP
8.659643233600654e+21,8192,exponential,0.5,C7_candidate,False,True,5.361269693686397,193.3605433962675,0.9999999999999999,2.1719192202658024,8.659643233607488e+21,1.0000000000007891,Q1;budget,9.65682676856488e-10,True,SLSQP
9.30572040929699e+21,8192,exponential,0.5,C7_candidate,False,True,5.536459666361924,201.75823279863042,1.0,2.166555408834345,9.30572040929827e+21,1.0000000000001377,Q1;budget,1.8930454904848487e-10,True,SLSQP
1e+22,8192,exponential,0.5,C7_candidate,False,True,5.717802730140039,210.48954907222793,0.9999999999999998,2.1612640378655312,1.0000000000005308e+22,1.0000000000005307,Q1;budget,2.5432555838393466e-10,True,SLSQP
1.0746078283213176e+22,8192,exponential,0.5,C7_candidate,False,True,5.905519378821444,219.56693546223738,1.0,2.1560438844593666,1.074607828321318e+22,1.0000000000000004,Q1;budget,1.0829725115075707e-10,True,SLSQP
1.154781984689458e+22,8192,exponential,0.5,C7_candidate,False,True,6.099837806969709,229.0033025607641,1.0,2.1508937536346173,1.1547819846895028e+22,1.0000000000000386,Q1;budget,2.7574728520422676e-11,True,SLSQP
1.2409377607517196e+22,8192,exponential,0.5,C7_candidate,False,True,6.300994348170728,238.81204077440088,0.9999999999999999,2.1458124775815626,1.2409377607520948e+22,1.0000000000003024,Q1;budget,2.4996232938031284e-11,True,SLSQP
1.3335214321633241e+22,8192,exponential,0.5,C7_candidate,False,True,6.509233629474465,249.00704349213382,0.9999999999999998,2.1407989149319104,1.3335214321644996e+22,1.0000000000008815,Q1;budget,8.491670869566968e-10,True,SLSQP
1.4330125702369628e+22,8192,exponential,0.5,C7_candidate,False,True,6.724809392760054,259.60270768631807,1.0,2.1358519500465376,1.4330125702370792e+22,1.0000000000000813,Q1;budget,3.3110703685569645e-10,True,SLSQP
1.539926526059492e+22,8192,exponential,0.5,C7_candidate,False,True,6.9479838208488784,270.6139886677794,1.0,2.130970492319975,1.53992652605955e+22,1.0000000000000375,Q1;budget,2.8175786786468116e-10,True,SLSQP
1.6548170999431814e+22,8192,exponential,0.5,C7_candidate,False,True,7.179028809582893,282.05638690191824,1.0,2.126153475502563,1.65481709994956e+22,1.0000000000038547,Q1;budget,1.3979326546441826e-10,True,SLSQP
1.7782794100389228e+22,8192,exponential,0.5,C7_candidate,False,True,7.418225655713699,293.94599253415345,1.0,2.121399857039693,1.7782794100543651e+22,1.000000000008684,Q1;budget,2.1717462012127245e-10,True,SLSQP
1.9109529749704407e+22,8192,exponential,0.5,C7_candidate,False,True,7.665865765672999,306.2994943991198,0.9999999999999999,2.1167086174275282,1.91095297497133e+22,1.0000000000004654,Q1;budget,2.7581082231355962e-11,True,SLSQP
2.053525026457146e+22,8192,exponential,0.5,C7_candidate,False,True,7.9222510143587135,319.13420274132676,1.0,2.112078759581795,2.0535250264571683e+22,1.0000000000000109,Q1;budget,2.634537101708631e-11,True,SLSQP
2.20673406908459e+22,8192,exponential,0.5,C7_candidate,False,True,8.18769384627609,332.468083107563,1.0,2.1075093082298304,2.2067340690846386e+22,1.000000000000022,Q1;budget,2.5579653072714717e-12,True,SLSQP
2.371373705661655e+22,8192,exponential,0.5,C7_candidate,False,True,8.462517835309503,346.31977455511276,0.9999999999999999,2.1029993093120685,2.3713737056636235e+22,1.00000000000083,Q1;budget,1.5842484432086187e-11,True,SLSQP
2.5482967479793465e+22,8192,exponential,0.5,C7_candidate,False,True,8.747058072150049,360.7086156219248,1.0,2.0985478294016744,2.548296748000874e+22,1.000000000008448,Q1;budget,7.240057239355936e-11,True,SLSQP
2.7384196342643614e+22,8192,exponential,0.5,C7_candidate,False,True,9.0416614317635,375.6546765387364,1.0,2.0941539551415427,2.738419634264576e+22,1.0000000000000784,Q1;budget,1.9628869971841797e-10,True,SLSQP
2.942727176209282e+22,8192,exponential,0.5,C7_candidate,False,True,9.346687450361864,391.1787691526112,1.0,2.089816792689513,2.942727176216879e+22,1.0000000000025817,Q1;budget,5.762565660561667e-11,True,SLSQP
3.1622776601683792e+22,8192,exponential,0.5,C7_candidate,False,True,9.662507973213687,407.3025067132716,1.0,2.085535467188951,3.162277660168383e+22,1.000000000000001,Q1;budget,6.879421788316771e-11,True,SLSQP
3.3982083289425593e+22,8192,exponential,0.5,C7_candidate,False,True,9.989508341146779,424.0483049015435,1.0,2.0813091222442406,3.3982083289425606e+22,1.0000000000000004,Q1;budget,7.48862262842476e-11,True,SLSQP
3.651741272548377e+22,8192,exponential,0.5,C7_candidate,False,True,10.328087679854338,441.43941962447815,1.0,2.077136919416724,3.6517412725483974e+22,1.0000000000000056,Q1;budget,5.336809685994356e-10,True,SLSQP
3.924189758484536e+22,8192,exponential,0.5,C7_candidate,False,True,10.67865858265947,459.50001198559715,0.9999999999999998,2.0730180377319165,3.9241897584845335e+22,0.9999999999999993,Q1;budget,2.6649756378813425e-12,True,SLSQP
4.2169650342858225e+22,8192,exponential,0.5,C7_candidate,False,True,11.041649411829622,478.2551082880369,1.0,2.068951673201454,4.216965034286236e+22,1.0000000000000981,Q1;budget,4.171670516190681e-12,True,SLSQP
4.531583637600818e+22,8192,exponential,0.5,C7_candidate,False,True,11.417502968480047,497.73071008945095,0.9999999999999999,2.0649370383584116,4.531583637604563e+22,1.0000000000008265,Q1;budget,1.2837239578052264e-11,True,SLSQP
4.869675251658631e+22,8192,exponential,0.5,C7_candidate,False,True,11.806677960810697,517.9537922373067,1.0,2.060973361806033,4.869675251663302e+22,1.0000000000009592,Q1;budget,1.4784146949041214e-11,True,SLSQP
5.2329911468149466e+22,8192,exponential,0.5,C7_candidate,False,True,11.970000000000002,549.3084261033599,1.0,2.057066890546359,5.2329911468151965e+22,1.0000000000000477,N_max;Q1;budget,0.0,True,SLSQP
5.623413251903491e+22,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,590.2911348535092,1.0,2.05324612220522,5.623413251903536e+22,1.000000000000008,N_max;Q1;budget,0.0,True,SLSQP
6.042963902381329e+22,8192,exponential,0.5,C7_candidate,False,True,11.969999999999986,600.0,1.0,2.0523920597927097,5.715904833941723e+22,0.9458777060854654,D_max;N_max;Q1,0.0,True,SLSQP
6.493816315762113e+22,8192,exponential,0.5,C7_candidate,False,True,11.970000000000002,599.9999999999994,1.0,2.0523920597927097,5.715904833941724e+22,0.8802073474218536,D_max;N_max;Q1,0.0,True,SLSQP
6.978305848598663e+22,8192,exponential,0.5,C7_candidate,False,True,11.969999999999986,600.0,1.0,2.0523920597927097,5.715904833941723e+22,0.8190963477316708,D_max;N_max;Q1,0.0,True,SLSQP
7.498942093324558e+22,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,599.9999999999994,1.0,2.0523920597927097,5.7159048339417215e+22,0.7622281600267231,D_max;N_max;Q1,0.0,True,SLSQP
8.058421877614818e+22,8192,exponential,0.5,C7_candidate,False,True,11.970000000000002,600.0,0.9999999999999999,2.0523920597927097,5.715904833941729e+22,0.7093082145301578,D_max;N_max;Q1,0.0,True,SLSQP
8.659643233600654e+22,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.6600623928435295,D_max;N_max;Q1,0.0,True,SLSQP
9.30572040929699e+22,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.6142356080493441,D_max;N_max;Q1,0.0,True,SLSQP
1.0000000000000001e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.5715904833941727,D_max;N_max;Q1,0.0,True,SLSQP
1.0746078283213175e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.5319061227081086,D_max;N_max;Q1,0.0,True,SLSQP
1.1547819846894582e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.49497696619148746,D_max;N_max;Q1,0.0,True,SLSQP
1.2409377607517195e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.46061172564200314,D_max;N_max;Q1,0.0,True,SLSQP
1.3335214321633241e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.42863239360682936,D_max;N_max;Q1,0.0,True,SLSQP
1.4330125702369627e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.3988733213272893,D_max;N_max;Q1,0.0,True,SLSQP
1.539926526059492e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.3711803606999432,D_max;N_max;Q1,0.0,True,SLSQP
1.6548170999431815e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.34541006580956796,D_max;N_max;Q1,0.0,True,SLSQP
1.7782794100389228e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.3214289498980713,D_max;N_max;Q1,0.0,True,SLSQP
1.9109529749704405e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.2991127939205382,D_max;N_max;Q1,0.0,True,SLSQP
2.053525026457146e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.2783460031068197,D_max;N_max;Q1,0.0,True,SLSQP
2.2067340690845896e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.25902100819573753,D_max;N_max;Q1,0.0,True,SLSQP
2.371373705661655e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.24103770824037576,D_max;N_max;Q1,0.0,True,SLSQP
2.5482967479793466e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.22430295209826379,D_max;N_max;Q1,0.0,True,SLSQP
2.738419634264361e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.20873005592063784,D_max;N_max;Q1,0.0,True,SLSQP
2.942727176209282e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.19423835414143814,D_max;N_max;Q1,0.0,True,SLSQP
3.162277660168379e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.18075278164022374,D_max;N_max;Q1,0.0,True,SLSQP
3.3982083289425596e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.16820348491466322,D_max;N_max;Q1,0.0,True,SLSQP
3.651741272548377e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.156525460248526,D_max;N_max;Q1,0.0,True,SLSQP
3.924189758484536e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.14565821700093132,D_max;N_max;Q1,0.0,True,SLSQP
4.2169650342858225e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.13554546427273761,D_max;N_max;Q1,0.0,True,SLSQP
4.531583637600818e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.12613481932704504,D_max;N_max;Q1,0.0,True,SLSQP
4.869675251658631e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.11737753625346715,D_max;N_max;Q1,0.0,True,SLSQP
5.232991146814947e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.10922825347068865,D_max;N_max;Q1,0.0,True,SLSQP
5.623413251903491e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.10164475875940522,D_max;N_max;Q1,0.0,True,SLSQP
6.042963902381328e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.09458777060854662,D_max;N_max;Q1,0.0,True,SLSQP
6.493816315762113e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.08802073474218541,D_max;N_max;Q1,0.0,True,SLSQP
6.978305848598663e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.08190963477316715,D_max;N_max;Q1,0.0,True,SLSQP
7.498942093324558e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.07622281600267239,D_max;N_max;Q1,0.0,True,SLSQP
8.058421877614818e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.07093082145301577,D_max;N_max;Q1,0.0,True,SLSQP
8.659643233600654e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.06600623928435295,D_max;N_max;Q1,0.0,True,SLSQP
9.30572040929699e+23,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.061423560804934406,D_max;N_max;Q1,0.0,True,SLSQP
1e+24,8192,exponential,0.5,C7_candidate,False,True,11.969999999999997,600.0,1.0,2.0523920597927097,5.715904833941727e+22,0.057159048339417276,D_max;N_max;Q1,0.0,True,SLSQP
1e+19,8192,power,0.5,C7_candidate,False,True,0.130917469627477,10.000000000000002,0.5,3.3170024723586544,1.0000000000025205e+19,1.0000000000025204,D_min;Q0;budget,0.0,True,SLSQP
1.0746078283213175e+19,8192,power,0.5,C7_candidate,False,True,0.1406849377255393,10.000000000000002,0.5000000000000001,3.29767242340123,1.0746078283227599e+19,1.0000000000013423,D_min;Q0;budget,0.0,True,SLSQP
1.1547819846894582e+19,8192,power,0.5,C7_candidate,False,True,0.15118113540662798,10.000000000000002,0.5,3.2787569310650477,1.1547819846899874e+19,1.0000000000004583,D_min;Q0;budget,0.0,True,SLSQP
1.2409377607517196e+19,8192,power,0.5,C7_candidate,False,True,0.16230687989982875,10.000000000000002,0.5004684968510273,3.260245537667368,1.2409377607527074e+19,1.000000000000796,D_min;budget,4.1283316349695694e-10,True,SLSQP
1.3335214321633241e+19,8192,power,0.5,C7_candidate,False,True,0.17082546005726248,10.000000000000002,0.5111001538632285,3.2418846230614378,1.333521432164332e+19,1.0000000000007558,D_min;budget,1.0058037605073519e-10,True,SLSQP
1.4330125702369628e+19,8192,power,0.5,C7_candidate,False,True,0.17988547207344874,10.000000000000002,0.5220835480898177,3.223476851100861,1.433012570237235e+19,1.0000000000001898,D_min;budget,7.710283414674663e-11,True,SLSQP
1.539926526059492e+19,8192,power,0.5,C7_candidate,False,True,0.18951729130335634,10.000000000000002,0.5334237624054236,3.205036791819012,1.539926526059786e+19,1.000000000000191,D_min;budget,1.7785183510088043e-10,True,SLSQP
1.6548170999431815e+19,8192,power,0.5,C7_candidate,False,True,0.19975258137725482,10.000000000000002,0.5451258930811635,3.1865782223505352,1.6548170999433705e+19,1.0000000000001141,D_min;budget,1.0296432455005604e-10,True,SLSQP
1.7782794100389229e+19,8192,power,0.5,C7_candidate,False,True,0.21062430075750646,10.000000000000002,0.5571950674101747,3.1681141076446355,1.778279410039098e+19,1.0000000000000984,D_min;budget,1.2555588443604261e-08,True,SLSQP
1.9109529749704405e+19,8192,power,0.5,C7_candidate,False,True,0.2221667101585889,10.000000000000002,0.5696364436970025,3.149656590067548,1.9109529749712744e+19,1.0000000000004363,D_min;budget,3.1975185366776717e-09,True,SLSQP
2.053525026457146e+19,8192,power,0.5,C7_candidate,False,True,0.23441535236117894,10.000000000000007,0.5824552538526481,3.1312169870244144,2.0535250264579408e+19,1.000000000000387,D_min;budget,4.5737996293436253e-10,True,SLSQP
2.2067340690845897e+19,8192,power,0.5,C7_candidate,False,True,0.24740704609847688,10.000000000000002,0.5956567926532058,3.1128057956991153,2.206734069085724e+19,1.000000000000514,D_min;budget,4.227425184923442e-10,True,SLSQP
2.3713737056616554e+19,8192,power,0.5,C7_candidate,False,True,0.2611798534375765,10.000000000000007,0.6092464412145386,3.09443270400679,2.3713737056640143e+19,1.0000000000009948,D_min;budget,2.943081335492722e-10,True,SLSQP
2.5482967479793463e+19,8192,power,0.5,C7_candidate,False,True,0.27577303685930904,10.000000000000002,0.6232296827036664,3.0761066068644936,2.5482967479799517e+19,1.0000000000002376,D_min;budget,1.560334126608034e-08,True,SLSQP
2.7384196342643614e+19,8192,power,0.5,C7_candidate,False,True,0.291227015279699,10.000000000000002,0.6376120963419326,3.0578356269153377,2.738419634265789e+19,1.0000000000005214,D_min;budget,4.050176036692055e-09,True,SLSQP
2.942727176209282e+19,8192,power,0.5,C7_candidate,False,True,0.3075832687483864,10.000000000000002,0.6523994054844356,3.0396271388919454,2.9427271762092954e+19,1.0000000000000047,D_min;budget,5.718163771848514e-13,True,SLSQP
3.162277660168379e+19,8192,power,0.5,C7_candidate,False,True,0.3248842659302264,10.000000000000002,0.6675974579019532,3.0214877968454044,3.162277660168798e+19,1.0000000000001323,D_min;budget,6.125616480031533e-12,True,SLSQP
3.3982083289425592e+19,8192,power,0.5,C7_candidate,False,True,0.34317334453936993,10.000000000000002,0.683212246854049,3.0034235635398185,3.3982083289452732e+19,1.0000000000007987,D_min;budget,1.1191815455096604e-11,True,SLSQP
3.651741272548377e+19,8192,power,0.5,C7_candidate,False,True,0.36249457164710575,10.000000000000002,0.6992499230236416,2.985439741364195,3.6517412725523644e+19,1.000000000001092,D_min;budget,1.1391926144511039e-09,True,SLSQP
3.924189758484536e+19,8192,power,0.5,C7_candidate,False,True,0.38289257978520874,10.000000000000002,0.7157168013184585,2.9675410041834773,3.924189758492391e+19,1.0000000000020017,D_min;budget,5.446867640417859e-12,True,SLSQP
4.216965034285823e+19,8192,power,0.5,C7_candidate,False,True,0.4044123665018421,10.000000000000002,0.7326193730279486,2.9497314296155466,4.21696503430234e+19,1.0000000000039169,D_min;budget,6.388786428128399e-11,True,SLSQP
4.531583637600818e+19,8192,power,0.5,C7_candidate,False,True,0.42709906476032666,10.000000000000002,0.7499643105002444,2.9320145312808052,4.531583637604779e+19,1.000000000000874,D_min;budget,7.432540921751448e-12,True,SLSQP
4.869675251658631e+19,8192,power,0.5,C7_candidate,False,True,0.45099766918503825,10.000000000000002,0.7677584762951164,2.914393290623068,4.869675251667481e+19,1.0000000000018174,D_min;budget,2.5502067062917732e-11,True,SLSQP
5.2329911468149465e+19,8192,power,0.5,C7_candidate,False,True,0.4761527206012023,10.000000000000002,0.7860089289972828,2.8968701879822616,5.232991146815106e+19,1.0000000000000304,D_min;budget,6.776679255650573e-13,True,SLSQP
5.6234132519034905e+19,8192,power,0.5,C7_candidate,False,True,0.5026079408862476,10.000000000000002,0.804722928891769,2.8794472326034923,5.623413251904272e+19,1.000000000000139,D_min;budget,1.5264280019298397e-12,True,SLSQP
6.042963902381328e+19,8192,power,0.5,C7_candidate,False,True,0.5304058137810658,10.000000000000002,0.8239079423711729,2.8621259913645583,6.04296390238275e+19,1.0000000000002354,D_min;budget,1.943082447845717e-10,True,SLSQP
6.493816315762113e+19,8192,power,0.5,C7_candidate,False,True,0.5595871060123764,10.000000000000002,0.8435716450546411,2.8449076160016316,6.4938163157664694e+19,1.0000000000006708,D_min;budget,8.627343918910945e-11,True,SLSQP
6.978305848598663e+19,8192,power,0.5,C7_candidate,False,True,0.5901903213254854,10.000000000000002,0.8637219243469947,2.8277928686751133,6.978305848602221e+19,1.0000000000005098,D_min;budget,4.954585458040795e-12,True,SLSQP
7.498942093324558e+19,8192,power,0.5,C7_candidate,False,True,0.6222510830882816,10.000000000000002,0.884366879853138,2.8107821457337185,7.498942093330653e+19,1.0000000000008127,D_min;budget,1.335974742808193e-11,True,SLSQP
8.058421877614818e+19,8192,power,0.5,C7_candidate,False,True,0.655801439557792,10.000000000000002,0.905514821395922,2.7938754995682964,8.058421877618868e+19,1.0000000000005025,D_min;budget,3.901372575801775e-09,True,SLSQP
8.659643233600653e+19,8192,power,0.5,C7_candidate,False,True,0.6908690688598148,10.000000000000002,0.9271742725834727,2.7770726584604875,8.65964323361039e+19,1.0000000000011244,D_min;budget,3.657533802199465e-11,True,SLSQP
9.30572040929699e+19,8192,power,0.5,C7_candidate,False,True,0.7274764262317317,10.000000000000002,0.9493539542136988,2.760373044356084,9.30572040931791e+19,1.0000000000022482,D_min;budget,4.811386871721957e-11,True,SLSQP
1e+20,8192,power,0.5,C7_candidate,False,True,0.7656397438084562,10.000000000000002,0.9720627898362884,2.743775788498244,1.0000000000004907e+20,1.0000000000004907,D_min;budget,6.71793412726561e-10,True,SLSQP
1.0746078283213175e+20,8192,power,0.5,C7_candidate,False,True,0.8053679622845128,10.000000000000002,0.995309889346388,2.7272797448659825,1.0746078283219229e+20,1.0000000000005633,D_min;budget,4.582081758357237e-12,True,SLSQP
1.1547819846894582e+20,8192,power,0.5,C7_candidate,False,True,0.8981357151884812,10.000000000000002,1.0,2.7113387182462434,1.1547819846895698e+20,1.0000000000000966,D_min;Q1;budget,0.0,True,SLSQP
1.2409377607517195e+20,8192,power,0.5,C7_candidate,False,True,1.0109286771508104,10.000000000000002,1.0,2.6967485984550947,1.2409377607548751e+20,1.0000000000025429,D_min;Q1;budget,0.0,True,SLSQP
1.333521432163324e+20,8192,power,0.5,C7_candidate,False,True,1.0389278914093598,10.564012988778574,1.0,2.682917412793632,1.3335214321640825e+20,1.0000000000005687,Q1;budget,4.7419397878751237e-11,True,SLSQP
1.4330125702369627e+20,8192,power,0.5,C7_candidate,False,True,1.0655840840053796,11.171969236380601,1.0,2.66933269493913,1.4330125702374228e+20,1.000000000000321,Q1;budget,3.173974413158907e-11,True,SLSQP
1.539926526059492e+20,8192,power,0.5,C7_candidate,False,True,1.0930464891634561,11.81230857039981,1.0,2.655988878650159,1.5399265260597287e+20,1.0000000000001537,Q1;budget,1.936229572139629e-11,True,SLSQP
1.6548170999431814e+20,8192,power,0.5,C7_candidate,False,True,1.1213428940122192,12.486579440713271,1.0,2.6428807631163047,1.6548170999435382e+20,1.0000000000002156,Q1;budget,4.3829431915591983e-11,True,SLSQP
1.778279410038923e+20,8192,power,0.5,C7_candidate,False,True,1.1505021120023782,13.196393647764598,1.0,2.630003266937934,1.778279410038955e+20,1.000000000000018,Q1;budget,6.959815665526244e-12,True,SLSQP
1.9109529749704406e+20,8192,power,0.5,C7_candidate,False,True,1.1805540231006206,13.943428389418987,1.0,2.6173514254931067,1.910952974970441e+20,1.0000000000000002,Q1;budget,9.916043354864266e-15,True,SLSQP
2.053525026457146e+20,8192,power,0.5,C7_candidate,False,True,1.2115296112247411,14.729428389753249,0.9999999999999999,2.6049203883642313,2.0535250264571458e+20,0.9999999999999999,Q1;budget,9.257974509538747e-16,True,SLSQP
2.20673406908459e+20,8192,power,0.5,C7_candidate,False,True,1.2434610033627167,15.55620808370329,1.0,2.5927054168214103,2.2067340690920554e+20,1.000000000003383,Q1;budget,6.359637990980673e-10,True,SLSQP
2.3713737056616553e+20,8192,power,0.5,C7_candidate,False,True,1.2763815259968854,16.425653723879684,0.9999999999999998,2.5807018813655356,2.371373705661873e+20,1.0000000000000917,Q1;budget,3.7598449513884625e-11,True,SLSQP
