context_tokens,budget_FLOPs,feasible,phase,N_params_B,D_tokens_B,diagnostic_loss,cost_FLOPs,budget_utilization
2048,4.494812558907748e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.5117152002737525
2048,4.750838938356744e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.48413847293463913
2048,5.021448686103055e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.45804787672926384
2048,5.3074724768269315e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.43336332290309826
2048,5.609788300781424e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.41000903874644706
2048,5.929324158907046e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.3879133349994526
2048,6.267060911461097e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.36700838579183703
2048,6.624035288906074e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.3472300204418597
2048,7.001343074299715e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.3285175264753773
2048,7.400142466955396e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.310813463260358
2048,7.821657637697412e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.2940634856848021
2048,8.26718248662597e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.27821617733675624
2048,8.73808461492503e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.26322289267442506
2048,9.235809522907003e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.24903760770182093
2048,9.761885047178709e+22,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.23561677869165235
2048,1.0317926050551312e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.22291920852171238
2048,1.0905639379088213e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.21090592021453375
2048,1.152682910150976e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.19954003729205969
2048,1.2183402047035215e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.18878667057812212
2048,1.2877373658663974e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.17861281110119526
2048,1.3610874179860632e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.16898722876872613
2048,1.4386155193637178e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.15988037650196812
2048,1.5205596534103963e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.1512642995370648
2048,1.6071713591705015e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.1431125496139735
2048,1.6987165034562513e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.13540010378981357
2048,1.7954760969632713e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.12810328762742124
2048,1.897747156872481e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.12119970252333297
2048,2.005843618586077e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.1146681569521245
2048,2.1200972993963707e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.10848860141604469
2048,2.2408589170456615e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.10264206690026029
2048,2.368499166303712e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.0971106066447954
2048,2.5034098568674482e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.09187724105442958
2048,2.646005116075888e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.0869259055774437
2048,2.796722660132286e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.08224140139321724
2048,2.9560251377356556e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.07780934875730887
2048,3.124401550245856e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.07361614286081333
2048,3.3023687527422345e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.06964891206848174
2048,3.490473040582783e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.0658954784074318
2048,3.689291826334782e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.06234432018514272
2048,3.899435412223667e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.058984536622003855
2048,4.1215488635417766e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.05580581438983448
2048,4.3563139887667426e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.05279839595367634
2048,4.604451432468732e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.04995304961966445
2048,4.866722887430218e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.04726104119704588
2048,5.1439334327690205e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.04471410718735357
2048,5.436934005241954e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.04230442941843468
2048,5.746624011315021e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.04002461104547057
2048,6.073954088017748e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.03786765384532382
2048,6.419929021057613e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.035826936734505294
2048,6.785610829150761e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.033896195444829476
2048,7.17212202403795e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.03206950329436121
2048,7.580649056192335e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.030341252994631432
2048,8.012445956795973e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.028706139438277205
2048,8.468838187164689e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.027159143414269227
2048,8.951226707438469e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.025695516200735964
2048,9.461092277025099e+23,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.02431076498809583
2048,1e+24,true,support_corner,11.965825,299.893,2.093384524595647,2.300063908774456e+22,0.02300063908774456
8192,72202953715199940,true,N_min_bound,0.070542,0.1339999999999999,4.738637013477364,72202953715199940,1
8192,72202953715200000,true,N_min_bound,0.070542,0.134,4.738637013477364,72202953715200000,1
8192,76271059805020820,true,N_min_bound,0.070542,0.14154991573040357,4.705494972130586,76271059805020800,0.9999999999999998
8192,80568373791562430,true,N_min_bound,0.070542,0.14952521375585473,4.672857503611688,80568373791562420,0.9999999999999998
8192,85107809856203940,true,N_min_bound,0.070542,0.1579498612441182,4.640716926023963,85107809856203940,1
8192,89903009799589460,true,N_min_bound,0.070542,0.16684917573682143,4.609065674424139,89903009799589460,1
8192,94968384037623470,true,N_min_bound,0.070542,0.17624990123309245,4.577896299041862,94968384037623460,0.9999999999999998
8192,100319154907300130,true,N_min_bound,0.070542,0.18618028855997173,4.5472014635262,100319154907300130,1
8192,105971402412490780,true,N_min_bound,0.070542,0.19667018027109298,4.516973943218898,105971402412490780,1
8192,111942112547169920,true,N_min_bound,0.070542,0.20775110032877994,4.487206623453921,111942112547169900,0.9999999999999999
8192,118249228341308940,true,N_min_bound,0.070542,0.2194563488390872,4.457892497882839,118249228341308930,0.9999999999999999
8192,124911703782817490,true,N_min_bound,0.070542,0.23182110212443932,4.429024666825779,124911703782817490,1
8192,131949560777604210,true,N_min_bound,0.070542,0.24488251843465442,4.400596335647404,131949560777604200,0.9999999999999999
8192,139383949318909020,true,N_min_bound,0.070542,0.25867984961398993,4.372600813157684,139383949318909020,1
8192,147237211046734560,true,N_min_bound,0.070542,0.2732545590598043,4.345031510036984,147237211046734560,1
8192,155532946388396350,true,N_min_bound,0.070542,0.288650446327345,4.317881937285113,155532946388396350,1
8192,164296085481932100,true,N_min_bound,0.070542,0.3049137787550679,4.29114570469404,164296085481932100,1
8192,173552963095542460,true,N_min_bound,0.070542,0.3220934305061106,4.264816519343791,173552963095542460,1
8192,183331397768179840,true,N_min_bound,0.070542,0.3402410294437087,4.238888184121296,183331397768179840,1
8192,193660775409126700,true,N_min_bound,0.070542,0.359411112281961,4.213354596261791,193660775409126700,1
8192,204572137607811520,true,N_min_bound,0.070542,0.3796612884782288,4.188209745912367,204572137607811520,1
8192,216098274919210980,true,N_min_bound,0.070542,0.40105241335962516,4.16344771471747,216098274919210980,1
8192,228273825405225180,true,N_min_bound,0.070542,0.4236487710039584,4.139062674425858,228273825405225150,0.9999999999999999
8192,241135378728108300,true,N_min_bound,0.070542,0.4475182674246225,4.115048885518837,241135378728108300,1
8192,254721586108826180,true,N_min_bound,0.070542,0.47273263464008636,4.091400695859317,254721586108826140,0.9999999999999999
8192,269073276480741860,true,N_min_bound,0.070542,0.49936764624116786,4.068112539361482,269073276480741820,0.9999999999999999
8192,284233579187706140,true,N_min_bound,0.070542,0.5275033451039355,4.045178934680702,284233579187706140,1
8192,300248053595307140,true,N_min_bound,0.070542,0.5572242839326025,4.022594483923369,300248053595307140,1
8192,317164826004727300,true,N_min_bound,0.070542,0.5886197793551823,4.000353871376413,317164826004727300,1
8192,335034734280726140,true,N_min_bound,0.070542,0.6217841803356333,3.978451862256124,335034734280726100,0.9999999999999998
8192,353911480628323650,true,N_min_bound,0.070542,0.6568171517090132,3.9568833014760383,353911480628323650,1
8192,373851792977325440,true,N_min_bound,0.070542,0.6938239736917506,3.9356431124336035,373851792977325440,1
8192,394915595459710300,true,N_min_bound,0.070542,0.7329158582671786,3.9147262958152655,394915595459710300,1
8192,417166188492120770,true,N_min_bound,0.070542,0.7742102833969823,3.8941279284198087,417166188492120770,1
8192,440670439004726850,true,N_min_bound,0.070542,0.8178313460630956,3.8738431619995533,440670439004726850,1
8192,465498981388056700,true,N_min_bound,0.070542,0.8639101352008562,3.8538672221192343,465498981388056640,0.9999999999999999
8192,491726429761702850,true,N_min_bound,0.070542,0.9125851256442006,3.8341954070322464,491726429761702850,1
8192,519431602202849860,true,N_min_bound,0.070542,0.9640025942668471,3.8148230865739725,519431602202849860,1
8192,548697757608372900,true,N_min_bound,0.070542,1.0183170595698712,3.7957457010720015,548697757608372860,0.9999999999999999
8192,579612845902437800,true,N_min_bound,0.070542,1.0756917460369235,3.776958760272898,579612845902437800,1
8192,612269772341419400,true,N_min_bound,0.070542,1.1362990746523776,3.758457842285335,612269772341419400,1
8192,646766676710458000,true,N_min_bound,0.070542,1.2003211810565653,3.7402385925393227,646766676710458000,1
8192,683207228250741200,true,N_min_bound,0.070542,1.2679504628953495,3.722296722761249,683207228250741200,1
8192,721700937203694800,true,N_min_bound,0.070542,1.3393901580086798,3.70462800996457,721700937203694800,1
8192,762363483908486700,true,N_min_bound,0.070542,1.414854955195987,3.6872282954558218,762363483908486700,1
8192,805317066441666000,true,N_min_bound,0.070542,1.4945716393935526,3.6700934838558084,805317066441666000,1
8192,850690767843834000,true,N_min_bound,0.070542,1.5787797732030497,3.6532195421356493,850690767843833900,0.9999999999999999
8192,898620944036776800,true,N_min_bound,0.070542,1.6677324168191,3.6366024986675365,898620944036776800,1
8192,947212667972630500,true,N_min_bound,0.070542,1.7579128134977147,3.6208756791257866,947212667972630500,1
8192,949251633596877400,true,interior,0.0706105234266257,1.7599872636417537,3.6202383557057995,949251633596877300,0.9999999999999999
8192,1002734990616321900,true,interior,0.07237990044909492,1.8137014124579585,3.6040632383759745,1002734990616321800,0.9999999999999999
8192,1059231741952742700,true,interior,0.07419361498523346,1.869054896877686,3.5880236547911935,1059231741952742700,1
8192,1118911670241637500,true,interior,0.07605277805609208,1.926097748806508,3.5721184692937853,1118911670241637500,1
8192,1181954124122913000,true,interior,0.07795852852297874,1.984881527104922,3.556346555741925,1181954124122913000,1
8192,1248548557214936000,true,interior,0.07991203378508584,2.0454593641904153,3.540706797429907,1248548557214936000,1
8192,1318895097455916300,true,interior,0.0819144904946023,2.107886014061893,3.525198087009061,1318895097455916300,1
8192,1393205148523339500,true,interior,0.08396712528974036,2.172217901789659,3.509819326409369,1393205148523339500,1
8192,1471702025139128800,true,interior,0.08607119554613529,2.2385131745159534,3.4945694267616987,1471702025139129000,1.0000000000000002
8192,1554621624169476600,true,interior,0.08822799014707096,2.3068317540119128,3.4794473083207156,1554621624169476400,0.9999999999999999
8192,1642213133536214500,true,interior,0.09043883027300582,2.3772353908385395,3.4644519003884433,1642213133536214500,1
8192,1734739781070263000,true,interior,0.09270507021088611,2.44978772016076,3.4495821412384338,1734739781070263000,1
8192,1832479625557273900,true,interior,0.09502809818373448,2.524554319264735,3.4348369780406154,1832479625557273900,1
8192,1935726392353088300,true,interior,0.09740933720103119,2.601602766830751,3.4202153667867305,1935726392353088300,1
8192,2044790356079852500,true,interior,0.09985024593040158,2.681002704014979,3.405716272216425,2044790356079852500,1
8192,2159999273055562000,true,interior,0.1023523195911459,2.762825897395427,3.3913386677439528,2159999273055561700,0.9999999999999999
8192,2281699366259332400,true,interior,0.10491709087016338,2.8471463038391014,3.3770815353854755,2281699366259332000,0.9999999999999999
8192,2410256365791970300,true,interior,0.10754613086082225,2.934040137348699,3.362943865687005,2410256365791970300,1
8192,2546056607959122400,true,interior,0.11024105002536179,3.023585937949629,3.348924657652913,2546056607959123000,1.0000000000000002
8192,2689508196279509000,true,interior,0.1130034991814065,3.115864642679317,3.3350229186750626,2689508196279509000,1
8192,2841042227907422000,true,interior,0.1158351705132009,3.210959658743063,3.3212376644625397,2841042227907422000,1
8192,3001114089155352600,true,interior,0.11873779860818791,3.3089569389027353,3.307567918971941,3001114089155352000,0.9999999999999998
8192,3170204824009458000,true,interior,0.12171316151955613,3.4099450591660787,3.294012714338287,3170204824009458000,1
8192,3348822579751180000,true,interior,0.12476308185541858,3.5140152988473035,3.280571090806479,3348822579751180000,1
8192,3537504134028780000,true,interior,0.12788942789528077,3.6212617230709303,3.267242096663351,3537504134028780000,1
8192,3736816507968123000,true,interior,0.13109411473448473,3.7317812677936253,3.2540247881702893,3736816507968123000,1
8192,3947358670170698000,true,interior,0.13437910545733608,3.8456738274210305,3.240918229496403,3947358670170698000,1
8192,4169763336718960600,true,interior,0.13774641233961998,3.963042345098379,3.227921492652275,4169763336718961000,1.0000000000000002
8192,4404698872599222300,true,interior,0.1411980980812577,4.083992905757,3.2150336574242457,4404698872599223000,1.0000000000000002
8192,4652871300255442000,true,interior,0.14473627706984643,4.208634832000397,3.202253811309265,4652871300255442000,1
8192,4915026421310236000,true,interior,0.14836311667586072,4.337080782916729,3.1895810494502888,4915026421310236000,1
8192,5191952057829681000,true,interior,0.15208083858031562,4.469446855907192,3.1770144745721995,5191952057829680000,0.9999999999999998
8192,5484480419866324000,true,interior,0.1558917201356895,4.605852691621892,3.16455319691829,5484480419866324000,1
8192,5793490606396519000,true,interior,0.15979809576095902,4.7464215820986215,3.1521963341872503,5793490606396520000,1.0000000000000002
8192,6119911247166512000,true,interior,0.16380235837158177,4.891280582201672,3.139943011470715,6119911247166511000,0.9999999999999998
8192,6464723293387833000,true,interior,0.16790696084532036,5.040560624462042,3.127792361191301,6464723293387832000,0.9999999999999999
8192,6828962965667411000,true,interior,0.17211441752479212,5.194396637422285,3.115743523041188,6828962965667412000,1.0000000000000002
8192,7213724868031864000,true,interior,0.17642730575766938,5.352927667593219,3.1037956439212078,7213724868031864000,1
8192,7620165277404748000,true,interior,0.1808482674754813,5.51629700513293,3.091947877880435,7620165277404748000,1
8192,8049505618420823000,true,interior,0.18538001081196784,5.684652313361094,3.0801993860562975,8049505618420823000,1
8192,8503036134021482000,true,interior,0.19002531176199683,5.858145762226394,3.0685493366151766,8503036134021480000,0.9999999999999998
8192,8982119762860659000,true,interior,0.19478701588204367,6.036934165847081,3.056996904693512,8982119762860659000,1
8192,9488196235174030000,true,interior,0.19966804003328267,6.221179124249176,3.0455412723394044,9488196235174030000,1
8192,10000000000000000000,true,interior,0.20446114140553698,6.4030489474515715,3.0346514284164314,10000000000000000000,1
8192,10022786399421108000,true,interior,0.20467137416836353,6.411047169430782,3.0341816284546903,10022786399421108000,1
8192,10587496792700700000,true,interior,0.20980008316295082,6.60670991588379,3.0229171687375267,10587496792700700000,1
8192,11184024468676985000,true,interior,0.2150573086931709,6.808344215709901,3.0117470956254286,11184024468676985000,1
8192,11814162097522390000,true,interior,0.22044627116009172,7.016132318470266,3.000670618238817,11814162097522390000,1
8192,12479803353206145000,true,interior,0.22597027166243822,7.230262035914146,2.9896869523250045,12479803353206143000,0.9999999999999999
8192,13182948604316074000,true,interior,0.23163269401873365,7.450926911734692,2.978795320202676,13182948604316072000,0.9999999999999999
8192,13925710925516292000,true,interior,0.23743700684011107,7.678326396505614,2.9679949507068297,13925710925516292000,1
8192,14710322447707412000,true,interior,0.24338676565507386,7.912666027957164,2.957285079134168,14710322447707410000,0.9999999999999999
8192,15539141065970650000,true,interior,0.2494856150874915,8.15415761675376,2.946664947188956,15539141065970650000,1
8192,16414657525455230000,true,interior,0.25573729108917226,8.403019437941452,2.936133802929338,16414657525455230000,1
8192,17339502906504804000,true,interior,0.26214562322838825,8.659476428238698,2.9256909007140868,17339502906504804000,1
8192,18316456531513768000,true,interior,0.26871453703573456,8.923760389347771,2.915335501149822,18316456531513768000,1
8192,19348454317279085000,true,interior,0.27544805640878606,9.196110197471805,2.905066871038644,19348454317279085000,1
8192,20438597597943435000,true,interior,0.2823503060769944,9.476772019225585,2.8948842833262356,20438597597943435000,1
8192,21590162445048690000,true,interior,0.28942551412836726,9.765999534136434,2.884787017050373,21590162445048690000,1
8192,22806609512704430000,true,interior,0.29667801459945115,10.06405416393537,2.8747743572898843,22806609512704430000,1
8192,24091594437459220000,true,interior,0.30411225013021403,10.37120530884611,2.8648455951140326,24091594437459220000,1
8192,25448978824130170000,true,interior,0.3117327746854663,10.687730591085977,2.855000027532313,25448978824130170000,1
8192,26882841850600400000,true,interior,0.319544256344459,11.013916105797668,2.84523695744469,26882841850600403000,1.0000000000000002
8192,28397492526464600000,true,interior,0.32755148016040114,11.350056679640105,2.835555693592231,28397492526464600000,1
8192,29997482642357207000,true,interior,0.3357593510916208,11.696456137270863,2.8259555505081657,29997482642357207000,1
8192,31687620448879927000,true,interior,0.34417289700617487,12.053427575961548,2.816435848469355,31687620448879927000,1
8192,33472985106238860000,true,interior,0.3527972717617622,12.42129364859486,2.8069959134481604,33472985106238857000,0.9999999999999999
8192,35358941948008722000,true,interior,0.3616377583627951,12.800386855297807,2.797635077064726,35358941948008720000,0.9999999999999999
8192,37351158604902020000,true,interior,0.3706997721966004,13.191049843976293,2.788352676539647,37351158604902020000,1
8192,39455622036991540000,true,interior,0.37998886435070156,13.593635720021323,2.779148054647048,39455622036991540000,1
8192,41678656525573230000,true,interior,0.3895107250132255,14.008508365467364,2.7700205596680525,41678656525573235000,1.0000000000000002
8192,44026942678741630000,true,interior,0.39927118695853175,14.436042767891836,2.7609695453446292,44026942678741630000,1
8192,46507537507785010000,true,interior,0.40927622912016437,14.87662535935163,2.751994370833844,46507537507785000000,0.9999999999999998
8192,49127895634742970000,true,interior,0.4195319802533573,15.330654365664756,2.7430944006624802,49127895634742970000,1
8192,51895891694850680000,true,interior,0.43004472268930144,15.798540166351279,2.734269004682046,51895891694850680000,1
8192,54819844001196050000,true,interior,0.4408208961834858,16.280705665559566,2.7255175580241633,54819844001196050000,1
8192,57908539542710755000,true,interior,0.45186710186048895,16.777586674313675,2.7168394410563144,57908539542710760000,1.0000000000000002
8192,61171260390607890000,true,interior,0.4631901062575943,17.289632304425776,2.7082340393379813,61171260390607880000,0.9999999999999999
8192,64617811592635286000,true,interior,0.47479684546975714,17.81730537443174,2.6997007435771314,64617811592635286000,1
8192,68258550638960470000,true,interior,0.48669442939841967,18.361082827914945,2.691238949587083,68258550638960470000,1
8192,72104418588241396000,true,interior,0.4988901461067947,18.921456164597164,2.6828480582437284,72104418588241400000,1.0000000000000002
8192,76166972947428410000,true,interior,0.5113914662843029,19.498931884586998,2.6745274754431057,76166972947428430000,1.0000000000000002
8192,80458422404092760000,true,interior,0.5242060478228523,20.09403194618539,2.6662766120593457,80458422404092760000,1
8192,84991663515675770000,true,interior,0.5373417405078222,20.707294237664396,2.6580948839029492,84991663515675770000,1
8192,89780319465901720000,true,interior,0.5508065908265732,21.339273063443695,2.6499817116794295,89780319465901720000,1
8192,94838781004829200000,true,interior,0.564608846897451,21.99053964510493,2.641936520948298,94838781004829210000,1.0000000000000002
8192,100182249695581290000,true,interior,0.5787569635223239,22.661682637697762,2.6339587420823865,100182249695581270000,0.9999999999999999
8192,105826783597699940000,true,interior,0.5932596073656944,23.353308661802036,2.626047810227522,105826783597699940000,1
8192,111789345524433550000,true,interior,0.6081256622636247,24.066042851829646,2.618203165262526,111789345524433550000,1
8192,118087854018960300000,true,interior,0.6233642346656729,24.80052942105942,2.6104242517595617,118087854018960300000,1
8192,124741237202746590000,true,interior,0.6389846592131914,25.55743224391667,2.6027105189448068,124741237202746570000,0.9999999999999999
8192,131769489657874800000,true,interior,0.6549965044574348,26.337435456024703,2.5950614206594524,131769489657874780000,0.9999999999999999
8192,139193732514257290000,true,interior,0.6714095787209159,27.141244072568107,2.587476415321042,139193732514257290000,1
8192,147036276922339340000,true,interior,0.6882339361056737,27.96958462552985,2.5799549658851153,147036276922339360000,1.0000000000000002
8192,155320691102011980000,true,interior,0.7054798826520742,28.823205820375577,2.5724965398071893,155320691102011980000,1
8192,164071871169237780000,true,interior,0.723157982651939,29.702879212779546,2.5651006090050537,164071871169237780000,1
8192,173316115953249600000,true,interior,0.7412790651198968,30.60939990600528,2.5577666498213754,173316115953249580000,0.9999999999999998
8192,183081206029129550000,true,interior,0.7598542304268553,31.543587269568103,2.5504941429866292,183081206029129580000,1.0000000000000002
8192,193396487203313160000,true,interior,0.7788948570997366,32.50628567983293,2.5432825735823243,193396487203313160000,1
8192,204292958702875340000,true,interior,0.7984126087915767,33.498365283213516,2.5361314310045477,204292958702875340000,1
8192,215803366333633200000,true,interior,0.8184194414262802,34.520722782664215,2.5290402089278192,215803366333633200000,1
8192,227962300887040800000,true,interior,0.8389276105224428,35.574282248176566,2.5220084052692306,227962300887040820000,1.0000000000000002
8192,240806302091563860000,true,interior,0.8599496787006469,36.65999595200988,2.515035522152907,240806302091563900000,1.0000000000000002
8192,254373968420979670000,true,interior,0.8814985233789314,37.778845229414955,2.508121065874745,254373968420979700000,1.0000000000000002
8192,268706073089537640000,true,interior,0.903587344661042,38.93184136562444,2.501264546867467,268706073089537700000,1.0000000000000002
8192,283845686582624980000,true,interior,0.9262296734223966,40.12002650991613,2.4944654796659513,283845686582625040000,1.0000000000000002
8192,299838306091115500000,true,interior,0.9494393795986406,41.3444746175715,2.4877233828728595,299838306091115400000,0.9999999999999998
8192,316731992238390900000,true,interior,0.973230680681895,42.60629242058245,2.4810377791245597,316731992238391000000,1.0000000000000002
8192,334577513510951300000,true,interior,0.9976181504299427,43.906620427985416,2.4744081950573156,334577513510951300000,1
8192,353428498826590800000,true,interior,1.0226167277935985,45.24663395672259,2.4678341612737817,353428498826590800000,1
8192,373341598698709000000,true,interior,1.0482417260678374,46.6275441939674,2.461315212309761,373341598698709060000,1.0000000000000002
8192,394376655481021500000,true,interior,1.0745088422721985,48.05059929186992,2.4548508866012506,394376655481021460000,0.9999999999999999
8192,416596883204306400000,true,interior,1.1014341667662422,49.51708549571344,2.4484407264517647,416596883204306400000,1
8192,440069057545663300000,true,interior,1.1290341931059968,51.02832830650396,2.442084277999922,440069057545663200000,0.9999999999999999
8192,464863716501095600000,true,interior,1.1573258281473293,52.585693679038386,2.4357810911873177,464863716501095650000,1.0000000000000002
8192,491055372364573840000,true,interior,1.1863264024025533,54.190589256540775,2.42953071972665,491055372364573800000,0.9999999999999999
8192,518722735650503200000,true,interior,1.216053680656489,55.84446564297565,2.4233327210701305,518722735650503260000,1.0000000000000002
8192,547948951632635800000,true,interior,1.2465258728486102,57.54881771419515,2.4171866563781417,547948951632635900000,1.0000000000000002
8192,578821850210173800000,true,interior,1.277761645227831,59.305185969099824,2.4110920904881694,578821850210173700000,0.9999999999999999
8192,611434209851988400000,true,interior,1.3097801317868158,61.115157922035976,2.405048591883994,611434209851988400000,1
8192,645884036412206200000,true,interior,1.3426009459828547,62.98036953769133,2.3990557326651327,645884036412206400000,1.0000000000000002
8192,682274857654931300000,true,interior,1.376244192752378,64.90250670977895,2.3931130885165484,682274857654931200000,0.9999999999999998
8192,720716034373348500000,true,interior,1.4107304808266028,66.88330678485431,2.387220238678601,720716034373348400000,0.9999999999999998
8192,761323089038052600000,true,interior,1.4460809353557407,68.92456013263582,2.3813767659172584,761323089038052400000,0.9999999999999998
8192,804218052962290800000,true,interior,1.4823172108495446,71.02811176425084,2.3755822564945595,804218052962290800000,1
8192,849529833027481600000,true,interior,1.519461504442175,73.19586299987317,2.3698363001393097,849529833027481600000,1
8192,897394599070924900000,true,interior,1.5575365694893821,75.42977318725133,2.364138490018045,897394599070924900000,1
8192,947956193100065900000,true,interior,1.5965657295064923,77.73186147269057,2.3584884227062153,947956193100065900000,1
8192,1.0013665615629084e+21,true,interior,1.6365728924555971,80.10420862608147,2.352885698159627,1.0013665615629086e+21,1.0000000000000002
8192,1.0577862119736849e+21,true,interior,1.6775825653907592,82.54895892162725,2.3473299196861195,1.0577862119736849e+21,1
8192,1.1173846952661139e+21,true,interior,1.7196198694702545,85.06832207597427,2.3418206939174713,1.117384695266114e+21,1.0000000000000002
8192,1.1803411153235913e+21,true,interior,1.762710555344911,87.66457524548757,2.3363576307815572,1.1803411153235913e+21,1
8192,1.246844667217799e+21,true,interior,1.8068810189321378,90.34006508448863,2.3309403434747207,1.246844667217799e+21,1
8192,1.3170952057730158e+21,true,interior,1.8521583175851712,93.09720986630538,2.3255684484343933,1.3170952057730155e+21,0.9999999999999998
8192,1.3913038461648442e+21,true,interior,1.898570186667482,95.93850166905635,2.320241565311937,1.391303846164844e+21,0.9999999999999998
8192,1.469693598358372e+21,true,interior,1.9461450565425844,98.86650862814781,2.314959316945709,1.469693598358372e+21,1
8192,1.5525000372920994e+21,true,interior,1.9949120699894716,101.88387725751029,2.3097213293343626,1.5525000372920996e+21,1.0000000000000002
8192,1.6399720108219797e+21,true,interior,2.0449011000545623,104.99333484168459,2.3045272316103644,1.6399720108219797e+21,1
8192,1.7323723875527895e+21,true,interior,2.09614276835091,108.19769190090915,2.2993766560137354,1.7323723875527895e+21,1
8192,1.8299788468042958e+21,true,interior,2.1486684638159588,111.49984473144087,2.2942692378660143,1.829978846804296e+21,1.0000000000000002
8192,1.9330847130863545e+21,true,interior,2.2025103619394137,114.9027780234101,2.289204615544434,1.9330847130863545e+21,1
8192,2.0419998375903366e+21,true,interior,2.2577014444728127,118.40956755856448,2.2841824304563194,2.0419998375903368e+21,1.0000000000000002
8192,2.1570515293463446e+21,true,interior,2.3142755196331013,122.0233829903543,2.279202327013699,2.1570515293463443e+21,0.9999999999999999
8192,2.2785855388441492e+21,true,interior,2.3722672428123945,125.74749070886037,2.274263952608123,2.2785855388441492e+21,1
8192,2.406967097073924e+21,true,interior,2.431712137806691,129.58525679315736,2.269366957585705,2.4069670970739235e+21,0.9999999999999998
