scenario,domain,p,reference_p,delta_p,qa_mapping_type,quality_Q_A,target_absolute_changes_json
quality_direct__equal_13,philpapers,0.005995791371050138,0.005487697351193036,0.0005080940198571018,inferred,,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,stackexchange,0.08837541167545954,0.09943242344413017,-0.011057011768670633,direct,0.2516700815385636,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,enron_emails,0.0,0.002211033043406226,-0.002211033043406226,inferred,,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,gutenberg_pg_19,0.06370528331740773,0.04691494424753537,0.01679033906987236,near_direct,2.918312769566993,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,pile_cc,0.14015162329829697,0.11948759779188561,0.02066402550641136,near_direct,0.4367240822461798,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,ubuntu_irc,0.15211895511991336,0.019599998284005892,0.13251895683590748,inferred,,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,europarl,0.0014035064542913635,0.012737064754031531,-0.011333558299740167,inferred,,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,hackernews,0.0353722998399186,0.011650822378108678,0.023721477461809925,inferred,,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,pubmed_abstracts,0.0007494739213812672,0.06618116611257162,-0.06543169219119035,inferred,,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct__equal_13,uspto_backgrounds,0.0014989478427625345,0.07556475309333588,-0.07406580525057334,inferred,,"{""arxiv"":-0.21031364994052834,""dm_mathematics"":-3.239848988852637,""freelaw"":-0.070295891870845,""github"":-0.7088021660575932,""gutenberg_pg_19"":-0.12516647130829311,""hackernews"":-0.4088095695746972,""pile_cc"":-0.13297899742823024,""pubmed_abstracts"":0.115368408320107,""pubmed_central"":-0.03428559269798537,""stackexchange"":-0.4315922617838394,""ubuntu_irc"":-2.5781264214778052,""uspto_backgrounds"":0.2399764277719527,""wikipedia_en"":0.12463406690418018}"
quality_direct_and_near__equal_13,arxiv,0.020751140905789646,0.11302252583269279,-0.09227138492690315,direct,2.7252526038451155,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,freelaw,0.01418382394940058,0.0968248321520278,-0.08264100820262722,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,nih_exporter,0.03449235988853874,0.00588968021709595,0.028602679671442793,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,pubmed_central,0.03840808886676832,0.11375419105058357,-0.07534610218381525,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,wikipedia_en,0.00026949533643882663,0.07507775607983627,-0.07480826074339744,near_direct,-0.2944371095837085,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,dm_mathematics,0.13363955486441736,0.0254628540970504,0.10817670076736696,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,github,0.1884270282838168,0.11070066007050916,0.07772636821330764,direct,-0.505484640415014,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,philpapers,0.0058276798386758775,0.005487697351193036,0.0003399824874828414,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,stackexchange,0.10187582353218459,0.09943242344413017,0.002443400088054423,direct,0.2516700815385636,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,enron_emails,0.0023135975895094,0.002211033043406226,0.00010256454610317427,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,gutenberg_pg_19,0.13966013739646455,0.04691494424753537,0.09274519314892918,near_direct,2.918312769566993,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,pile_cc,0.113652282011895,0.11948759779188561,-0.0058353157799906075,near_direct,0.4367240822461798,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,ubuntu_irc,0.16289136305941346,0.019599998284005892,0.14329136477540758,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,europarl,0.00013474766821941332,0.012737064754031531,-0.012602317085812118,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,hackernews,0.03697664432483863,0.011650822378108678,0.025325821946729953,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,pubmed_abstracts,0.004770532413451581,0.06618116611257162,-0.06141063369912004,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
quality_direct_and_near__equal_13,uspto_backgrounds,0.0017257000701771906,0.07556475309333588,-0.07383905302315869,inferred,,"{""arxiv"":0.07727431626715052,""dm_mathematics"":-2.6828969594157557,""freelaw"":-0.05356117109421696,""github"":-1.0134900550431911,""gutenberg_pg_19"":-0.34838264213126724,""hackernews"":-0.473459305857919,""pile_cc"":-0.14553193261047562,""pubmed_abstracts"":0.17317352607696315,""pubmed_central"":0.02935286653141983,""stackexchange"":-0.5744309546646438,""ubuntu_irc"":-2.8330994817743655,""uspto_backgrounds"":0.2859462532260603,""wikipedia_en"":0.12382006800414098}"
