policy,support,N_params_B,D_tokens_B,Q_score,lambda,eta,bridge_model,status,Loss,difference_from_baseline
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.0,exp_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.0,linear_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.1,exp_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.1,linear_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.2,exp_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.2,linear_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.4,exp_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0,0.4,linear_bridge,valid,3.0592931965585177,1.2257799397646274
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.0,exp_bridge,valid,2.3683865039957896,0.5348732472018993
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.0,linear_bridge,valid,2.2761906680759343,0.44267741128204396
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.1,exp_bridge,valid,2.2165024821034067,0.3829892253095164
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.1,linear_bridge,valid,2.0734255234115277,0.23991226661763743
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.2,exp_bridge,valid,2.0390640375249887,0.20555078073109834
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.2,linear_bridge,valid,1.8181593301673862,-0.015353926626504144
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.4,exp_bridge,valid,1.6083419722691872,-0.22517128452470314
arxiv_only,continuous_hull,0.1,100.0,0.5,0.5,0.4,linear_bridge,valid,1.0922285807822723,-0.7412846760116181
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.0,exp_bridge,valid,2.0838589329146098,0.25034567612071945
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.0,linear_bridge,valid,1.884639403834643,0.05112614704075269
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.1,exp_bridge,valid,1.8866519226471214,0.053138665853231126
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.1,linear_bridge,valid,1.580491686838033,-0.25302156995585734
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.2,exp_bridge,valid,1.6646991098113386,-0.1688141469825517
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.2,linear_bridge,valid,1.1975923969718205,-0.6359208598220698
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.4,exp_bridge,valid,1.166157052574042,-0.6673562042198484
arxiv_only,continuous_hull,0.1,100.0,0.5,0.75,0.4,linear_bridge,valid,0.10869627289414961,-1.7248169838997407
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.0,exp_bridge,valid,1.8335132567938903,0.0
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.0,linear_bridge,valid,1.493088139593351,-0.34042511720053925
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.1,exp_bridge,valid,1.6058883335200433,-0.22762492327384698
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.1,linear_bridge,valid,1.0875578502645382,-0.7459554065293521
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.2,exp_bridge,valid,1.3590662555014048,-0.4744470012924855
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.2,linear_bridge,valid,0.5770254637762546,-1.2564877930176357
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.4,exp_bridge,valid,0.8455429844621171,-0.9879702723317733
arxiv_only,continuous_hull,0.1,100.0,0.5,1.0,0.4,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.0,exp_bridge,valid,1.6132430126337605,-0.22027024416012986
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.0,linear_bridge,valid,1.1015368753520594,-0.731976381441831
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.1,exp_bridge,valid,1.366906798641168,-0.4666064581527223
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.1,linear_bridge,valid,0.5946240136910433,-1.238889243102847
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.2,exp_bridge,valid,1.1095465096103394,-0.7239667471835509
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.2,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.4,exp_bridge,valid,0.6130760320790589,-1.2204372247148314
arxiv_only,continuous_hull,0.1,100.0,0.5,1.25,0.4,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.0,exp_bridge,valid,1.419435069895549,-0.4140781868983414
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.0,linear_bridge,valid,0.7099856111107679,-1.1235276456831225
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.1,exp_bridge,valid,1.1634894887591054,-0.6700237680347849
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.1,linear_bridge,valid,0.10169017711754842,-1.7318230796763419
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.2,exp_bridge,valid,0.9058377043835115,-0.9276755524103788
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.2,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.4,exp_bridge,valid,0.4445217191990588,-1.3889915375948316
arxiv_only,continuous_hull,0.1,100.0,0.5,1.5,0.4,linear_bridge,linear bridge factor is nonpositive,,
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.0,exp_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.0,linear_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.1,exp_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.1,linear_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.2,exp_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.2,linear_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.4,exp_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0,0.4,linear_bridge,valid,2.5673967252758954,1.0286897008762697
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.0,exp_bridge,valid,1.9875792753001364,0.44887225090051075
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.0,linear_bridge,valid,1.910207388391427,0.3715003639918013
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.1,exp_bridge,valid,1.9875792753001364,0.44887225090051075
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.1,linear_bridge,valid,1.910207388391427,0.3715003639918013
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.2,exp_bridge,valid,1.9875792753001364,0.44887225090051075
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.2,linear_bridge,valid,1.910207388391427,0.3715003639918013
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.4,exp_bridge,valid,1.9875792753001364,0.44887225090051075
arxiv_only,continuous_hull,1.0,100.0,0.5,0.5,0.4,linear_bridge,valid,1.910207388391427,0.3715003639918013
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.0,exp_bridge,valid,1.7488002151347755,0.21009319073514976
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.0,linear_bridge,valid,1.581612719949193,0.042905695549567247
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.1,exp_bridge,valid,1.7488002151347755,0.21009319073514976
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.1,linear_bridge,valid,1.581612719949193,0.042905695549567247
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.2,exp_bridge,valid,1.7488002151347755,0.21009319073514976
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.2,linear_bridge,valid,1.581612719949193,0.042905695549567247
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.4,exp_bridge,valid,1.7488002151347755,0.21009319073514976
arxiv_only,continuous_hull,1.0,100.0,0.5,0.75,0.4,linear_bridge,valid,1.581612719949193,0.042905695549567247
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.0,exp_bridge,valid,1.5387070243996257,0.0
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.0,linear_bridge,valid,1.2530180515069587,-0.28568897289266704
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.1,exp_bridge,valid,1.5387070243996257,0.0
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.1,linear_bridge,valid,1.2530180515069587,-0.28568897289266704
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.2,exp_bridge,valid,1.5387070243996257,0.0
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.2,linear_bridge,valid,1.2530180515069587,-0.28568897289266704
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.4,exp_bridge,valid,1.5387070243996257,0.0
arxiv_only,continuous_hull,1.0,100.0,0.5,1.0,0.4,linear_bridge,valid,1.2530180515069587,-0.28568897289266704
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.0,exp_bridge,valid,1.3538535085062784,-0.1848535158933473
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.0,linear_bridge,valid,0.9244233830647243,-0.6142836413349014
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.1,exp_bridge,valid,1.3538535085062784,-0.1848535158933473
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.1,linear_bridge,valid,0.9244233830647243,-0.6142836413349014
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.2,exp_bridge,valid,1.3538535085062784,-0.1848535158933473
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.2,linear_bridge,valid,0.9244233830647243,-0.6142836413349014
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.4,exp_bridge,valid,1.3538535085062784,-0.1848535158933473
arxiv_only,continuous_hull,1.0,100.0,0.5,1.25,0.4,linear_bridge,valid,0.9244233830647243,-0.6142836413349014
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.0,exp_bridge,valid,1.1912074835753284,-0.34749954082429735
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.0,linear_bridge,valid,0.5958287146224902,-0.9428783097771355
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.1,exp_bridge,valid,1.1912074835753284,-0.34749954082429735
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.1,linear_bridge,valid,0.5958287146224902,-0.9428783097771355
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.2,exp_bridge,valid,1.1912074835753284,-0.34749954082429735
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.2,linear_bridge,valid,0.5958287146224902,-0.9428783097771355
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.4,exp_bridge,valid,1.1912074835753284,-0.34749954082429735
arxiv_only,continuous_hull,1.0,100.0,0.5,1.5,0.4,linear_bridge,valid,0.5958287146224902,-0.9428783097771355
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.0,exp_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.0,linear_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.1,exp_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.1,linear_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.2,exp_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.2,linear_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.4,exp_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0,0.4,linear_bridge,valid,2.3050441192012485,0.9235717729728457
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.0,exp_bridge,valid,1.7844760316442838,0.40300368541588094
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.0,linear_bridge,valid,1.715010486582774,0.3335381403543711
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.1,exp_bridge,valid,1.8809400140778327,0.49946766784942986
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.1,linear_bridge,valid,1.8363637453754604,0.45489139914705756
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.2,exp_bridge,valid,1.9612666616665364,0.5797943154381335
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.2,linear_bridge,valid,1.932758065210294,0.5512857189818912
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.0817197190484062,0.7002473728200034
arxiv_only,continuous_hull,10.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.070147499188106,0.688675152959703
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.0,exp_bridge,valid,1.5700969047240294,0.18862455849562654
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.0,linear_bridge,valid,1.419993670273537,0.03852132404513409
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.1,exp_bridge,valid,1.6991150905965131,0.31764274436811024
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.1,linear_bridge,valid,1.6020235584625664,0.22055121223416352
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.2,exp_bridge,valid,1.8091115569087053,0.4276392106803024
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.2,linear_bridge,valid,1.7466150382148167,0.3651426919864138
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.4,exp_bridge,valid,1.9783073427989843,0.5968349965705815
arxiv_only,continuous_hull,10.0,100.0,0.5,0.75,0.4,linear_bridge,valid,1.9526991891815346,0.5712268429531318
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.0,exp_bridge,valid,1.3814723462284029,0.0
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.0,linear_bridge,valid,1.1249768539642997,-0.2564954922641032
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.1,exp_bridge,valid,1.53486664619031,0.15339429996190712
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.1,linear_bridge,valid,1.3676833715496726,-0.013788974678730304
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.2,exp_bridge,valid,1.668760648059754,0.28728830183135123
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.2,linear_bridge,valid,1.5604720112193395,0.17899966499093667
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.4,exp_bridge,valid,1.8800321228457237,0.49855977661732087
arxiv_only,continuous_hull,10.0,100.0,0.5,1.0,0.4,linear_bridge,valid,1.8352508791749635,0.4537785329465607
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.0,exp_bridge,valid,1.2155083152203605,-0.16596403100804236
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.0,linear_bridge,valid,0.8299600376550622,-0.5515123085733407
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.1,exp_bridge,valid,1.3864956144674265,0.005023268239023659
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.1,linear_bridge,valid,1.1333431846367785,-0.24812916159162435
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.2,exp_bridge,valid,1.5392981653775042,0.15782581914910132
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.2,linear_bridge,valid,1.374328984223862,-0.00714336200454091
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.4,exp_bridge,valid,1.7866388636717205,0.40516651744331766
arxiv_only,continuous_hull,10.0,100.0,0.5,1.25,0.4,linear_bridge,valid,1.717802569168392,0.33633022293998915
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.0,exp_bridge,valid,1.069482475276104,-0.3119898709522988
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.0,linear_bridge,valid,0.5349432213458252,-0.8465291248825777
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.1,exp_bridge,valid,1.2524671727729042,-0.12900517345549867
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.1,linear_bridge,valid,0.8990029977238845,-0.4824693485045184
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.2,exp_bridge,valid,1.4198793845537199,0.038407038325317
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.2,linear_bridge,valid,1.188185957228385,-0.19328638900001782
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.4,exp_bridge,valid,1.697885046958913,0.3164127007305102
arxiv_only,continuous_hull,10.0,100.0,0.5,1.5,0.4,linear_bridge,valid,1.6003542591618207,0.21888191293341785
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.0,exp_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.0,linear_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.1,exp_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.1,linear_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.2,exp_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.2,linear_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.4,exp_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0,0.4,linear_bridge,valid,3.0592931965585177,0.3354968347786804
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.0,exp_bridge,valid,2.886674848056826,0.16287848627698853
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.0,linear_bridge,valid,2.8816136093657523,0.15781724758591498
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.1,exp_bridge,valid,2.843589698614505,0.11979333683466775
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.1,linear_bridge,valid,2.8356078490844476,0.11181148730461032
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.2,exp_bridge,valid,2.790261913223385,0.06646555144354771
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.2,linear_bridge,valid,2.777690028377403,0.05389366659756556
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.4,exp_bridge,valid,2.6440106787209428,-0.07978568305889455
pile_cc_only,observed_512,0.1,100.0,0.5,0.5,0.4,linear_bridge,valid,2.612982252332787,-0.1108141094470505
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.0,exp_bridge,valid,2.804053217893438,0.08025685611360078
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.0,linear_bridge,valid,2.79277381576937,0.06897745398953248
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.1,exp_bridge,valid,2.7415100856405017,0.017713723860664388
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.1,linear_bridge,valid,2.723765175347413,-3.1186432424501476e-05
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.2,exp_bridge,valid,2.664752670696732,-0.059043691083105365
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.2,linear_bridge,valid,2.6368884442868454,-0.08690791749299187
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.4,exp_bridge,valid,2.458013460586587,-0.26578290119325043
pile_cc_only,observed_512,0.1,100.0,0.5,0.75,0.4,linear_bridge,valid,2.3898267802199213,-0.33396958155991596
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.0,exp_bridge,valid,2.7237963617798373,0.0
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.0,linear_bridge,valid,2.703934022172987,-0.019862339606850465
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.1,exp_bridge,valid,2.64309494204828,-0.08070141973155742
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.1,linear_bridge,valid,2.611922501610378,-0.11187386016945933
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.2,exp_bridge,valid,2.5448889806126513,-0.17890738116718596
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.2,linear_bridge,valid,2.4960868601962884,-0.22770950158354886
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.4,exp_bridge,valid,2.285100518333618,-0.43869584344621915
pile_cc_only,observed_512,0.1,100.0,0.5,1.0,0.4,linear_bridge,valid,2.166671308107056,-0.5571250536727814
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.0,exp_bridge,valid,2.645836595789967,-0.07795976598987009
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.0,linear_bridge,valid,2.6150942285766043,-0.10870213320323296
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.1,exp_bridge,valid,2.548212720161876,-0.17558364161796147
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.1,linear_bridge,valid,2.500079827873343,-0.22371653390649415
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.2,exp_bridge,valid,2.4304168994229207,-0.2933794623569166
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.2,linear_bridge,valid,2.3552852761057306,-0.36851108567410673
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.4,exp_bridge,valid,2.1243514173606086,-0.5994449444192287
pile_cc_only,observed_512,0.1,100.0,0.5,1.25,0.4,linear_bridge,valid,1.9435158359941906,-0.7802805257856467
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.0,exp_bridge,valid,2.5701081732288777,-0.15368818855095956
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.0,linear_bridge,valid,2.5262544349802214,-0.1975419267996159
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.1,exp_bridge,valid,2.4567365946236883,-0.267059767156149
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.1,linear_bridge,valid,2.3882371541363083,-0.335559207643529
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.2,exp_bridge,valid,2.3210939062569644,-0.40270245552287287
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.2,linear_bridge,valid,2.214483692015173,-0.5093126697646642
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.4,exp_bridge,valid,1.9749104725305398,-0.7488858892492976
pile_cc_only,observed_512,0.1,100.0,0.5,1.5,0.4,linear_bridge,valid,1.7203603638813252,-1.0034359978985121
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.0,exp_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.0,linear_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.1,exp_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.1,linear_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.2,exp_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.2,linear_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.4,exp_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0,0.4,linear_bridge,valid,2.5673967252758954,0.28155309727102074
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.0,exp_bridge,valid,2.422533270160079,0.13668964215520418
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.0,linear_bridge,valid,2.41828581599128,0.13244218798640528
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.1,exp_bridge,valid,2.422533270160079,0.13668964215520418
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.1,linear_bridge,valid,2.41828581599128,0.13244218798640528
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.2,exp_bridge,valid,2.422533270160079,0.13668964215520418
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.2,linear_bridge,valid,2.41828581599128,0.13244218798640528
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.4,exp_bridge,valid,2.422533270160079,0.13668964215520418
pile_cc_only,observed_512,1.0,100.0,0.5,0.5,0.4,linear_bridge,valid,2.41828581599128,0.13244218798640528
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.0,exp_bridge,valid,2.3531961752529744,0.0673525472480998
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.0,linear_bridge,valid,2.343730361348972,0.05788673334409733
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.1,exp_bridge,valid,2.3531961752529744,0.0673525472480998
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.1,linear_bridge,valid,2.343730361348972,0.05788673334409733
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.2,exp_bridge,valid,2.3531961752529744,0.0673525472480998
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.2,linear_bridge,valid,2.343730361348972,0.05788673334409733
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.4,exp_bridge,valid,2.3531961752529744,0.0673525472480998
pile_cc_only,observed_512,1.0,100.0,0.5,0.75,0.4,linear_bridge,valid,2.343730361348972,0.05788673334409733
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.0,exp_bridge,valid,2.2858436280048746,0.0
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.0,linear_bridge,valid,2.269174906706664,-0.01666872129821062
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.1,exp_bridge,valid,2.2858436280048746,0.0
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.1,linear_bridge,valid,2.269174906706664,-0.01666872129821062
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.2,exp_bridge,valid,2.2858436280048746,0.0
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.2,linear_bridge,valid,2.269174906706664,-0.01666872129821062
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.4,exp_bridge,valid,2.2858436280048746,0.0
pile_cc_only,observed_512,1.0,100.0,0.5,1.0,0.4,linear_bridge,valid,2.269174906706664,-0.01666872129821062
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.0,exp_bridge,valid,2.2204188272270917,-0.0654248007777829
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.0,linear_bridge,valid,2.1946194520643565,-0.09122417594051813
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.1,exp_bridge,valid,2.2204188272270917,-0.0654248007777829
pile_cc_only,observed_512,1.0,100.0,0.5,1.25,0.1,linear_bridge,valid,2.1946194520643565,-0.09122417594051813
