scope,candidate_set,weight_scenario,model,n_candidates,selected_index,selected_hull_status,actual_best_index,realized_rank,realized_top_decile,realized_relative_regret
test_60m,all_heldout,dirichlet_balanced_086,ridge_v1.3,256,240,OUT_OF_TRAINING_SUPPORT,172,38,False,0.0967007822550441
test_60m,all_heldout,dirichlet_balanced_086,interaction_candidate,256,240,OUT_OF_TRAINING_SUPPORT,172,38,False,0.0967007822550441
test_60m,all_heldout,dirichlet_balanced_087,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,199,39,False,0.09015453612086975
test_60m,all_heldout,dirichlet_balanced_087,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,199,39,False,0.09015453612086975
test_60m,all_heldout,dirichlet_balanced_088,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,201,False,0.4189252077751297
test_60m,all_heldout,dirichlet_balanced_088,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,201,False,0.4189252077751297
test_60m,all_heldout,dirichlet_balanced_089,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,40,215,False,0.39327157694038845
test_60m,all_heldout,dirichlet_balanced_089,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,40,215,False,0.39327157694038845
test_60m,all_heldout,dirichlet_balanced_090,ridge_v1.3,256,93,OUT_OF_TRAINING_SUPPORT,41,149,False,0.23876187551453343
test_60m,all_heldout,dirichlet_balanced_090,interaction_candidate,256,93,OUT_OF_TRAINING_SUPPORT,41,149,False,0.23876187551453343
test_60m,all_heldout,dirichlet_balanced_091,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,205,False,0.4108615795503824
test_60m,all_heldout,dirichlet_balanced_091,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,205,False,0.4108615795503824
test_60m,all_heldout,dirichlet_balanced_092,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,239,199,False,0.32846942999389145
test_60m,all_heldout,dirichlet_balanced_092,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,239,199,False,0.32846942999389145
test_60m,all_heldout,dirichlet_balanced_093,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,219,45,False,0.10453708781547509
test_60m,all_heldout,dirichlet_balanced_093,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,219,45,False,0.10453708781547509
test_60m,all_heldout,dirichlet_balanced_094,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,215,False,0.4409089681839284
test_60m,all_heldout,dirichlet_balanced_094,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,215,False,0.4409089681839284
test_60m,all_heldout,dirichlet_balanced_095,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,219,233,False,0.4615936215356689
test_60m,all_heldout,dirichlet_balanced_095,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,219,233,False,0.4615936215356689
test_60m,all_heldout,dirichlet_balanced_096,ridge_v1.3,256,240,OUT_OF_TRAINING_SUPPORT,172,30,False,0.10791605261124544
test_60m,all_heldout,dirichlet_balanced_096,interaction_candidate,256,240,OUT_OF_TRAINING_SUPPORT,172,30,False,0.10791605261124544
test_60m,all_heldout,dirichlet_balanced_097,ridge_v1.3,256,59,OUT_OF_TRAINING_SUPPORT,219,12,True,0.05343200862520803
test_60m,all_heldout,dirichlet_balanced_097,interaction_candidate,256,59,OUT_OF_TRAINING_SUPPORT,219,12,True,0.05343200862520803
test_60m,all_heldout,dirichlet_balanced_098,ridge_v1.3,256,146,OUT_OF_TRAINING_SUPPORT,40,208,False,0.3821650630491515
test_60m,all_heldout,dirichlet_balanced_098,interaction_candidate,256,146,OUT_OF_TRAINING_SUPPORT,40,208,False,0.3821650630491515
test_60m,all_heldout,dirichlet_balanced_099,ridge_v1.3,256,53,OUT_OF_TRAINING_SUPPORT,219,36,False,0.11168271692401396
test_60m,all_heldout,dirichlet_balanced_099,interaction_candidate,256,53,OUT_OF_TRAINING_SUPPORT,219,36,False,0.11168271692401396
test_1B,all_heldout,equal_13,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,12,38,False,0.36949645127367176
test_1B,all_heldout,equal_13,interaction_candidate,64,29,OUT_OF_TRAINING_SUPPORT,12,12,False,0.19906394284994444
test_1B,all_heldout,only_arxiv,ridge_v1.3,64,18,OUT_OF_TRAINING_SUPPORT,18,1,True,0.0
test_1B,all_heldout,only_arxiv,interaction_candidate,64,58,OUT_OF_TRAINING_SUPPORT,18,2,True,7.393851627050793e-05
test_1B,all_heldout,only_freelaw,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,10,45,False,0.45030430926546844
test_1B,all_heldout,only_freelaw,interaction_candidate,64,10,OUT_OF_TRAINING_SUPPORT,10,1,True,0.0
test_1B,all_heldout,only_pubmed_central,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,13,22,False,0.3973588676130206
test_1B,all_heldout,only_pubmed_central,interaction_candidate,64,36,OUT_OF_TRAINING_SUPPORT,13,22,False,0.3973588676130206
test_1B,all_heldout,only_wikipedia_en,ridge_v1.3,64,30,OUT_OF_TRAINING_SUPPORT,30,1,True,0.0
test_1B,all_heldout,only_wikipedia_en,interaction_candidate,64,30,OUT_OF_TRAINING_SUPPORT,30,1,True,0.0
test_1B,all_heldout,only_dm_mathematics,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,only_dm_mathematics,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,only_github,ridge_v1.3,64,52,IN_A4_HULL,52,1,True,0.0
test_1B,all_heldout,only_github,interaction_candidate,64,52,IN_A4_HULL,52,1,True,0.0
test_1B,all_heldout,only_stackexchange,ridge_v1.3,64,44,IN_A4_HULL,44,1,True,0.0
test_1B,all_heldout,only_stackexchange,interaction_candidate,64,44,IN_A4_HULL,44,1,True,0.0
test_1B,all_heldout,only_gutenberg_pg_19,ridge_v1.3,64,6,OUT_OF_TRAINING_SUPPORT,27,3,True,0.03933926665713497
test_1B,all_heldout,only_gutenberg_pg_19,interaction_candidate,64,27,OUT_OF_TRAINING_SUPPORT,27,1,True,0.0
test_1B,all_heldout,only_pile_cc,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,34,10,False,0.1418569180585641
test_1B,all_heldout,only_pile_cc,interaction_candidate,64,34,IN_A4_HULL,34,1,True,0.0
test_1B,all_heldout,only_ubuntu_irc,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,only_ubuntu_irc,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,only_hackernews,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,10,33,False,0.7201826255876983
test_1B,all_heldout,only_hackernews,interaction_candidate,64,10,OUT_OF_TRAINING_SUPPORT,10,1,True,0.0
test_1B,all_heldout,only_pubmed_abstracts,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,21,38,False,0.6797309154869948
test_1B,all_heldout,only_pubmed_abstracts,interaction_candidate,64,21,OUT_OF_TRAINING_SUPPORT,21,1,True,0.0
test_1B,all_heldout,only_uspto_backgrounds,ridge_v1.3,64,0,OUT_OF_TRAINING_SUPPORT,0,1,True,0.0
test_1B,all_heldout,only_uspto_backgrounds,interaction_candidate,64,0,OUT_OF_TRAINING_SUPPORT,0,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_000,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,11,64,False,1.0
test_1B,all_heldout,dirichlet_sparse_000,interaction_candidate,64,22,OUT_OF_TRAINING_SUPPORT,11,12,False,0.1102266119572968
test_1B,all_heldout,dirichlet_sparse_001,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,63,4,True,0.014834206393201042
test_1B,all_heldout,dirichlet_sparse_001,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,63,4,True,0.014834206393201042
test_1B,all_heldout,dirichlet_sparse_002,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,19,2,True,0.007958504733267436
test_1B,all_heldout,dirichlet_sparse_002,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,19,2,True,0.007958504733267436
test_1B,all_heldout,dirichlet_sparse_003,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,12,4,True,0.018991149349681047
test_1B,all_heldout,dirichlet_sparse_003,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,12,4,True,0.018991149349681047
test_1B,all_heldout,dirichlet_sparse_004,ridge_v1.3,64,29,OUT_OF_TRAINING_SUPPORT,7,21,False,0.18061907893211226
test_1B,all_heldout,dirichlet_sparse_004,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,7,14,False,0.11715576979454109
test_1B,all_heldout,dirichlet_sparse_005,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_005,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_006,ridge_v1.3,64,29,OUT_OF_TRAINING_SUPPORT,45,2,True,0.050783896535871474
test_1B,all_heldout,dirichlet_sparse_006,interaction_candidate,64,29,OUT_OF_TRAINING_SUPPORT,45,2,True,0.050783896535871474
test_1B,all_heldout,dirichlet_sparse_007,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,51,35,False,0.4641969331108813
test_1B,all_heldout,dirichlet_sparse_007,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,51,35,False,0.4641969331108813
test_1B,all_heldout,dirichlet_sparse_008,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_008,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_009,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,39,46,False,0.5621186704244683
test_1B,all_heldout,dirichlet_sparse_009,interaction_candidate,64,44,IN_A4_HULL,39,3,True,0.0654298717200734
test_1B,all_heldout,dirichlet_sparse_010,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,24,44,False,0.6116073735983479
test_1B,all_heldout,dirichlet_sparse_010,interaction_candidate,64,36,OUT_OF_TRAINING_SUPPORT,24,44,False,0.6116073735983479
test_1B,all_heldout,dirichlet_sparse_011,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,30,3,True,0.026545343172918116
test_1B,all_heldout,dirichlet_sparse_011,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,30,3,True,0.026545343172918116
test_1B,all_heldout,dirichlet_sparse_012,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,45,11,False,0.20622765059288528
test_1B,all_heldout,dirichlet_sparse_012,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,45,11,False,0.20622765059288528
test_1B,all_heldout,dirichlet_sparse_013,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,1,60,False,0.6979952689017611
test_1B,all_heldout,dirichlet_sparse_013,interaction_candidate,64,52,IN_A4_HULL,1,18,False,0.13917128227461953
test_1B,all_heldout,dirichlet_sparse_014,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,23,63,False,0.9452576225546875
test_1B,all_heldout,dirichlet_sparse_014,interaction_candidate,64,63,OUT_OF_TRAINING_SUPPORT,23,14,False,0.14410756679356893
test_1B,all_heldout,dirichlet_sparse_015,ridge_v1.3,64,6,OUT_OF_TRAINING_SUPPORT,54,3,True,0.03740764309581349
test_1B,all_heldout,dirichlet_sparse_015,interaction_candidate,64,6,OUT_OF_TRAINING_SUPPORT,54,3,True,0.03740764309581349
test_1B,all_heldout,dirichlet_sparse_016,ridge_v1.3,64,29,OUT_OF_TRAINING_SUPPORT,26,47,False,0.5011282107973738
test_1B,all_heldout,dirichlet_sparse_016,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,26,34,False,0.398220170161201
test_1B,all_heldout,dirichlet_sparse_017,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,54,53,False,0.7124267445098924
test_1B,all_heldout,dirichlet_sparse_017,interaction_candidate,64,36,OUT_OF_TRAINING_SUPPORT,54,53,False,0.7124267445098924
test_1B,all_heldout,dirichlet_sparse_018,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,53,62,False,0.870977281036772
test_1B,all_heldout,dirichlet_sparse_018,interaction_candidate,64,29,OUT_OF_TRAINING_SUPPORT,53,4,True,0.07409460852339743
test_1B,all_heldout,dirichlet_sparse_019,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,45,3,True,0.11729620413866743
test_1B,all_heldout,dirichlet_sparse_019,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,45,3,True,0.11729620413866743
test_1B,all_heldout,dirichlet_sparse_020,ridge_v1.3,64,63,OUT_OF_TRAINING_SUPPORT,63,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_020,interaction_candidate,64,63,OUT_OF_TRAINING_SUPPORT,63,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_021,ridge_v1.3,64,63,OUT_OF_TRAINING_SUPPORT,63,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_021,interaction_candidate,64,63,OUT_OF_TRAINING_SUPPORT,63,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_022,ridge_v1.3,64,29,OUT_OF_TRAINING_SUPPORT,45,6,True,0.238684505204927
test_1B,all_heldout,dirichlet_sparse_022,interaction_candidate,64,29,OUT_OF_TRAINING_SUPPORT,45,6,True,0.238684505204927
test_1B,all_heldout,dirichlet_sparse_023,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_023,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_024,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,21,59,False,0.6927027241572655
test_1B,all_heldout,dirichlet_sparse_024,interaction_candidate,64,43,OUT_OF_TRAINING_SUPPORT,21,6,True,0.13754655464710103
test_1B,all_heldout,dirichlet_sparse_025,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,20,64,False,1.0
test_1B,all_heldout,dirichlet_sparse_025,interaction_candidate,64,22,OUT_OF_TRAINING_SUPPORT,20,24,False,0.45084021383543693
test_1B,all_heldout,dirichlet_sparse_026,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,30,5,True,0.08165324782053536
test_1B,all_heldout,dirichlet_sparse_026,interaction_candidate,64,30,OUT_OF_TRAINING_SUPPORT,30,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_027,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,54,56,False,0.7693487355131606
test_1B,all_heldout,dirichlet_sparse_027,interaction_candidate,64,36,OUT_OF_TRAINING_SUPPORT,54,56,False,0.7693487355131606
test_1B,all_heldout,dirichlet_sparse_028,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,6,11,False,0.321636004073294
test_1B,all_heldout,dirichlet_sparse_028,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,6,11,False,0.321636004073294
test_1B,all_heldout,dirichlet_sparse_029,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,45,11,False,0.3646124504228247
test_1B,all_heldout,dirichlet_sparse_029,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,45,11,False,0.3646124504228247
test_1B,all_heldout,dirichlet_sparse_030,ridge_v1.3,64,6,OUT_OF_TRAINING_SUPPORT,27,2,True,0.0311862764785232
test_1B,all_heldout,dirichlet_sparse_030,interaction_candidate,64,6,OUT_OF_TRAINING_SUPPORT,27,2,True,0.0311862764785232
test_1B,all_heldout,dirichlet_sparse_031,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,45,5,True,0.07438352516432628
test_1B,all_heldout,dirichlet_sparse_031,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,45,5,True,0.07438352516432628
test_1B,all_heldout,dirichlet_sparse_032,ridge_v1.3,64,63,OUT_OF_TRAINING_SUPPORT,52,2,True,0.05485538792078351
test_1B,all_heldout,dirichlet_sparse_032,interaction_candidate,64,52,IN_A4_HULL,52,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_033,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,51,64,False,1.0
test_1B,all_heldout,dirichlet_sparse_033,interaction_candidate,64,43,OUT_OF_TRAINING_SUPPORT,51,32,False,0.3566873437270045
test_1B,all_heldout,dirichlet_sparse_034,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_034,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_035,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_035,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_036,ridge_v1.3,64,18,OUT_OF_TRAINING_SUPPORT,28,32,False,0.2351618446446753
test_1B,all_heldout,dirichlet_sparse_036,interaction_candidate,64,41,OUT_OF_TRAINING_SUPPORT,28,7,True,0.0686374933390175
test_1B,all_heldout,dirichlet_sparse_037,ridge_v1.3,64,6,OUT_OF_TRAINING_SUPPORT,6,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_037,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,6,8,False,0.32495950380359345
test_1B,all_heldout,dirichlet_sparse_038,ridge_v1.3,64,29,OUT_OF_TRAINING_SUPPORT,19,26,False,0.26877795009151206
test_1B,all_heldout,dirichlet_sparse_038,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,19,10,False,0.12438048048358585
test_1B,all_heldout,dirichlet_sparse_039,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,45,8,False,0.18246524011895449
test_1B,all_heldout,dirichlet_sparse_039,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,45,8,False,0.18246524011895449
test_1B,all_heldout,dirichlet_sparse_040,ridge_v1.3,64,44,IN_A4_HULL,44,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_040,interaction_candidate,64,63,OUT_OF_TRAINING_SUPPORT,44,19,False,0.23859913025953236
test_1B,all_heldout,dirichlet_sparse_041,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,34,64,False,1.0
test_1B,all_heldout,dirichlet_sparse_041,interaction_candidate,64,34,IN_A4_HULL,34,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_042,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,54,62,False,0.9748339008730714
test_1B,all_heldout,dirichlet_sparse_042,interaction_candidate,64,10,OUT_OF_TRAINING_SUPPORT,54,19,False,0.31533856273922717
test_1B,all_heldout,dirichlet_sparse_043,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,35,63,False,0.7930961833734085
test_1B,all_heldout,dirichlet_sparse_043,interaction_candidate,64,58,OUT_OF_TRAINING_SUPPORT,35,11,False,0.17742457405935996
test_1B,all_heldout,dirichlet_sparse_044,ridge_v1.3,64,63,OUT_OF_TRAINING_SUPPORT,63,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_044,interaction_candidate,64,52,IN_A4_HULL,63,11,False,0.2654460978404065
test_1B,all_heldout,dirichlet_sparse_045,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_045,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_046,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,26,63,False,0.8661527309202885
test_1B,all_heldout,dirichlet_sparse_046,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,26,28,False,0.3082068905312417
test_1B,all_heldout,dirichlet_sparse_047,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,21,53,False,0.6555158239819452
test_1B,all_heldout,dirichlet_sparse_047,interaction_candidate,64,36,OUT_OF_TRAINING_SUPPORT,21,53,False,0.6555158239819452
test_1B,all_heldout,dirichlet_sparse_048,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,2,55,False,0.6879817363111081
test_1B,all_heldout,dirichlet_sparse_048,interaction_candidate,64,36,OUT_OF_TRAINING_SUPPORT,2,55,False,0.6879817363111081
test_1B,all_heldout,dirichlet_sparse_049,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,44,21,False,0.33202685669103776
test_1B,all_heldout,dirichlet_sparse_049,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,44,21,False,0.33202685669103776
test_1B,all_heldout,dirichlet_sparse_050,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,45,11,False,0.23151795382436638
test_1B,all_heldout,dirichlet_sparse_050,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,45,11,False,0.23151795382436638
test_1B,all_heldout,dirichlet_sparse_051,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,53,63,False,0.8281503250454694
test_1B,all_heldout,dirichlet_sparse_051,interaction_candidate,64,58,OUT_OF_TRAINING_SUPPORT,53,2,True,0.02109076549927603
test_1B,all_heldout,dirichlet_sparse_052,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,12,64,False,1.0
test_1B,all_heldout,dirichlet_sparse_052,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,12,31,False,0.25814764187656775
test_1B,all_heldout,dirichlet_sparse_053,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,12,64,False,1.0
test_1B,all_heldout,dirichlet_sparse_053,interaction_candidate,64,29,OUT_OF_TRAINING_SUPPORT,12,4,True,0.14179659546307447
test_1B,all_heldout,dirichlet_sparse_054,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,30,29,False,0.1557409440742204
test_1B,all_heldout,dirichlet_sparse_054,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,30,29,False,0.1557409440742204
test_1B,all_heldout,dirichlet_sparse_055,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_055,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,17,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_056,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,31,64,False,1.0
test_1B,all_heldout,dirichlet_sparse_056,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,31,21,False,0.2291735407435958
test_1B,all_heldout,dirichlet_sparse_057,ridge_v1.3,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_057,interaction_candidate,64,49,OUT_OF_TRAINING_SUPPORT,49,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_058,ridge_v1.3,64,18,OUT_OF_TRAINING_SUPPORT,58,3,True,0.06543994547927846
test_1B,all_heldout,dirichlet_sparse_058,interaction_candidate,64,58,OUT_OF_TRAINING_SUPPORT,58,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_059,ridge_v1.3,64,18,OUT_OF_TRAINING_SUPPORT,18,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_059,interaction_candidate,64,58,OUT_OF_TRAINING_SUPPORT,18,23,False,0.2396584273296816
test_1B,all_heldout,dirichlet_sparse_060,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,30,2,True,0.060577666870415
test_1B,all_heldout,dirichlet_sparse_060,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,30,2,True,0.060577666870415
test_1B,all_heldout,dirichlet_sparse_061,ridge_v1.3,64,44,IN_A4_HULL,44,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_061,interaction_candidate,64,60,IN_A4_HULL,44,7,True,0.14023876109832586
test_1B,all_heldout,dirichlet_sparse_062,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,54,62,False,0.986625472356535
test_1B,all_heldout,dirichlet_sparse_062,interaction_candidate,64,10,OUT_OF_TRAINING_SUPPORT,54,11,False,0.2396691337527595
test_1B,all_heldout,dirichlet_sparse_063,ridge_v1.3,64,63,OUT_OF_TRAINING_SUPPORT,15,17,False,0.18338057242704534
test_1B,all_heldout,dirichlet_sparse_063,interaction_candidate,64,52,IN_A4_HULL,15,6,True,0.0980720811174926
test_1B,all_heldout,dirichlet_sparse_064,ridge_v1.3,64,18,OUT_OF_TRAINING_SUPPORT,41,3,True,0.025368825401889394
test_1B,all_heldout,dirichlet_sparse_064,interaction_candidate,64,58,OUT_OF_TRAINING_SUPPORT,41,2,True,0.018085174784343943
test_1B,all_heldout,dirichlet_sparse_065,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,21,33,False,0.2534013376756237
test_1B,all_heldout,dirichlet_sparse_065,interaction_candidate,64,43,OUT_OF_TRAINING_SUPPORT,21,50,False,0.3917629799886364
test_1B,all_heldout,dirichlet_sparse_066,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,58,63,False,0.8240302941014084
test_1B,all_heldout,dirichlet_sparse_066,interaction_candidate,64,58,OUT_OF_TRAINING_SUPPORT,58,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_067,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,45,2,True,0.018847301017247835
test_1B,all_heldout,dirichlet_sparse_067,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,45,2,True,0.018847301017247835
test_1B,all_heldout,dirichlet_sparse_068,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,42,18,False,0.1794229251508637
test_1B,all_heldout,dirichlet_sparse_068,interaction_candidate,64,34,IN_A4_HULL,42,6,True,0.1337289759031439
test_1B,all_heldout,dirichlet_sparse_069,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,30,23,False,0.20231101525036002
test_1B,all_heldout,dirichlet_sparse_069,interaction_candidate,64,14,OUT_OF_TRAINING_SUPPORT,30,6,True,0.05348120299820563
test_1B,all_heldout,dirichlet_sparse_070,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,21,59,False,0.7966963423662444
test_1B,all_heldout,dirichlet_sparse_070,interaction_candidate,64,36,OUT_OF_TRAINING_SUPPORT,21,59,False,0.7966963423662444
test_1B,all_heldout,dirichlet_sparse_071,ridge_v1.3,64,29,OUT_OF_TRAINING_SUPPORT,44,5,True,0.2082982910539434
test_1B,all_heldout,dirichlet_sparse_071,interaction_candidate,64,63,OUT_OF_TRAINING_SUPPORT,44,6,True,0.22009473849243152
test_1B,all_heldout,dirichlet_sparse_072,ridge_v1.3,64,30,OUT_OF_TRAINING_SUPPORT,30,1,True,0.0
test_1B,all_heldout,dirichlet_sparse_072,interaction_candidate,64,14,OUT_OF_TRAINING_SUPPORT,30,3,True,0.07966544213259208
test_1B,all_heldout,dirichlet_sparse_073,ridge_v1.3,64,17,OUT_OF_TRAINING_SUPPORT,6,18,False,0.30164101735226445
test_1B,all_heldout,dirichlet_sparse_073,interaction_candidate,64,17,OUT_OF_TRAINING_SUPPORT,6,18,False,0.30164101735226445
test_1B,all_heldout,dirichlet_sparse_074,ridge_v1.3,64,36,OUT_OF_TRAINING_SUPPORT,32,60,False,0.9304459638155067
