grid_id,w_rps,w_dsir,w_model,quality_domain,Q_raw_median,rank_high_is_good
124,0.3,0.65,0.05,stackexchange,-0.05766436204498566,4.0
124,0.3,0.65,0.05,wikipedia,-0.3881250518753261,7.0
125,0.3,0.7,0.0,arxiv,2.336354500505606,2.0
125,0.3,0.7,0.0,book,3.185725093054699,1.0
125,0.3,0.7,0.0,c4,-0.3182417728157185,6.0
125,0.3,0.7,0.0,commoncrawl,0.4341176394710219,3.0
125,0.3,0.7,0.0,github,-0.22772396336640002,5.0
125,0.3,0.7,0.0,stackexchange,-0.07448276707006231,4.0
125,0.3,0.7,0.0,wikipedia,-0.39355897296231057,7.0
126,0.35,0.0,0.65,arxiv,1.3072490791628542,1.0
126,0.35,0.0,0.65,book,0.6052698876682345,2.0
126,0.35,0.0,0.65,c4,-0.22985842238203208,5.0
126,0.35,0.0,0.65,commoncrawl,0.07520643012284671,4.0
126,0.35,0.0,0.65,github,-0.7396559193295028,7.0
126,0.35,0.0,0.65,stackexchange,0.10262689218565828,3.0
126,0.35,0.0,0.65,wikipedia,-0.3812974193113151,6.0
127,0.35,0.05,0.6,arxiv,1.383418873385954,1.0
127,0.35,0.05,0.6,book,0.7883107285636154,2.0
127,0.35,0.05,0.6,c4,-0.23332322636859187,5.0
127,0.35,0.05,0.6,commoncrawl,0.09870241230392823,3.0
127,0.35,0.05,0.6,github,-0.7064928033612081,7.0
127,0.35,0.05,0.6,stackexchange,0.0860897767716733,4.0
127,0.35,0.05,0.6,wikipedia,-0.383730646301251,6.0
128,0.35,0.1,0.55,arxiv,1.4514081144250266,1.0
128,0.35,0.1,0.55,book,0.9592239208070535,2.0
128,0.35,0.1,0.55,c4,-0.23635894751753578,5.0
128,0.35,0.1,0.55,commoncrawl,0.1197645735454644,3.0
128,0.35,0.1,0.55,github,-0.6666353672285412,7.0
128,0.35,0.1,0.55,stackexchange,0.06845587424752475,4.0
128,0.35,0.1,0.55,wikipedia,-0.3871506646777958,6.0
129,0.35,0.15,0.5,arxiv,1.525802059769406,1.0
129,0.35,0.15,0.5,book,1.1598537406681204,2.0
129,0.35,0.15,0.5,c4,-0.24216940136683443,5.0
129,0.35,0.15,0.5,commoncrawl,0.14652098240459804,3.0
129,0.35,0.15,0.5,github,-0.6309647070340578,7.0
129,0.35,0.15,0.5,stackexchange,0.0509592170804211,4.0
129,0.35,0.15,0.5,wikipedia,-0.3892498191425663,6.0
130,0.35,0.2,0.45,arxiv,1.592259351267269,1.0
130,0.35,0.2,0.45,book,1.3632449203453805,2.0
130,0.35,0.2,0.45,c4,-0.25152511858776694,5.0
130,0.35,0.2,0.45,commoncrawl,0.17378109589456037,3.0
130,0.35,0.2,0.45,github,-0.5913103693563474,7.0
130,0.35,0.2,0.45,stackexchange,0.03229568697544003,4.0
130,0.35,0.2,0.45,wikipedia,-0.3870092276653004,6.0
131,0.35,0.25,0.4,arxiv,1.6564751049341222,1.0
131,0.35,0.25,0.4,book,1.533984487830987,2.0
131,0.35,0.25,0.4,c4,-0.2560963468511144,5.0
131,0.35,0.25,0.4,commoncrawl,0.20189839793079825,3.0
131,0.35,0.25,0.4,github,-0.5548274657571999,7.0
131,0.35,0.25,0.4,stackexchange,0.024254054048271613,4.0
131,0.35,0.25,0.4,wikipedia,-0.38734757008495757,6.0
132,0.35,0.3,0.35,arxiv,1.7310289205760574,2.0
132,0.35,0.3,0.35,book,1.7389205326482255,1.0
132,0.35,0.3,0.35,c4,-0.26414693364765807,5.0
132,0.35,0.3,0.35,commoncrawl,0.2316160856134764,3.0
132,0.35,0.3,0.35,github,-0.5185143683385041,7.0
132,0.35,0.3,0.35,stackexchange,0.015032661113033571,4.0
132,0.35,0.3,0.35,wikipedia,-0.38258656677285957,6.0
133,0.35,0.35,0.3,arxiv,1.7984184675191344,2.0
133,0.35,0.35,0.3,book,1.943783373743086,1.0
133,0.35,0.35,0.3,c4,-0.26359006014014236,5.0
133,0.35,0.35,0.3,commoncrawl,0.2584136306172202,3.0
133,0.35,0.35,0.3,github,-0.4790008282344932,7.0
133,0.35,0.35,0.3,stackexchange,0.0025925693036045025,4.0
133,0.35,0.35,0.3,wikipedia,-0.38532001235243996,6.0
134,0.35,0.4,0.25,arxiv,1.8672750870136134,2.0
134,0.35,0.4,0.25,book,2.131626560384682,1.0
134,0.35,0.4,0.25,c4,-0.2671936560412274,5.0
134,0.35,0.4,0.25,commoncrawl,0.28968060467276036,3.0
134,0.35,0.4,0.25,github,-0.44053122192714766,7.0
134,0.35,0.4,0.25,stackexchange,-0.008953889562135865,4.0
134,0.35,0.4,0.25,wikipedia,-0.3849866021545355,6.0
135,0.35,0.45,0.2,arxiv,1.9382185277805888,2.0
135,0.35,0.45,0.2,book,2.340707494906009,1.0
135,0.35,0.45,0.2,c4,-0.2692658225746992,5.0
135,0.35,0.45,0.2,commoncrawl,0.3194794056440311,3.0
135,0.35,0.45,0.2,github,-0.4065495011842595,7.0
135,0.35,0.45,0.2,stackexchange,-0.0236788625029486,4.0
135,0.35,0.45,0.2,wikipedia,-0.3868437327741805,6.0
136,0.35,0.5,0.15,arxiv,2.0080884771487,2.0
136,0.35,0.5,0.15,book,2.5301067269225235,1.0
136,0.35,0.5,0.15,c4,-0.2684481218842053,5.0
136,0.35,0.5,0.15,commoncrawl,0.34560646598390443,3.0
136,0.35,0.5,0.15,github,-0.3708802678328524,6.0
136,0.35,0.5,0.15,stackexchange,-0.03719335607500041,4.0
136,0.35,0.5,0.15,wikipedia,-0.38640007888404637,7.0
137,0.35,0.55,0.1,arxiv,2.0789625029600463,2.0
137,0.35,0.55,0.1,book,2.7232823466739493,1.0
137,0.35,0.55,0.1,c4,-0.2772704083186367,5.0
137,0.35,0.55,0.1,commoncrawl,0.3760315668337081,3.0
137,0.35,0.55,0.1,github,-0.34078359607835373,6.0
137,0.35,0.55,0.1,stackexchange,-0.05353823476546021,4.0
137,0.35,0.55,0.1,wikipedia,-0.3873477679072687,7.0
138,0.35,0.6,0.05,arxiv,2.155567287142616,2.0
138,0.35,0.6,0.05,book,2.8856902711987353,1.0
138,0.35,0.6,0.05,c4,-0.2812054222788447,5.0
138,0.35,0.6,0.05,commoncrawl,0.4067434142303538,3.0
138,0.35,0.6,0.05,github,-0.3101115188667407,6.0
138,0.35,0.6,0.05,stackexchange,-0.06867810181788875,4.0
138,0.35,0.6,0.05,wikipedia,-0.3873520838041824,7.0
139,0.35,0.65,0.0,arxiv,2.2261960073695346,2.0
139,0.35,0.65,0.0,book,3.0574306223549628,1.0
139,0.35,0.65,0.0,c4,-0.28896452193481437,6.0
139,0.35,0.65,0.0,commoncrawl,0.4334446970692847,3.0
139,0.35,0.65,0.0,github,-0.27883697991434575,5.0
139,0.35,0.65,0.0,stackexchange,-0.08369699424573727,4.0
139,0.35,0.65,0.0,wikipedia,-0.38829911927768634,7.0
140,0.4,0.0,0.6,arxiv,1.2655331974164272,1.0
140,0.4,0.0,0.6,book,0.6693914273922149,2.0
140,0.4,0.0,0.6,c4,-0.2009417795572262,5.0
140,0.4,0.0,0.6,commoncrawl,0.09942098872267832,3.0
140,0.4,0.0,0.6,github,-0.7488220940875685,7.0
140,0.4,0.0,0.6,stackexchange,0.07711683712461942,4.0
140,0.4,0.0,0.6,wikipedia,-0.377057926381258,6.0
141,0.4,0.05,0.55,arxiv,1.3413182296538013,1.0
141,0.4,0.05,0.55,book,0.8471123973088652,2.0
141,0.4,0.05,0.55,c4,-0.20436467161394506,5.0
141,0.4,0.05,0.55,commoncrawl,0.12074870598657352,3.0
141,0.4,0.05,0.55,github,-0.7135724206231953,7.0
141,0.4,0.05,0.55,stackexchange,0.058617205848621005,4.0
141,0.4,0.05,0.55,wikipedia,-0.3820201139968175,6.0
142,0.4,0.1,0.5,arxiv,1.4110534615269157,1.0
142,0.4,0.1,0.5,book,1.0323200205334295,2.0
142,0.4,0.1,0.5,c4,-0.208787992580434,5.0
142,0.4,0.1,0.5,commoncrawl,0.1464516679077365,3.0
142,0.4,0.1,0.5,github,-0.676593244703481,7.0
142,0.4,0.1,0.5,stackexchange,0.03923270750581231,4.0
142,0.4,0.1,0.5,wikipedia,-0.3830611354072109,6.0
143,0.4,0.15,0.45,arxiv,1.4848850436989496,1.0
143,0.4,0.15,0.45,book,1.2388330275419637,2.0
143,0.4,0.15,0.45,c4,-0.2173609768688033,5.0
143,0.4,0.15,0.45,commoncrawl,0.17326574609390483,3.0
143,0.4,0.15,0.45,github,-0.6368385426240477,7.0
143,0.4,0.15,0.45,stackexchange,0.023960567840599564,4.0
143,0.4,0.15,0.45,wikipedia,-0.3865005596335622,6.0
144,0.4,0.2,0.4,arxiv,1.5484760367820072,1.0
144,0.4,0.2,0.4,book,1.423508543487936,2.0
144,0.4,0.2,0.4,c4,-0.2235387145708536,5.0
144,0.4,0.2,0.4,commoncrawl,0.20293599200754747,3.0
144,0.4,0.2,0.4,github,-0.5998856770382852,7.0
144,0.4,0.2,0.4,stackexchange,0.010194659888418882,4.0
144,0.4,0.2,0.4,wikipedia,-0.3848280868720003,6.0
145,0.4,0.25,0.35,arxiv,1.6235086594333805,1.0
145,0.4,0.25,0.35,book,1.621966659512367,2.0
145,0.4,0.25,0.35,c4,-0.23029311465565977,5.0
145,0.4,0.25,0.35,commoncrawl,0.231047705785625,3.0
145,0.4,0.25,0.35,github,-0.5658544291825209,7.0
145,0.4,0.25,0.35,stackexchange,0.0007817018829238687,4.0
145,0.4,0.25,0.35,wikipedia,-0.38278747992137385,6.0
146,0.4,0.3,0.3,arxiv,1.6881005279529449,2.0
146,0.4,0.3,0.3,book,1.820424775536798,1.0
146,0.4,0.3,0.3,c4,-0.23166879570166643,5.0
146,0.4,0.3,0.3,commoncrawl,0.2579346825357995,3.0
146,0.4,0.3,0.3,github,-0.5257765089038184,7.0
146,0.4,0.3,0.3,stackexchange,-0.009186101589605016,4.0
146,0.4,0.3,0.3,wikipedia,-0.381814586350693,6.0
147,0.4,0.35,0.25,arxiv,1.760678781626483,2.0
147,0.4,0.35,0.25,book,2.015596429007833,1.0
147,0.4,0.35,0.25,c4,-0.23690307784944634,5.0
147,0.4,0.35,0.25,commoncrawl,0.2868522187377041,3.0
147,0.4,0.35,0.25,github,-0.4917167500239583,7.0
147,0.4,0.35,0.25,stackexchange,-0.021595479873970196,4.0
147,0.4,0.35,0.25,wikipedia,-0.3822261320370213,6.0
148,0.4,0.4,0.2,arxiv,1.8287757382105527,2.0
148,0.4,0.4,0.2,book,2.2150668817975006,1.0
148,0.4,0.4,0.2,c4,-0.24112642071396745,5.0
148,0.4,0.4,0.2,commoncrawl,0.31773030667869595,3.0
148,0.4,0.4,0.2,github,-0.4531730113756167,7.0
148,0.4,0.4,0.2,stackexchange,-0.03417437874198488,4.0
148,0.4,0.4,0.2,wikipedia,-0.38355793027362817,6.0
149,0.4,0.45,0.15,arxiv,1.8959561708978383,2.0
149,0.4,0.45,0.15,book,2.4093937176150573,1.0
149,0.4,0.45,0.15,c4,-0.2389588912388921,5.0
149,0.4,0.45,0.15,commoncrawl,0.34487845655139604,3.0
149,0.4,0.45,0.15,github,-0.418003788394697,7.0
149,0.4,0.45,0.15,stackexchange,-0.04881906926607542,4.0
149,0.4,0.45,0.15,wikipedia,-0.38048146349300416,6.0
150,0.4,0.5,0.1,arxiv,1.9693581732255676,2.0
150,0.4,0.5,0.1,book,2.6070125443321777,1.0
150,0.4,0.5,0.1,c4,-0.24524482036553635,5.0
150,0.4,0.5,0.1,commoncrawl,0.37561750882346356,3.0
150,0.4,0.5,0.1,github,-0.3850334661770459,7.0
150,0.4,0.5,0.1,stackexchange,-0.06218161883817951,4.0
150,0.4,0.5,0.1,wikipedia,-0.38359984427251653,6.0
151,0.4,0.55,0.05,arxiv,2.04454887456668,2.0
151,0.4,0.55,0.05,book,2.773957601367207,1.0
151,0.4,0.55,0.05,c4,-0.25171193463035463,5.0
151,0.4,0.55,0.05,commoncrawl,0.40647844915847986,3.0
151,0.4,0.55,0.05,github,-0.3575255274015582,6.0
151,0.4,0.55,0.05,stackexchange,-0.07958943906064056,4.0
151,0.4,0.55,0.05,wikipedia,-0.3820448567460458,7.0
152,0.4,0.6,0.0,arxiv,2.1185915143139384,2.0
152,0.4,0.6,0.0,book,2.9409026584022353,1.0
152,0.4,0.6,0.0,c4,-0.25863559236044475,5.0
152,0.4,0.6,0.0,commoncrawl,0.43279885955259534,3.0
152,0.4,0.6,0.0,github,-0.3256151284777289,6.0
152,0.4,0.6,0.0,stackexchange,-0.09471236561131974,4.0
152,0.4,0.6,0.0,wikipedia,-0.3867408837637589,7.0
153,0.45,0.0,0.55,arxiv,1.2258150097225453,1.0
153,0.45,0.0,0.55,book,0.7347959539071225,2.0
153,0.45,0.0,0.55,c4,-0.17392501517601672,5.0
153,0.45,0.0,0.55,commoncrawl,0.12473359978687505,3.0
153,0.45,0.0,0.55,github,-0.7587549112393308,7.0
153,0.45,0.0,0.55,stackexchange,0.05033375252777718,4.0
153,0.45,0.0,0.55,wikipedia,-0.3751042684458301,6.0
154,0.45,0.05,0.5,arxiv,1.3023877888151785,1.0
154,0.45,0.05,0.5,book,0.9107820569339188,2.0
154,0.45,0.05,0.5,c4,-0.17587267445347365,5.0
154,0.45,0.05,0.5,commoncrawl,0.14762429615454323,3.0
154,0.45,0.05,0.5,github,-0.722459901270407,7.0
154,0.45,0.05,0.5,stackexchange,0.03154974314114589,4.0
154,0.45,0.05,0.5,wikipedia,-0.3764561377862189,6.0
155,0.45,0.1,0.45,arxiv,1.3726190743746312,1.0
155,0.45,0.1,0.45,book,1.1223630398925477,2.0
155,0.45,0.1,0.45,c4,-0.18116669896733578,5.0
155,0.45,0.1,0.45,commoncrawl,0.1752939586624992,3.0
155,0.45,0.1,0.45,github,-0.6841484935827672,7.0
155,0.45,0.1,0.45,stackexchange,0.013049306373092952,4.0
155,0.45,0.1,0.45,wikipedia,-0.38011366650743206,6.0
156,0.45,0.15,0.4,arxiv,1.444191521527574,1.0
156,0.45,0.15,0.4,book,1.3118669923379542,2.0
156,0.45,0.15,0.4,c4,-0.18964459735426797,5.0
156,0.45,0.15,0.4,commoncrawl,0.20157874618268518,3.0
156,0.45,0.15,0.4,github,-0.6474993065290784,7.0
156,0.45,0.15,0.4,stackexchange,-0.0013237009683490508,4.0
156,0.45,0.15,0.4,wikipedia,-0.3804547217502533,6.0
157,0.45,0.2,0.35,arxiv,1.513128191530045,1.0
157,0.45,0.2,0.35,book,1.4996203179724032,2.0
157,0.45,0.2,0.35,c4,-0.1988659814679143,5.0
157,0.45,0.2,0.35,commoncrawl,0.23102794269236904,3.0
157,0.45,0.2,0.35,github,-0.6126130088525982,7.0
157,0.45,0.2,0.35,stackexchange,-0.013093124812544514,4.0
157,0.45,0.2,0.35,wikipedia,-0.38051022817409974,6.0
158,0.45,0.25,0.3,arxiv,1.5869591363653897,2.0
158,0.45,0.25,0.3,book,1.699575146945169,1.0
158,0.45,0.25,0.3,c4,-0.20175288510480477,5.0
158,0.45,0.25,0.3,commoncrawl,0.2600276675809393,3.0
158,0.45,0.25,0.3,github,-0.5770857447689772,7.0
158,0.45,0.25,0.3,stackexchange,-0.021951209267423152,4.0
158,0.45,0.25,0.3,wikipedia,-0.3785034113769321,6.0
159,0.45,0.3,0.25,arxiv,1.653209155421504,2.0
159,0.45,0.3,0.25,book,1.8879396163385027,1.0
159,0.45,0.3,0.25,c4,-0.20554280058029872,5.0
159,0.45,0.3,0.25,commoncrawl,0.2870352318426736,3.0
159,0.45,0.3,0.25,github,-0.5374520078681,7.0
159,0.45,0.3,0.25,stackexchange,-0.0322280439959645,4.0
159,0.45,0.3,0.25,wikipedia,-0.3769321977343032,6.0
160,0.45,0.35,0.2,arxiv,1.7190787034666735,2.0
160,0.45,0.35,0.2,book,2.08698606301354,1.0
160,0.45,0.35,0.2,c4,-0.21017221646823853,5.0
160,0.45,0.35,0.2,commoncrawl,0.31501704548819026,3.0
160,0.45,0.35,0.2,github,-0.5005965133311445,7.0
160,0.45,0.35,0.2,stackexchange,-0.045062442007815,4.0
160,0.45,0.35,0.2,wikipedia,-0.3771236630041763,6.0
161,0.45,0.4,0.15,arxiv,1.7889593918775382,2.0
161,0.45,0.4,0.15,book,2.2769572965859455,1.0
161,0.45,0.4,0.15,c4,-0.21110344029026784,5.0
161,0.45,0.4,0.15,commoncrawl,0.34562228515678256,3.0
161,0.45,0.4,0.15,github,-0.4650092397457504,7.0
161,0.45,0.4,0.15,stackexchange,-0.06027626451712617,4.0
161,0.45,0.4,0.15,wikipedia,-0.37613568211614656,6.0
162,0.45,0.45,0.1,arxiv,1.8628651432727072,2.0
162,0.45,0.45,0.1,book,2.4846013270059455,1.0
162,0.45,0.45,0.1,c4,-0.21468230400128469,5.0
162,0.45,0.45,0.1,commoncrawl,0.3745457711553262,3.0
162,0.45,0.45,0.1,github,-0.4340939363840724,7.0
162,0.45,0.45,0.1,stackexchange,-0.07520775890113618,4.0
162,0.45,0.45,0.1,wikipedia,-0.38031548434213247,6.0
163,0.45,0.5,0.05,arxiv,1.936729591538026,2.0
163,0.45,0.5,0.05,book,2.6515463840409748,1.0
163,0.45,0.5,0.05,c4,-0.22300585842232248,5.0
163,0.45,0.5,0.05,commoncrawl,0.40636362966124584,3.0
163,0.45,0.5,0.05,github,-0.4038362792494843,7.0
163,0.45,0.5,0.05,stackexchange,-0.08997867230766304,4.0
163,0.45,0.5,0.05,wikipedia,-0.37813923300700847,6.0
164,0.45,0.55,0.0,arxiv,2.008802225666601,2.0
164,0.45,0.55,0.0,book,2.8336068553546,1.0
164,0.45,0.55,0.0,c4,-0.2266732647109488,5.0
164,0.45,0.55,0.0,commoncrawl,0.4327446288078279,3.0
164,0.45,0.55,0.0,github,-0.3716400738288905,6.0
164,0.45,0.55,0.0,stackexchange,-0.10508853538654164,4.0
164,0.45,0.55,0.0,wikipedia,-0.3824408001823917,7.0
165,0.5,0.0,0.5,arxiv,1.1860206012250445,1.0
165,0.5,0.0,0.5,book,0.7975606261250208,2.0
165,0.5,0.0,0.5,c4,-0.14434419509692584,5.0
165,0.5,0.0,0.5,commoncrawl,0.14841155485790597,3.0
165,0.5,0.0,0.5,github,-0.7664690934517454,7.0
165,0.5,0.0,0.5,stackexchange,0.023459540674150736,4.0
165,0.5,0.0,0.5,wikipedia,-0.3691147528790503,6.0
166,0.5,0.05,0.45,arxiv,1.2607991808993466,1.0
166,0.5,0.05,0.45,book,0.9921740106134402,2.0
166,0.5,0.05,0.45,c4,-0.14918832615048755,5.0
166,0.5,0.05,0.45,commoncrawl,0.17656540938863402,3.0
166,0.5,0.05,0.45,github,-0.7321076248742602,7.0
166,0.5,0.05,0.45,stackexchange,0.005197716685781763,4.0
166,0.5,0.05,0.45,wikipedia,-0.3737338545603597,6.0
167,0.5,0.1,0.4,arxiv,1.3310230858470495,1.0
167,0.5,0.1,0.4,book,1.2025798703422252,2.0
167,0.5,0.1,0.4,c4,-0.15586187849633876,5.0
167,0.5,0.1,0.4,commoncrawl,0.2007450021720273,3.0
167,0.5,0.1,0.4,github,-0.6935490392134649,7.0
167,0.5,0.1,0.4,stackexchange,-0.011437224037252551,4.0
167,0.5,0.1,0.4,wikipedia,-0.37582773933458,6.0
168,0.5,0.15,0.35,arxiv,1.4038868742896486,1.0
168,0.5,0.15,0.35,book,1.380522719755345,2.0
168,0.5,0.15,0.35,c4,-0.1627538055974835,5.0
168,0.5,0.15,0.35,commoncrawl,0.2295010527582907,3.0
168,0.5,0.15,0.35,github,-0.659141985910044,7.0
168,0.5,0.15,0.35,stackexchange,-0.02384428036289126,4.0
168,0.5,0.15,0.35,wikipedia,-0.3788793960851395,6.0
169,0.5,0.2,0.3,arxiv,1.4792015347760417,2.0
169,0.5,0.2,0.3,book,1.574706234152513,1.0
169,0.5,0.2,0.3,c4,-0.16901127176215908,5.0
169,0.5,0.2,0.3,commoncrawl,0.2596748270913832,3.0
169,0.5,0.2,0.3,github,-0.6225110159246378,7.0
169,0.5,0.2,0.3,stackexchange,-0.037589193030090395,4.0
169,0.5,0.2,0.3,wikipedia,-0.374960138123367,6.0
170,0.5,0.25,0.25,arxiv,1.5516045407812027,2.0
170,0.5,0.25,0.25,book,1.764530825912382,1.0
170,0.5,0.25,0.25,c4,-0.17404551493367165,5.0
170,0.5,0.25,0.25,commoncrawl,0.2868339695509272,3.0
170,0.5,0.25,0.25,github,-0.5825256099712888,7.0
170,0.5,0.25,0.25,stackexchange,-0.045875640756695285,4.0
170,0.5,0.25,0.25,wikipedia,-0.370796876179568,6.0
171,0.5,0.3,0.2,arxiv,1.614249511843951,2.0
171,0.5,0.3,0.2,book,1.9557964753802577,1.0
171,0.5,0.3,0.2,c4,-0.1769728357208531,5.0
171,0.5,0.3,0.2,commoncrawl,0.31459205535274815,3.0
171,0.5,0.3,0.2,github,-0.5500029601529864,7.0
171,0.5,0.3,0.2,stackexchange,-0.05743164234389335,4.0
171,0.5,0.3,0.2,wikipedia,-0.374534003931725,6.0
172,0.5,0.35,0.15,arxiv,1.6801237626336385,2.0
172,0.5,0.35,0.15,book,2.155303916631921,1.0
172,0.5,0.35,0.15,c4,-0.1815067989762316,5.0
172,0.5,0.35,0.15,commoncrawl,0.34359059974137723,3.0
172,0.5,0.35,0.15,github,-0.5149138843077137,7.0
172,0.5,0.35,0.15,stackexchange,-0.07089723237566767,4.0
172,0.5,0.35,0.15,wikipedia,-0.37434918678760115,6.0
173,0.5,0.4,0.1,arxiv,1.7565936949346939,2.0
173,0.5,0.4,0.1,book,2.3501777475431265,1.0
173,0.5,0.4,0.1,c4,-0.18465836010976738,5.0
173,0.5,0.4,0.1,commoncrawl,0.3734128564090329,3.0
173,0.5,0.4,0.1,github,-0.48364910428265406,7.0
173,0.5,0.4,0.1,stackexchange,-0.08562163646796173,4.0
173,0.5,0.4,0.1,wikipedia,-0.3755397261764406,6.0
174,0.5,0.45,0.05,arxiv,1.8286855778695308,2.0
174,0.5,0.45,0.05,book,2.5267312766065735,1.0
174,0.5,0.45,0.05,c4,-0.1939028628159586,5.0
174,0.5,0.45,0.05,commoncrawl,0.40384904625923934,3.0
174,0.5,0.45,0.05,github,-0.4488480826752536,7.0
174,0.5,0.45,0.05,stackexchange,-0.09983582878558143,4.0
174,0.5,0.45,0.05,wikipedia,-0.3781696424448981,6.0
175,0.5,0.5,0.0,arxiv,1.901756773266042,2.0
175,0.5,0.5,0.0,book,2.696080223749772,1.0
175,0.5,0.5,0.0,c4,-0.19550611465863552,5.0
175,0.5,0.5,0.0,commoncrawl,0.4326931471652177,3.0
175,0.5,0.5,0.0,github,-0.4149405228339944,7.0
175,0.5,0.5,0.0,stackexchange,-0.1151111813453572,4.0
175,0.5,0.5,0.0,wikipedia,-0.3784152166666618,6.0
176,0.55,0.0,0.45,arxiv,1.1482340008370038,1.0
176,0.55,0.0,0.45,book,0.8733306219853355,2.0
176,0.55,0.0,0.45,c4,-0.11615494027664536,5.0
176,0.55,0.0,0.45,commoncrawl,0.17688367046375006,3.0
176,0.55,0.0,0.45,github,-0.7774964595955537,7.0
176,0.55,0.0,0.45,stackexchange,-0.0030761561344902835,4.0
176,0.55,0.0,0.45,wikipedia,-0.3628739901642783,6.0
177,0.55,0.05,0.4,arxiv,1.2218912337315264,1.0
177,0.55,0.05,0.4,book,1.0697843506317657,2.0
177,0.55,0.05,0.4,c4,-0.1223789947983065,5.0
177,0.55,0.05,0.4,commoncrawl,0.2033164739891251,3.0
177,0.55,0.05,0.4,github,-0.740478033824072,7.0
177,0.55,0.05,0.4,stackexchange,-0.02014680795007003,4.0
177,0.55,0.05,0.4,wikipedia,-0.3674691647404151,6.0
178,0.55,0.1,0.35,arxiv,1.2917975816075091,1.0
178,0.55,0.1,0.35,book,1.2723830567817331,2.0
178,0.55,0.1,0.35,c4,-0.12808689731253514,5.0
178,0.55,0.1,0.35,commoncrawl,0.22853301606514914,3.0
178,0.55,0.1,0.35,github,-0.7036429119598082,7.0
178,0.55,0.1,0.35,stackexchange,-0.03621501577095021,4.0
178,0.55,0.1,0.35,wikipedia,-0.3697132030168765,6.0
179,0.55,0.15,0.3,arxiv,1.3703930073246764,2.0
179,0.55,0.15,0.3,book,1.453618819481721,1.0
179,0.55,0.15,0.3,c4,-0.13671609667080892,5.0
179,0.55,0.15,0.3,commoncrawl,0.25903157981939023,3.0
179,0.55,0.15,0.3,github,-0.6703153986153997,7.0
179,0.55,0.15,0.3,stackexchange,-0.04969688584822852,4.0
179,0.55,0.15,0.3,wikipedia,-0.3711486237497226,6.0
180,0.55,0.2,0.25,arxiv,1.4443071380855597,2.0
180,0.55,0.2,0.25,book,1.6458335942663667,1.0
180,0.55,0.2,0.25,c4,-0.1410650001410981,5.0
180,0.55,0.2,0.25,commoncrawl,0.28662329275534804,3.0
180,0.55,0.2,0.25,github,-0.6327108358041029,7.0
180,0.55,0.2,0.25,stackexchange,-0.061092383578637194,4.0
180,0.55,0.2,0.25,wikipedia,-0.36655176104949355,6.0
181,0.55,0.25,0.2,arxiv,1.5098434803202738,2.0
181,0.55,0.25,0.2,book,1.8355098528199387,1.0
181,0.55,0.25,0.2,c4,-0.14685458015577302,5.0
181,0.55,0.25,0.2,commoncrawl,0.3152862167926269,3.0
181,0.55,0.25,0.2,github,-0.595722616427238,7.0
181,0.55,0.25,0.2,stackexchange,-0.07206706845789541,4.0
181,0.55,0.25,0.2,wikipedia,-0.36719016563629303,6.0
182,0.55,0.3,0.15,arxiv,1.5793350255577527,2.0
182,0.55,0.3,0.15,book,2.0323341725995543,1.0
182,0.55,0.3,0.15,c4,-0.15003217353601783,5.0
182,0.55,0.3,0.15,commoncrawl,0.3425640647815592,3.0
182,0.55,0.3,0.15,github,-0.5624105503447985,7.0
182,0.55,0.3,0.15,stackexchange,-0.08332811651500699,4.0
182,0.55,0.3,0.15,wikipedia,-0.3711799163536954,6.0
183,0.55,0.35,0.1,arxiv,1.648681849347443,2.0
183,0.55,0.35,0.1,book,2.222528236307403,1.0
183,0.55,0.35,0.1,c4,-0.15285161545044906,5.0
183,0.55,0.35,0.1,commoncrawl,0.37186920182400374,3.0
183,0.55,0.35,0.1,github,-0.5312548004430405,7.0
183,0.55,0.35,0.1,stackexchange,-0.09793270624955898,4.0
183,0.55,0.35,0.1,wikipedia,-0.3707431114369249,6.0
184,0.55,0.4,0.05,arxiv,1.7210736430197275,2.0
184,0.55,0.4,0.05,book,2.399967598914056,1.0
184,0.55,0.4,0.05,c4,-0.16025157669126672,5.0
184,0.55,0.4,0.05,commoncrawl,0.4022652507571335,3.0
184,0.55,0.4,0.05,github,-0.49634383559407147,7.0
184,0.55,0.4,0.05,stackexchange,-0.1098594516334402,4.0
184,0.55,0.4,0.05,wikipedia,-0.3742687280998965,6.0
185,0.55,0.45,0.0,arxiv,1.7951359111220615,2.0
185,0.55,0.45,0.0,book,2.586893957245912,1.0
185,0.55,0.45,0.0,c4,-0.16825213393444682,5.0
185,0.55,0.45,0.0,commoncrawl,0.4312856264106282,3.0
185,0.55,0.45,0.0,github,-0.4600295187921429,7.0
185,0.55,0.45,0.0,stackexchange,-0.12664184931121225,4.0
185,0.55,0.45,0.0,wikipedia,-0.37375751909242305,6.0
186,0.6,0.0,0.4,arxiv,1.1096946315636385,1.0
186,0.6,0.0,0.4,book,0.9526497046645541,2.0
186,0.6,0.0,0.4,c4,-0.08952364416366303,5.0
186,0.6,0.0,0.4,commoncrawl,0.20391499397660284,3.0
186,0.6,0.0,0.4,github,-0.7850130845689386,7.0
186,0.6,0.0,0.4,stackexchange,-0.026376261156366237,4.0
186,0.6,0.0,0.4,wikipedia,-0.3593088866911873,6.0
187,0.6,0.05,0.35,arxiv,1.1845401097219357,1.0
187,0.6,0.05,0.35,book,1.1526059755456526,2.0
