budget_FLOPs,context_tokens,quality_family,Q0_scenario,minimum_cost_FLOPs,model_scope,cross_source_empirical_calibration_complete,status,N_params_B,D_tokens_B,Q_score,B_native_loss,C_train_FLOPs,C_quality_FLOPs,C_attention_FLOPs,C_total_FLOPs,budget_residual_FLOPs,budget_utilization,active_set,kkt_check_pass,kkt_relative_violation,global_lower_bound,global_upper_bound,global_gap,certificate_kind
7.498942093324558e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-7.015604025930385e+23,0.06445416718505308,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
7.773650302387758e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-7.290312234993585e+23,0.062176461326760565,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
8.058421877614818e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-7.575083810220645e+23,0.059979245903818874,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
8.353625469578262e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-7.870287402184088e+23,0.05785967651463007,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
8.659643233600654e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-8.17630516620648e+23,0.055815009274141014,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
8.976871324473142e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-8.493533257078969e+23,0.05384259726175148,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
9.30572040929699e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-8.822382341902817e+23,0.05193988709474748,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
9.646616199111993e+23,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-9.163278131717819e+23,0.050104415622823896,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
1e+24,2048,exponential,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,11.970000000000002,600.0,1.0,2.0523920597927097,4.309200000000001e+22,2.3000595394172845e+21,2.9417472000000005e+21,4.83338067394173e+22,-9.516661932605826e+23,0.0483338067394173,D_max;N_max;Q1,True,0.0,2.0523920597721856,2.0523920597927097,2.0524026922430494e-11,floating_point_B7_reduction
1e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.15601597603594608,10.0,0.5,3.2706094391073783,9.360958562156765e+18,0.0,6.390414378432351e+17,1e+19,0.0,1.0,D_min;Q0;budget,True,0.0,3.2706085776244462,3.2706094391073783,8.614829321018647e-07,floating_point_B7_reduction
1.036632928437698e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.16173129812120848,10.0,0.5,3.261391502273311,9.70387788727251e+18,0.0,6.624513971044699e+17,1.036632928437698e+19,0.0,1.0,D_min;Q0;budget,True,0.0,3.2613905045037503,3.261391502273311,9.977695607510384e-07,floating_point_B7_reduction
1.0746078283213175e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.16765598919141872,10.000000000000002,0.5,3.2522724130738045,1.0059359351485125e+19,0.0,6.867189317280512e+17,1.0746078283213177e+19,2048.0,1.0000000000000002,D_min;Q0;budget,True,0.0,3.2522715311364645,3.2522724130738045,8.819373400470454e-07,floating_point_B7_reduction
1.1139738599948024e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.17379771904561944,10.0,0.5,3.2432509722980236,1.0427863142737166e+19,0.0,7.118754572108572e+17,1.1139738599948024e+19,0.0,1.0,D_min;Q0;budget,True,0.0,3.2432500574153678,3.2432509722980236,9.148826558558198e-07,floating_point_B7_reduction
1.1547819846894582e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.18016443845005273,10.000000000000002,0.5,3.234325995283853,1.0809866307003167e+19,0.0,7.379535398914162e+17,1.1547819846894584e+19,2048.0,1.0000000000000002,D_min;Q0;budget,True,0.0,3.2343249988277947,3.234325995283853,9.964560581110504e-07,floating_point_B7_reduction
1.19708503049573e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.1867643894308116,10.0,0.5,3.225496311741394,1.1205863365848697e+19,0.0,7.649869391086043e+17,1.19708503049573e+19,0.0,1.0,D_min;Q0;budget,True,0.0,3.225495319478887,3.225496311741394,9.922625072711355e-07,floating_point_B7_reduction
1.2409377607517196e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.19187406994235673,10.0,0.5043827264691032,3.21672174770723,1.1512444196541403e+19,1.1101722049189866e+17,7.859161904838931e+17,1.2409377607517194e+19,-2048.0,0.9999999999999999,D_min;budget,True,2.173681908673647e-06,3.2167207477290196,3.21672174770723,9.999782104586075e-07,floating_point_B7_reduction
1.2863969449369745e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.1968149945008677,10.0,0.5096723238883091,3.207932950137011,1.1808899670052063e+19,2.4891556184212982e+17,8.06154217475554e+17,1.2863969449369745e+19,0.0,1.0,D_min;budget,True,1.7574807172073561e-06,3.20793195107949,3.207932950137011,9.990575207119434e-07,floating_point_B7_reduction
1.3335214321633241e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.20191008293815785,10.000000000000002,0.5150501649225436,3.1991303672527316,1.2114604976289475e+19,3.9358564562907283e+17,8.270236997146947e+17,1.3335214321633243e+19,2048.0,1.0000000000000002,D_min;budget,True,2.273410114446491e-06,3.1991293678285584,3.1991303672527316,9.994241731980935e-07,floating_point_B7_reduction
1.3823722273578998e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.20716383896058804,10.000000000000002,0.5205163011116831,3.19031581073882,1.2429830337635285e+19,5.453488515611441e+17,8.485430843825688e+17,1.3823722273578998e+19,0.0,1.0,D_min;budget,True,1.7692515520565324e-06,3.1903148163290016,3.19031581073882,9.944098184888617e-07,floating_point_B7_reduction
1.4330125702369628e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.2125808149311958,9.999999999999998,0.5260709441208614,3.1814910472659936,1.2754848895871744e+19,7.045457885397046e+17,8.707310179581778e+17,1.4330125702369626e+19,-2048.0,0.9999999999999999,D_min;budget,True,1.945011715500791e-06,3.181490049618779,3.1814910472659936,9.97647214617814e-07,floating_point_B7_reduction
1.4855080171727751e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.21816505009353465,10.0,0.5317156458507104,3.1726577975345416,1.3089903005612077e+19,8.715731209325551e+17,8.93604045183118e+17,1.485508017172775e+19,-2048.0,0.9999999999999999,D_min;budget,True,8.445904175833448e-07,3.172656801542678,3.1726577975345416,9.959918636504028e-07,floating_point_B7_reduction
1.539926526059492e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.22392177050339365,10.0,0.5374495828614996,3.1638177354739465,1.343530623020362e+19,1.046775458409397e+18,9.171835719819003e+17,1.5399265260594915e+19,-4096.0,0.9999999999999998,D_min;budget,True,8.042457170878491e-07,3.163816735512601,3.1638177354739465,9.999613457267742e-07,floating_point_B7_reduction
1.5963385442879422e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.22985527602256606,10.0,0.5432741479006988,3.154972487580424,1.3791316561353964e+19,1.230581670937026e+18,9.414872105884306e+17,1.596338544287942e+19,-2048.0,0.9999999999999999,D_min;budget,True,9.412114044629004e-07,3.154971487641827,3.154972487580424,9.999385968129104e-07,floating_point_B7_reduction
1.6548170999431815e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.23597066399364464,9.999999999999998,0.5491892781802521,3.1461236323970803,1.4158239839618675e+19,1.4233953200951693e+18,9.665358397179683e+17,1.6548170999431811e+19,-4096.0,0.9999999999999998,D_min;budget,True,1.4772387912119535e-06,3.146122635969676,3.1461236323970803,9.964274041429633e-07,floating_point_B7_reduction
1.715437896342879e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.24227219750986106,10.0,0.5551967367828226,3.1372727001239276,1.4536331850591664e+19,1.6257001918367368e+18,9.923469210003909e+17,1.7154378963428792e+19,2048.0,1.0000000000000002,D_min;budget,True,2.0700377925701116e-06,3.1372717074232215,3.1372727001239276,9.927007060817061e-07,floating_point_B7_reduction
1.7782794100389229e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.24876421691069092,10.0,0.5612981749673911,3.1284211723545163,1.4925853014641455e+19,1.838002853281583e+18,1.0189382324661901e+18,1.7782794100389229e+19,0.0,1.0,D_min;budget,True,2.9998796760469377e-06,3.128420172812293,3.1284211723545163,9.99542223212302e-07,floating_point_B7_reduction
1.8434229924091105e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.2554535904635798,10.0,0.567490840066444,3.119570481928791,1.5327215427814787e+19,2.0606765897374958e+18,1.0463379065388229e+18,1.8434229924091107e+19,2048.0,1.0000000000000002,D_min;budget,True,6.391111843196011e-07,3.1195694824234304,3.119570481928791,9.995053606992599e-07,floating_point_B7_reduction
1.9109529749704405e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.26234389417324844,9.999999999999998,0.5737781536106472,3.110722012908272,1.5740633650394903e+19,2.2943355087758728e+18,1.0745605905336255e+18,1.91095297497044e+19,-4096.0,0.9999999999999998,D_min;budget,True,1.4983626188805228e-06,3.110721012988249,3.110722012908272,9.999200232257976e-07,floating_point_B7_reduction
1.9809567785503388e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.26944087218855617,10.0,0.5801597816824718,3.101877100640172,1.616645233131337e+19,2.5394856417056916e+18,1.1036298124843261e+18,1.9809567785503388e+19,0.0,1.0,D_min;budget,True,1.7817292650854114e-06,3.1018761011289335,3.101877100640172,9.995112386640415e-07,floating_point_B7_reduction
2.053525026457146e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.276749795547339,9.999999999999998,0.5866364102409243,3.0930370319358875,1.6604987732840335e+19,2.7966953691692227e+18,1.1335671625619003e+18,2.0535250264571458e+19,-4096.0,0.9999999999999998,D_min;budget,True,1.5922142698924205e-06,3.0930360319502457,3.0930370319358875,9.99985641847445e-07,floating_point_B7_reduction
2.1287516617963725e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.2842760826783333,10.0,0.5932086356602301,3.0842030453347,1.7056564960699998e+19,3.066556822613274e+18,1.1643948346504532e+18,2.1287516617963725e+19,0.0,1.0,D_min;budget,True,6.761678271664499e-07,3.0842020462847652,3.0842030453347,9.990499347800608e-07,floating_point_B7_reduction
2.2067340690845897e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.29202539697144664,10.0,0.5998768335284825,3.0753763314551907,1.7521523818286799e+19,3.3496808465640535e+18,1.1961360259950454e+18,2.2067340690845897e+19,0.0,1.0,D_min;budget,True,2.055742471866877e-06,3.075375332109354,3.0753763314551907,9.993458367496544e-07,floating_point_B7_reduction
2.2875732003183956e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.3000021179745626,10.000000000000002,0.6066433895420175,3.066558033421201,1.8000127078473759e+19,3.6467962494863913e+18,1.2288086752238088e+18,2.287573200318396e+19,4096.0,1.0000000000000002,D_min;budget,True,2.6662117731203404e-07,3.0665570334300623,3.066558033421201,9.999911387836846e-07,floating_point_B7_reduction
2.3713737056616554e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.3082133530556276,10.000000000000002,0.6135068006472985,3.05774924737059,1.8492801183337656e+19,3.9584939791630464e+18,1.2624418941158508e+18,2.3713737056616554e+19,0.0,1.0,D_min;budget,True,2.0681675418156832e-06,3.0577482484207756,3.05774924737059,9.989498144236109e-07,floating_point_B7_reduction
2.4582440689201975e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.31666335881910146,10.0,0.6204697848888698,3.0489510230154195,1.8999801529146085e+19,4.2855860423328507e+18,1.2970531177230395e+18,2.4582440689201975e+19,0.0,1.0,D_min;budget,True,1.8619291586112851e-09,3.0489500237921217,3.0489510230154195,9.992232978817128e-07,floating_point_B7_reduction
2.5482967479793463e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.325359527919122,10.0,0.627530836826752,3.040164364279046,1.9521571675147317e+19,4.628723178289423e+18,1.3326726263567237e+18,2.5482967479793463e+19,0.0,1.0,D_min;budget,True,2.1314433349534833e-06,3.0401633654460496,3.040164364279046,9.988329963128706e-07,floating_point_B7_reduction
2.6416483203860922e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.3343061326701845,10.0,0.634692750370444,3.0313902299696034,2.005836796021107e+19,4.988797324232774e+18,1.3693179194170757e+18,2.641648320386092e+19,-4096.0,0.9999999999999999,D_min;budget,True,8.55623232588112e-07,3.0313892328849694,3.0313902299696034,9.970846339690809e-07,floating_point_B7_reduction
2.7384196342643614e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.3435099673515736,10.0,0.6419550862526431,3.0226295345188303,2.0610598041094414e+19,5.366581475277154e+18,1.4070168262720456e+18,2.7384196342643614e+19,0.0,1.0,D_min;budget,True,3.7590769406849996e-07,3.0226285357609313,3.0226295345188303,9.987578990511281e-07,floating_point_B7_reduction
2.838735964758755e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.35297651387457796,10.0,0.6493191771354643,3.0138831487499784,2.1178590832474677e+19,5.762977014282598e+18,1.4457918008302715e+18,2.838735964758755e+19,0.0,1.0,D_min;budget,True,1.5000773441176917e-06,3.013882149055483,3.0138831487499784,9.996944956291998e-07,floating_point_B7_reduction
2.942727176209282e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.36271324299813307,10.0,0.6567841054136883,3.005151900689152,2.1762794579887985e+19,6.178803738884482e+18,1.485673443320353e+18,2.942727176209282e+19,0.0,1.0,D_min;budget,True,1.124669913471199e-06,3.005150901080847,3.005151900689152,9.996083050189952e-07,floating_point_B7_reduction
3.0505278902670254e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.3727237078486542,10.0,0.664353528554878,2.996436576410284,2.2363422470919254e+19,6.615180124402913e+18,1.5266763073480878e+18,3.0505278902670254e+19,0.0,1.0,D_min;budget,True,2.1494979664782606e-06,2.996435577124261,2.996436576410284,9.99286023262158e-07,floating_point_B7_reduction
3.162277660168379e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.38301741487730306,10.0,0.6720244978219272,2.9877379209009707,2.2981044892638183e+19,7.072892377708174e+18,1.5688393313374333e+18,3.162277660168379e+19,0.0,1.0,D_min;budget,True,1.8120942746943622e-06,2.9877369211853475,2.9877379209009707,9.997156231733584e-07,floating_point_B7_reduction
3.2781211513934586e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.3935970541716267,10.0,0.6798015670896498,2.979056638958423,2.3615823250297606e+19,7.553214729749999e+18,1.6121735338869832e+18,3.278121151393459e+19,4096.0,1.0000000000000002,D_min;budget,True,4.068168014773747e-07,2.9790556399375685,2.979056638958423,9.990208544863322e-07,floating_point_B7_reduction
3.3982083289425592e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.40447186964513504,10.0,0.6876823825084555,2.9703933960990634,2.4268312178708103e+19,8.057054332651017e+18,1.6567167780664732e+18,3.3982083289425592e+19,0.0,1.0,D_min;budget,True,2.1996784300023672e-06,2.9703923977615303,2.9703933960990634,9.983375330868682e-07,floating_point_B7_reduction
3.5226946514731012e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.415644990069408,10.0,0.6956708686564232,2.9617488194784927,2.493869940416448e+19,8.585765231242235e+18,1.7024818793242954e+18,3.5226946514731012e+19,0.0,1.0,D_min;budget,True,1.365133512624256e-06,2.961747819712189,2.9617488194784927,9.997663035221649e-07,floating_point_B7_reduction
3.651741272548377e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.42712539079147205,10.0,0.7037651927538529,2.9531234988324973,2.5627523447488324e+19,9.140383677313576e+18,1.7495056006818693e+18,3.651741272548377e+19,0.0,1.0,D_min;budget,True,1.927203405907045e-06,2.953122499798652,2.9531234988324973,9.99033845427988e-07,floating_point_B7_reduction
3.7855152492586295e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.43891874306344314,10.0,0.7119668316128409,2.9445179874110035,2.6335124583806587e+19,9.722216737191844e+18,1.797811171587863e+18,3.7855152492586295e+19,0.0,1.0,D_min;budget,True,1.8465903468606985e-06,2.9445169899233563,2.9445179874110035,9.974876471474659e-07,floating_point_B7_reduction
3.924189758484536e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.45103217578419824,9.999999999999998,0.720275947899734,2.9359328029244582,2.706193054705189e+19,1.0332539245781387e+19,1.8474277920120755e+18,3.924189758484535e+19,-8192.0,0.9999999999999998,D_min;budget,True,1.1088773905502127e-06,2.9359318065146676,2.9359328029244582,9.964097906767222e-07,floating_point_B7_reduction
4.067944321083047e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.4634706564668855,10.0,0.7286945995785195,2.9273684284864094,2.7808239388013134e+19,1.0972828013928974e+19,1.8983758088883633e+18,4.067944321083047e+19,0.0,1.0,D_min;budget,True,2.694569711955779e-06,2.9273674318811373,2.9273684284864094,9.9660527208556e-07,floating_point_B7_reduction
4.216965034285823e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.47623852192990357,10.0,0.7372251929488727,2.9188253135473614,2.857431131579421e+19,1.1644666041239136e+19,1.9506729858248852e+18,4.2169650342858236e+19,8192.0,1.0000000000000002,D_min;budget,True,2.4104051562171533e-06,2.918824314426717,2.9188253135473614,9.9912064444041e-07,floating_point_B7_reduction
4.37144481261109e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.4893461719385183,10.000000000000002,0.7458652323206183,2.9103038748337258,2.9360770316311106e+19,1.2349315889539631e+19,2.0043619202601713e+18,4.371444812611091e+19,8192.0,1.0000000000000002,D_min;budget,True,2.775035665714921e-06,2.9103028749637607,2.9103038748337258,9.998699650459741e-07,floating_point_B7_reduction
4.531583637600818e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.5027998659002514,10.0,0.7546157470643029,2.90180449726415,3.0167991954015085e+19,1.308837617126567e+19,2.0594682507274296e+18,4.531583637600818e+19,0.0,1.0,D_min;budget,True,9.843417223543253e-07,2.901803498455617,2.90180449726415,9.988085332146568e-07,floating_point_B7_reduction
4.697588816706492e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.5166029796509818,10.0,0.7634798133174059,2.8933275348675047,3.099617877905891e+19,1.3863703583355597e+19,2.1160058046504215e+18,4.697588816706493e+19,8192.0,1.0000000000000002,D_min;budget,True,1.4135623315625723e-06,2.8933265348706803,2.8933275348675047,9.999968244578383e-07,floating_point_B7_reduction
4.869675251658631e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.5307632365899376,10.0,0.7724571651874488,2.8848733116736245,3.184579419539626e+19,1.4676952104117672e+19,2.1740062170723845e+18,4.8696752516586316e+19,8192.0,1.0000000000000002,D_min;budget,True,2.422720921624441e-06,2.8848723131403484,2.8848733116736245,9.985332760642507e-07,floating_point_B7_reduction
5.048065716667471e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.5452855785159151,10.0,0.7815495236625001,2.87644212259664,3.2717134710954906e+19,1.5530032726118617e+19,2.233489729601188e+18,5.048065716667471e+19,0.0,1.0,D_min;budget,True,1.2655490722939824e-06,2.876441126710216,2.87644212259664,9.958864239933973e-07,floating_point_B7_reduction
5.2329911468149465e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.560175447222071,10.0,0.7907581329345703,2.868034234303349,3.361052683332426e+19,1.6424906003003599e+19,2.2944786318216028e+18,5.2329911468149465e+19,0.0,1.0,D_min;budget,True,3.1353419558715182e-06,2.868033236554517,2.868034234303349,9.977488319989902e-07,floating_point_B7_reduction
5.424690937011326e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.5754428948753777,10.0,0.8000812530517578,2.859649886046409,3.452657369252266e+19,1.7363321580181047e+19,2.3570140974095473e+18,5.424690937011325e+19,-8192.0,0.9999999999999999,D_min;budget,True,1.8852490644934503e-06,2.8596488890590237,2.859649886046409,9.969873850934619e-07,floating_point_B7_reduction
5.6234132519034905e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.5910925561558837,10.0,0.8095207214355469,2.85128929049938,3.5465553369353028e+19,1.834746403966738e+19,2.4211151100145e+18,5.623413251903491e+19,8192.0,1.0000000000000002,D_min;budget,True,1.994280534213559e-06,2.8512882965989617,2.85128929049938,9.939004184111866e-07,floating_point_B7_reduction
5.829415347136074e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6071253713697692,10.0,0.8190803527832031,2.8429526345457403,3.6427522282186154e+19,1.9379845668044014e+19,2.486785521130575e+18,5.8294153471360745e+19,8192.0,1.0000000000000002,D_min;budget,True,9.682487861455605e-07,2.842951636622617,2.8429526345457403,9.979231232470909e-07,floating_point_B7_reduction
6.042963902381328e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6235516200225928,10.0,0.8287582397460938,2.8346400800606903,3.741309720135556e+19,2.0462474386845176e+19,2.55406743561254e+18,6.042963902381328e+19,0.0,1.0,D_min;budget,True,1.241733284785668e-06,2.8346390805598207,2.8346400800606903,9.995008696250807e-07,floating_point_B7_reduction
6.264335366568855e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6403751176927222,10.000000000000002,0.8385562896728516,2.826351764657602,3.8422507061563335e+19,2.1597870122055836e+19,2.6229764820693903e+18,6.264335366568856e+19,8192.0,1.0000000000000002,D_min;budget,True,1.8905009136660828e-06,2.826350767440642,2.826351764657602,9.972169601191183e-07,floating_point_B7_reduction
6.493816315762113e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.657602909313816,10.0,0.8484745025634766,2.8180878024120486,3.945617455882896e+19,2.2788447082242773e+19,2.6935415165493903e+18,6.493816315762113e+19,0.0,1.0,D_min;budget,True,3.515706869988472e-07,2.818086804311499,2.8180878024120486,9.98100549765013e-07,floating_point_B7_reduction
6.731703824144982e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6752383495551536,10.0,0.8585147857666016,2.8098482845611734,4.0514300973309215e+19,2.4036960988362695e+19,2.765776279777909e+18,6.731703824144982e+19,0.0,1.0,D_min;budget,True,2.525226281402166e-06,2.8098472851393934,2.8098482845611734,9.994217800013416e-07,floating_point_B7_reduction
6.978305848598663e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.6932843316228592,10.0,0.8686790466308594,2.801633280163575,4.159705989737155e+19,2.5346305966287847e+19,2.8396926223272315e+18,6.978305848598663e+19,0.0,1.0,D_min;budget,True,1.7421585952253392e-06,2.8016322824679976,2.801633280163575,9.976955772650342e-07,floating_point_B7_reduction
7.233941627366747e+19,2048,power,0.5,4.4867200000000005e+18,B7_semi_synthetic_conditional,False,conditional_B_native_feasible,0.7117472845136555,10.0,0.87896728515625,2.793442836745897,4.270483707081934e+19,2.671926232548021e+19,2.915316877367933e+18,7.233941627366748e+19,8192.0,1.0000000000000002,D_min;budget,True,1.3966822305326404e-06,2.7934418427309455,2.793442836745897,9.940149516829422e-07,floating_point_B7_reduction
