rep,metric,orientation,global_rho
56,rps_doc_mean_word_length,-1,-0.20605683911605902
57,fineweb_edu,1,
57,fluency_en,1,
57,modernbert_cleanliness,1,
57,modernbert_readability,1,
57,modernbert_reasoning,1,
57,modernbert_professionalism,1,
57,dsir_books,-1,-0.2989059426277105
57,dsir_wiki,-1,-0.2997451333677557
57,dsir_math,-1,-0.2957325903684446
57,qurater,1,
57,ad_en,1,
57,rps_doc_word_count,1,0.3856890507205759
57,rps_doc_num_sentences,1,0.2766919843405075
57,rps_doc_unigram_entropy,1,0.3527557725709257
57,rps_doc_frac_unique_words,-1,-0.3812194454160343
57,rps_doc_frac_no_alph_words,-1,-0.11284426755410397
57,rps_doc_frac_chars_top_2gram,-1,-0.1059701103646211
57,rps_doc_frac_chars_top_3gram,1,0.032058803234900964
57,rps_lines_uppercase_letter_fraction,1,0.02882714427314918
57,rps_lines_ending_with_terminal_punctution_mark,1,0.0602496085273658
57,rps_lines_numerical_chars_fraction,1,0.09407227072570079
57,rps_doc_mean_word_length,-1,-0.1982695058791528
58,fineweb_edu,1,
58,fluency_en,1,
58,modernbert_cleanliness,1,
58,modernbert_readability,1,
58,modernbert_reasoning,1,
58,modernbert_professionalism,1,
58,dsir_books,-1,-0.296060415724147
58,dsir_wiki,-1,-0.29695616464823227
58,dsir_math,-1,-0.29269561385542886
58,qurater,1,
58,ad_en,1,
58,rps_doc_word_count,1,0.3771735061350314
58,rps_doc_num_sentences,1,0.27562891606671225
58,rps_doc_unigram_entropy,1,0.3461606864479272
58,rps_doc_frac_unique_words,-1,-0.3739887522352935
58,rps_doc_frac_no_alph_words,-1,-0.10652323596010867
58,rps_doc_frac_chars_top_2gram,-1,-0.09311783919015354
58,rps_doc_frac_chars_top_3gram,1,0.03998455374467466
58,rps_lines_uppercase_letter_fraction,1,0.030280056156548413
58,rps_lines_ending_with_terminal_punctution_mark,1,0.05591469885165219
58,rps_lines_numerical_chars_fraction,1,0.10105112233259844
58,rps_doc_mean_word_length,-1,-0.19395529913217555
59,fineweb_edu,1,
59,fluency_en,1,
59,modernbert_cleanliness,1,
59,modernbert_readability,1,
59,modernbert_reasoning,1,
59,modernbert_professionalism,1,
59,dsir_books,-1,-0.3170025809986726
59,dsir_wiki,-1,-0.3177314595159835
59,dsir_math,-1,-0.3137381757244745
59,qurater,1,
59,ad_en,1,
59,rps_doc_word_count,1,0.3951290380457543
59,rps_doc_num_sentences,1,0.29195393350229376
59,rps_doc_unigram_entropy,1,0.36255400904578955
59,rps_doc_frac_unique_words,-1,-0.3892149210578793
59,rps_doc_frac_no_alph_words,-1,-0.1065882222408183
59,rps_doc_frac_chars_top_2gram,-1,-0.09912627819983187
59,rps_doc_frac_chars_top_3gram,1,0.04855809994995285
59,rps_lines_uppercase_letter_fraction,1,0.020674331550321962
59,rps_lines_ending_with_terminal_punctution_mark,1,0.048106611372972695
59,rps_lines_numerical_chars_fraction,1,0.10473759835715496
59,rps_doc_mean_word_length,-1,-0.19137097496864278
60,fineweb_edu,1,
60,fluency_en,1,
60,modernbert_cleanliness,1,
60,modernbert_readability,1,
60,modernbert_reasoning,1,
60,modernbert_professionalism,1,
60,dsir_books,-1,-0.3007224471317328
60,dsir_wiki,-1,-0.30166384593084344
60,dsir_math,-1,-0.297442068120033
60,qurater,1,
60,ad_en,1,
60,rps_doc_word_count,1,0.3841338865223333
60,rps_doc_num_sentences,1,0.2789000658509093
60,rps_doc_unigram_entropy,1,0.3536215521255053
60,rps_doc_frac_unique_words,-1,-0.3806993208221866
60,rps_doc_frac_no_alph_words,-1,-0.1104147713630235
60,rps_doc_frac_chars_top_2gram,-1,-0.09777949074033478
60,rps_doc_frac_chars_top_3gram,1,0.041045119737934774
60,rps_lines_uppercase_letter_fraction,1,0.028962939903515117
60,rps_lines_ending_with_terminal_punctution_mark,1,0.060513977097124375
60,rps_lines_numerical_chars_fraction,1,0.09270755838021287
60,rps_doc_mean_word_length,-1,-0.19643837907273687
61,fineweb_edu,1,
61,fluency_en,1,
61,modernbert_cleanliness,1,
61,modernbert_readability,1,
61,modernbert_reasoning,1,
61,modernbert_professionalism,1,
61,dsir_books,-1,-0.3096886387208192
61,dsir_wiki,-1,-0.3103044814297665
61,dsir_math,-1,-0.3054246594989777
61,qurater,1,
61,ad_en,1,
61,rps_doc_word_count,1,0.38907552157780995
61,rps_doc_num_sentences,1,0.2823163152814722
61,rps_doc_unigram_entropy,1,0.3569939007843705
61,rps_doc_frac_unique_words,-1,-0.3874984338055199
61,rps_doc_frac_no_alph_words,-1,-0.09842284344388506
61,rps_doc_frac_chars_top_2gram,-1,-0.09586653557332749
61,rps_doc_frac_chars_top_3gram,1,0.052238290649876506
61,rps_lines_uppercase_letter_fraction,1,0.02482308112539492
61,rps_lines_ending_with_terminal_punctution_mark,1,0.04753001562959043
61,rps_lines_numerical_chars_fraction,1,0.1000374562063448
61,rps_doc_mean_word_length,-1,-0.20298180203931818
62,fineweb_edu,1,
62,fluency_en,1,
62,modernbert_cleanliness,1,
62,modernbert_readability,1,
62,modernbert_reasoning,1,
62,modernbert_professionalism,1,
62,dsir_books,-1,-0.3048351978203098
62,dsir_wiki,-1,-0.3053254479486573
62,dsir_math,-1,-0.3008598498876547
62,qurater,1,
62,ad_en,1,
62,rps_doc_word_count,1,0.38185618883390426
62,rps_doc_num_sentences,1,0.27937139181342546
62,rps_doc_unigram_entropy,1,0.35172814469278907
62,rps_doc_frac_unique_words,-1,-0.37839301625367683
62,rps_doc_frac_no_alph_words,-1,-0.10018036971160574
62,rps_doc_frac_chars_top_2gram,-1,-0.0942950897698133
62,rps_doc_frac_chars_top_3gram,1,0.04269274466651806
62,rps_lines_uppercase_letter_fraction,1,0.03513448481429772
62,rps_lines_ending_with_terminal_punctution_mark,1,0.0483443221668775
62,rps_lines_numerical_chars_fraction,1,0.1068920710921073
62,rps_doc_mean_word_length,-1,-0.19027099752749524
63,fineweb_edu,1,
63,fluency_en,1,
63,modernbert_cleanliness,1,
63,modernbert_readability,1,
63,modernbert_reasoning,1,
63,modernbert_professionalism,1,
63,dsir_books,-1,-0.29122089419317954
63,dsir_wiki,-1,-0.29222876801309766
63,dsir_math,-1,-0.2871288133774871
63,qurater,1,
63,ad_en,1,
63,rps_doc_word_count,1,0.37287545583985243
63,rps_doc_num_sentences,1,0.269689763325039
63,rps_doc_unigram_entropy,1,0.3393612251434952
63,rps_doc_frac_unique_words,-1,-0.37243518902487627
63,rps_doc_frac_no_alph_words,-1,-0.10656196574032764
63,rps_doc_frac_chars_top_2gram,-1,-0.09136354104175164
63,rps_doc_frac_chars_top_3gram,1,0.03828472371924854
63,rps_lines_uppercase_letter_fraction,1,0.039305113566956595
63,rps_lines_ending_with_terminal_punctution_mark,1,0.0535136365544132
63,rps_lines_numerical_chars_fraction,1,0.09961937860772285
63,rps_doc_mean_word_length,-1,-0.20114002258844962
64,fineweb_edu,1,
64,fluency_en,1,
64,modernbert_cleanliness,1,
64,modernbert_readability,1,
64,modernbert_reasoning,1,
64,modernbert_professionalism,1,
64,dsir_books,-1,-0.30488335763641883
64,dsir_wiki,-1,-0.3060151675655719
64,dsir_math,-1,-0.3007359445049023
64,qurater,1,
64,ad_en,1,
64,rps_doc_word_count,1,0.38539468797863624
64,rps_doc_num_sentences,1,0.28210429621291333
64,rps_doc_unigram_entropy,1,0.35461657356040155
64,rps_doc_frac_unique_words,-1,-0.38248479799175494
64,rps_doc_frac_no_alph_words,-1,-0.09850695415788617
64,rps_doc_frac_chars_top_2gram,-1,-0.10260642939927211
64,rps_doc_frac_chars_top_3gram,1,0.038100688407664556
64,rps_lines_uppercase_letter_fraction,1,0.041000427258990585
64,rps_lines_ending_with_terminal_punctution_mark,1,0.04943624793897441
64,rps_lines_numerical_chars_fraction,1,0.10663931635931861
64,rps_doc_mean_word_length,-1,-0.19862282743620108
65,fineweb_edu,1,
65,fluency_en,1,
65,modernbert_cleanliness,1,
65,modernbert_readability,1,
65,modernbert_reasoning,1,
65,modernbert_professionalism,1,
65,dsir_books,-1,-0.2995257053978062
65,dsir_wiki,-1,-0.3002229725353024
65,dsir_math,-1,-0.29514949139338603
65,qurater,1,
65,ad_en,1,
65,rps_doc_word_count,1,0.37990853721795137
65,rps_doc_num_sentences,1,0.2778960929378301
65,rps_doc_unigram_entropy,1,0.34953452865223006
65,rps_doc_frac_unique_words,-1,-0.37545037687987265
65,rps_doc_frac_no_alph_words,-1,-0.098744624323455
65,rps_doc_frac_chars_top_2gram,-1,-0.08679364062140106
65,rps_doc_frac_chars_top_3gram,1,0.043936197641619455
65,rps_lines_uppercase_letter_fraction,1,0.039890611900891805
65,rps_lines_ending_with_terminal_punctution_mark,1,0.049926732193990256
65,rps_lines_numerical_chars_fraction,1,0.10293612435510963
65,rps_doc_mean_word_length,-1,-0.1959991040617921
66,fineweb_edu,1,
66,fluency_en,1,
66,modernbert_cleanliness,1,
66,modernbert_readability,1,
66,modernbert_reasoning,1,
66,modernbert_professionalism,1,
66,dsir_books,-1,-0.3019068712617205
66,dsir_wiki,-1,-0.30287406144032486
66,dsir_math,-1,-0.29837837510008774
66,qurater,1,
66,ad_en,1,
66,rps_doc_word_count,1,0.3846056936391021
66,rps_doc_num_sentences,1,0.2793728240892316
66,rps_doc_unigram_entropy,1,0.3544725216964073
66,rps_doc_frac_unique_words,-1,-0.38072022967005414
66,rps_doc_frac_no_alph_words,-1,-0.10738370407194966
66,rps_doc_frac_chars_top_2gram,-1,-0.09550858033168705
66,rps_doc_frac_chars_top_3gram,1,0.04086537925273265
66,rps_lines_uppercase_letter_fraction,1,0.029466180134597154
66,rps_lines_ending_with_terminal_punctution_mark,1,0.05629227774406115
66,rps_lines_numerical_chars_fraction,1,0.09794869063716752
66,rps_doc_mean_word_length,-1,-0.19651125404020767
67,fineweb_edu,1,
67,fluency_en,1,
67,modernbert_cleanliness,1,
67,modernbert_readability,1,
67,modernbert_reasoning,1,
67,modernbert_professionalism,1,
67,dsir_books,-1,-0.29631116112211997
67,dsir_wiki,-1,-0.2970037051231858
67,dsir_math,-1,-0.29309604713326115
67,qurater,1,
67,ad_en,1,
67,rps_doc_word_count,1,0.38191396310911363
67,rps_doc_num_sentences,1,0.26952945753886953
67,rps_doc_unigram_entropy,1,0.3513389765100724
67,rps_doc_frac_unique_words,-1,-0.37552739673919877
67,rps_doc_frac_no_alph_words,-1,-0.10148624622594692
67,rps_doc_frac_chars_top_2gram,-1,-0.0932463097754239
67,rps_doc_frac_chars_top_3gram,1,0.044147643762418635
67,rps_lines_uppercase_letter_fraction,1,0.038713740775067985
67,rps_lines_ending_with_terminal_punctution_mark,1,0.05198860426814485
67,rps_lines_numerical_chars_fraction,1,0.105034102696108
67,rps_doc_mean_word_length,-1,-0.20016847671745666
68,fineweb_edu,1,
68,fluency_en,1,
68,modernbert_cleanliness,1,
68,modernbert_readability,1,
68,modernbert_reasoning,1,
68,modernbert_professionalism,1,
68,dsir_books,-1,-0.3012104814585007
68,dsir_wiki,-1,-0.30191398285989235
68,dsir_math,-1,-0.2975676602804858
68,qurater,1,
68,ad_en,1,
68,rps_doc_word_count,1,0.38144639963957383
68,rps_doc_num_sentences,1,0.2764520206538944
68,rps_doc_unigram_entropy,1,0.349559976381778
68,rps_doc_frac_unique_words,-1,-0.3786804232284123
68,rps_doc_frac_no_alph_words,-1,-0.10710162980316566
68,rps_doc_frac_chars_top_2gram,-1,-0.09681460004515934
68,rps_doc_frac_chars_top_3gram,1,0.05091439607491755
68,rps_lines_uppercase_letter_fraction,1,0.03185576118709628
68,rps_lines_ending_with_terminal_punctution_mark,1,0.05107103434857056
68,rps_lines_numerical_chars_fraction,1,0.10257500086681928
68,rps_doc_mean_word_length,-1,-0.1898701135447592
69,fineweb_edu,1,
69,fluency_en,1,
69,modernbert_cleanliness,1,
69,modernbert_readability,1,
69,modernbert_reasoning,1,
69,modernbert_professionalism,1,
69,dsir_books,-1,-0.29952666511686854
69,dsir_wiki,-1,-0.3000680424204557
69,dsir_math,-1,-0.2960012065913871
69,qurater,1,
69,ad_en,1,
69,rps_doc_word_count,1,0.37912726614421693
69,rps_doc_num_sentences,1,0.2775347138363866
69,rps_doc_unigram_entropy,1,0.3458281568680741
69,rps_doc_frac_unique_words,-1,-0.38013353072752865
69,rps_doc_frac_no_alph_words,-1,-0.1070773160147848
69,rps_doc_frac_chars_top_2gram,-1,-0.08691656515408878
69,rps_doc_frac_chars_top_3gram,1,0.05047479570997499
69,rps_lines_uppercase_letter_fraction,1,0.032146972179338394
69,rps_lines_ending_with_terminal_punctution_mark,1,0.049114946531335024
69,rps_lines_numerical_chars_fraction,1,0.10136168783192802
69,rps_doc_mean_word_length,-1,-0.19239653603669088
70,fineweb_edu,1,
70,fluency_en,1,
70,modernbert_cleanliness,1,
70,modernbert_readability,1,
70,modernbert_reasoning,1,
70,modernbert_professionalism,1,
70,dsir_books,-1,-0.3030808833287388
70,dsir_wiki,-1,-0.30383665381492697
70,dsir_math,-1,-0.29998293466133175
70,qurater,1,
70,ad_en,1,
70,rps_doc_word_count,1,0.38657950827437126
70,rps_doc_num_sentences,1,0.2825872877991979
70,rps_doc_unigram_entropy,1,0.35444877119782275
70,rps_doc_frac_unique_words,-1,-0.38069563610859447
70,rps_doc_frac_no_alph_words,-1,-0.10924201785398376
70,rps_doc_frac_chars_top_2gram,-1,-0.09917662582125132
70,rps_doc_frac_chars_top_3gram,1,0.04046548562338473
70,rps_lines_uppercase_letter_fraction,1,0.03293889909969366
70,rps_lines_ending_with_terminal_punctution_mark,1,0.04925432470192645
70,rps_lines_numerical_chars_fraction,1,0.09737141739111906
70,rps_doc_mean_word_length,-1,-0.1949671377866806
71,fineweb_edu,1,
71,fluency_en,1,
71,modernbert_cleanliness,1,
71,modernbert_readability,1,
71,modernbert_reasoning,1,
71,modernbert_professionalism,1,
71,dsir_books,-1,-0.30414669459212645
71,dsir_wiki,-1,-0.3049792206727791
71,dsir_math,-1,-0.30116268164602983
71,qurater,1,
71,ad_en,1,
71,rps_doc_word_count,1,0.3879214988376077
71,rps_doc_num_sentences,1,0.28056928583825674
71,rps_doc_unigram_entropy,1,0.3575083078743172
71,rps_doc_frac_unique_words,-1,-0.38520350746839255
71,rps_doc_frac_no_alph_words,-1,-0.11170174882150537
71,rps_doc_frac_chars_top_2gram,-1,-0.09455965938455686
71,rps_doc_frac_chars_top_3gram,1,0.051076160661261825
71,rps_lines_uppercase_letter_fraction,1,0.02628669472329886
71,rps_lines_ending_with_terminal_punctution_mark,1,0.0493626730557771
71,rps_lines_numerical_chars_fraction,1,0.09298701557218478
71,rps_doc_mean_word_length,-1,-0.19827023879137592
72,fineweb_edu,1,
72,fluency_en,1,
72,modernbert_cleanliness,1,
72,modernbert_readability,1,
72,modernbert_reasoning,1,
72,modernbert_professionalism,1,
72,dsir_books,-1,-0.29940556138635416
72,dsir_wiki,-1,-0.3001514902859637
72,dsir_math,-1,-0.29668499789388164
72,qurater,1,
72,ad_en,1,
72,rps_doc_word_count,1,0.3849552510239948
72,rps_doc_num_sentences,1,0.2777077983730161
72,rps_doc_unigram_entropy,1,0.35418816990409147
72,rps_doc_frac_unique_words,-1,-0.38261438172435247
72,rps_doc_frac_no_alph_words,-1,-0.11022669611539686
72,rps_doc_frac_chars_top_2gram,-1,-0.09066145574576495
72,rps_doc_frac_chars_top_3gram,1,0.041889439989156556
72,rps_lines_uppercase_letter_fraction,1,0.0375622086579853
72,rps_lines_ending_with_terminal_punctution_mark,1,0.05420546929199029
72,rps_lines_numerical_chars_fraction,1,0.10081636769763361
72,rps_doc_mean_word_length,-1,-0.19577395751604323
73,fineweb_edu,1,
73,fluency_en,1,
73,modernbert_cleanliness,1,
73,modernbert_readability,1,
73,modernbert_reasoning,1,
73,modernbert_professionalism,1,
73,dsir_books,-1,-0.3020427738227021
73,dsir_wiki,-1,-0.30283638338998825
73,dsir_math,-1,-0.29905975637969784
73,qurater,1,
73,ad_en,1,
73,rps_doc_word_count,1,0.3844077368706041
73,rps_doc_num_sentences,1,0.2796535934586516
73,rps_doc_unigram_entropy,1,0.3547203175860787
73,rps_doc_frac_unique_words,-1,-0.3776178376778756
73,rps_doc_frac_no_alph_words,-1,-0.10264287760929378
73,rps_doc_frac_chars_top_2gram,-1,-0.10685697523556871
73,rps_doc_frac_chars_top_3gram,1,0.037992097130702375
73,rps_lines_uppercase_letter_fraction,1,0.03058724513650976
73,rps_lines_ending_with_terminal_punctution_mark,1,0.057311346505388064
73,rps_lines_numerical_chars_fraction,1,0.10437503481904796
73,rps_doc_mean_word_length,-1,-0.19990316828225294
74,fineweb_edu,1,
74,fluency_en,1,
74,modernbert_cleanliness,1,
74,modernbert_readability,1,
74,modernbert_reasoning,1,
74,modernbert_professionalism,1,
74,dsir_books,-1,-0.30097245607969253
74,dsir_wiki,-1,-0.3017066188107155
74,dsir_math,-1,-0.29738362360098375
74,qurater,1,
74,ad_en,1,
74,rps_doc_word_count,1,0.38269789166481766
74,rps_doc_num_sentences,1,0.27863177764956093
74,rps_doc_unigram_entropy,1,0.35322936052958714
74,rps_doc_frac_unique_words,-1,-0.3760735735265603
74,rps_doc_frac_no_alph_words,-1,-0.09779626361952747
74,rps_doc_frac_chars_top_2gram,-1,-0.09187346696048959
74,rps_doc_frac_chars_top_3gram,1,0.04041238982733468
74,rps_lines_uppercase_letter_fraction,1,0.03189233810816123
74,rps_lines_ending_with_terminal_punctution_mark,1,0.04529460269059864
74,rps_lines_numerical_chars_fraction,1,0.10379137419490221
74,rps_doc_mean_word_length,-1,-0.1927047851555155
75,fineweb_edu,1,
75,fluency_en,1,
75,modernbert_cleanliness,1,
75,modernbert_readability,1,
75,modernbert_reasoning,1,
75,modernbert_professionalism,1,
75,dsir_books,-1,-0.3098260174344441
75,dsir_wiki,-1,-0.3104164454768145
75,dsir_math,-1,-0.3063371120060838
75,qurater,1,
75,ad_en,1,
75,rps_doc_word_count,1,0.38995495633419996
75,rps_doc_num_sentences,1,0.28555662291127976
75,rps_doc_unigram_entropy,1,0.3559219156684712
75,rps_doc_frac_unique_words,-1,-0.3887455016356947
75,rps_doc_frac_no_alph_words,-1,-0.10341306369629309
75,rps_doc_frac_chars_top_2gram,-1,-0.09036101471348242
75,rps_doc_frac_chars_top_3gram,1,0.048954816733171286
75,rps_lines_uppercase_letter_fraction,1,0.027311022286580295
75,rps_lines_ending_with_terminal_punctution_mark,1,0.04996965393006687
75,rps_lines_numerical_chars_fraction,1,0.1120192069244345
75,rps_doc_mean_word_length,-1,-0.19927381221654591
76,fineweb_edu,1,
76,fluency_en,1,
76,modernbert_cleanliness,1,
76,modernbert_readability,1,
76,modernbert_reasoning,1,
76,modernbert_professionalism,1,
76,dsir_books,-1,-0.3057564293829502
76,dsir_wiki,-1,-0.30632676930378644
76,dsir_math,-1,-0.30182945220450735
76,qurater,1,
76,ad_en,1,
76,rps_doc_word_count,1,0.38637821897845487
76,rps_doc_num_sentences,1,0.27688223452028193
76,rps_doc_unigram_entropy,1,0.3554328323490569
76,rps_doc_frac_unique_words,-1,-0.37999661743727814
76,rps_doc_frac_no_alph_words,-1,-0.09824009337240176
76,rps_doc_frac_chars_top_2gram,-1,-0.09677355484061309
76,rps_doc_frac_chars_top_3gram,1,0.03525597487642434
76,rps_lines_uppercase_letter_fraction,1,0.03845820261829965
76,rps_lines_ending_with_terminal_punctution_mark,1,0.04467972675969047
76,rps_lines_numerical_chars_fraction,1,0.10969312892662542
76,rps_doc_mean_word_length,-1,-0.1907528874117428
77,fineweb_edu,1,
77,fluency_en,1,
77,modernbert_cleanliness,1,
77,modernbert_readability,1,
77,modernbert_reasoning,1,
77,modernbert_professionalism,1,
77,dsir_books,-1,-0.3100366597400456
77,dsir_wiki,-1,-0.3106288586127648
77,dsir_math,-1,-0.3067388125913321
77,qurater,1,
77,ad_en,1,
77,rps_doc_word_count,1,0.39213424403282576
77,rps_doc_num_sentences,1,0.28854123848927266
77,rps_doc_unigram_entropy,1,0.36047625633619285
77,rps_doc_frac_unique_words,-1,-0.38575728518019037
77,rps_doc_frac_no_alph_words,-1,-0.10882739385376546
77,rps_doc_frac_chars_top_2gram,-1,-0.0920416867125589
77,rps_doc_frac_chars_top_3gram,1,0.04386930320383117
77,rps_lines_uppercase_letter_fraction,1,0.028389234044958675
77,rps_lines_ending_with_terminal_punctution_mark,1,0.05768255543536387
77,rps_lines_numerical_chars_fraction,1,0.10023531621719414
77,rps_doc_mean_word_length,-1,-0.19960175981042041
78,fineweb_edu,1,
78,fluency_en,1,
78,modernbert_cleanliness,1,
78,modernbert_readability,1,
78,modernbert_reasoning,1,
78,modernbert_professionalism,1,
78,dsir_books,-1,-0.29653351238676806
78,dsir_wiki,-1,-0.29738772371830907
78,dsir_math,-1,-0.2936545791654537
78,qurater,1,
78,ad_en,1,
78,rps_doc_word_count,1,0.38431696729469755
78,rps_doc_num_sentences,1,0.2739494269696145
78,rps_doc_unigram_entropy,1,0.3550403539855315
78,rps_doc_frac_unique_words,-1,-0.378300095129281
78,rps_doc_frac_no_alph_words,-1,-0.10915284374236912
78,rps_doc_frac_chars_top_2gram,-1,-0.10150243469409545
78,rps_doc_frac_chars_top_3gram,1,0.04580171626587235
78,rps_lines_uppercase_letter_fraction,1,0.038127098000375496
78,rps_lines_ending_with_terminal_punctution_mark,1,0.05774158878021402
78,rps_lines_numerical_chars_fraction,1,0.1068568157897379
78,rps_doc_mean_word_length,-1,-0.2042105136688686
79,fineweb_edu,1,
79,fluency_en,1,
79,modernbert_cleanliness,1,
79,modernbert_readability,1,
79,modernbert_reasoning,1,
79,modernbert_professionalism,1,
79,dsir_books,-1,-0.30738270855889444
79,dsir_wiki,-1,-0.3081807478200893
79,dsir_math,-1,-0.30317368883287965
79,qurater,1,
79,ad_en,1,
79,rps_doc_word_count,1,0.38370751193870006
79,rps_doc_num_sentences,1,0.28262891505111876
79,rps_doc_unigram_entropy,1,0.35260086825780046
79,rps_doc_frac_unique_words,-1,-0.3801816335782267
79,rps_doc_frac_no_alph_words,-1,-0.10225698854799119
79,rps_doc_frac_chars_top_2gram,-1,-0.09361015727461094
79,rps_doc_frac_chars_top_3gram,1,0.053810011772566925
79,rps_lines_uppercase_letter_fraction,1,0.03464833689859572
79,rps_lines_ending_with_terminal_punctution_mark,1,0.04565140454563753
79,rps_lines_numerical_chars_fraction,1,0.10328363743553294
79,rps_doc_mean_word_length,-1,-0.18920469983740063
80,fineweb_edu,1,
80,fluency_en,1,
80,modernbert_cleanliness,1,
80,modernbert_readability,1,
80,modernbert_reasoning,1,
80,modernbert_professionalism,1,
80,dsir_books,-1,-0.30055713182907495
80,dsir_wiki,-1,-0.3007814271604058
80,dsir_math,-1,-0.29680926518430817
80,qurater,1,
80,ad_en,1,
80,rps_doc_word_count,1,0.37978997466998893
80,rps_doc_num_sentences,1,0.27468979393963733
80,rps_doc_unigram_entropy,1,0.34867801167458523
80,rps_doc_frac_unique_words,-1,-0.3739439591048263
80,rps_doc_frac_no_alph_words,-1,-0.10566524124223806
80,rps_doc_frac_chars_top_2gram,-1,-0.08834982597252673
80,rps_doc_frac_chars_top_3gram,1,0.047116335739948965
80,rps_lines_uppercase_letter_fraction,1,0.03185374328785848
80,rps_lines_ending_with_terminal_punctution_mark,1,0.04230451098739611
80,rps_lines_numerical_chars_fraction,1,0.10706937430573056
80,rps_doc_mean_word_length,-1,-0.1874818657033684
81,fineweb_edu,1,
81,fluency_en,1,
81,modernbert_cleanliness,1,
81,modernbert_readability,1,
81,modernbert_reasoning,1,
81,modernbert_professionalism,1,
81,dsir_books,-1,-0.30331735349626926
81,dsir_wiki,-1,-0.30418970088219244
81,dsir_math,-1,-0.3005376631659898
81,qurater,1,
81,ad_en,1,
81,rps_doc_word_count,1,0.3865239017693852
81,rps_doc_num_sentences,1,0.27512172844250443
81,rps_doc_unigram_entropy,1,0.3543120134081693
81,rps_doc_frac_unique_words,-1,-0.38314870513274496
81,rps_doc_frac_no_alph_words,-1,-0.10673318959906308
81,rps_doc_frac_chars_top_2gram,-1,-0.09312811355065007
81,rps_doc_frac_chars_top_3gram,1,0.04943139386425189
81,rps_lines_uppercase_letter_fraction,1,0.03524443497857465
81,rps_lines_ending_with_terminal_punctution_mark,1,0.05047987665634141
81,rps_lines_numerical_chars_fraction,1,0.10613461792758849
81,rps_doc_mean_word_length,-1,-0.19737378369792358
82,fineweb_edu,1,
82,fluency_en,1,
82,modernbert_cleanliness,1,
82,modernbert_readability,1,
82,modernbert_reasoning,1,
82,modernbert_professionalism,1,
82,dsir_books,-1,-0.2997355692972975
82,dsir_wiki,-1,-0.30070420914760215
82,dsir_math,-1,-0.29613863111373284
82,qurater,1,
82,ad_en,1,
82,rps_doc_word_count,1,0.3826529722616784
82,rps_doc_num_sentences,1,0.2758645520890219
82,rps_doc_unigram_entropy,1,0.3527449117341609
82,rps_doc_frac_unique_words,-1,-0.37876832026521434
82,rps_doc_frac_no_alph_words,-1,-0.10412149512888122
82,rps_doc_frac_chars_top_2gram,-1,-0.08832409862030824
82,rps_doc_frac_chars_top_3gram,1,0.05544171443815532
82,rps_lines_uppercase_letter_fraction,1,0.03152256907851526
82,rps_lines_ending_with_terminal_punctution_mark,1,0.05477265358675125
82,rps_lines_numerical_chars_fraction,1,0.10628082703549556
82,rps_doc_mean_word_length,-1,-0.20326814437622795
83,fineweb_edu,1,
83,fluency_en,1,
83,modernbert_cleanliness,1,
83,modernbert_readability,1,
83,modernbert_reasoning,1,
83,modernbert_professionalism,1,
83,dsir_books,-1,-0.30542494120387326
83,dsir_wiki,-1,-0.30605575166502724
83,dsir_math,-1,-0.3012266210855344
83,qurater,1,
83,ad_en,1,
83,rps_doc_word_count,1,0.38574657395198964
83,rps_doc_num_sentences,1,0.28061825331740514
83,rps_doc_unigram_entropy,1,0.35357511751298154
83,rps_doc_frac_unique_words,-1,-0.37907858988175797
83,rps_doc_frac_no_alph_words,-1,-0.1062819135871835
83,rps_doc_frac_chars_top_2gram,-1,-0.08673626688944744
83,rps_doc_frac_chars_top_3gram,1,0.0446331140233616
83,rps_lines_uppercase_letter_fraction,1,0.038616596746586615
83,rps_lines_ending_with_terminal_punctution_mark,1,0.04907977869624288
83,rps_lines_numerical_chars_fraction,1,0.10227372401758995
83,rps_doc_mean_word_length,-1,-0.19876758727397206
84,fineweb_edu,1,
84,fluency_en,1,
84,modernbert_cleanliness,1,
84,modernbert_readability,1,
84,modernbert_reasoning,1,
84,modernbert_professionalism,1,
84,dsir_books,-1,-0.30033568087605483
84,dsir_wiki,-1,-0.30113152282721545
84,dsir_math,-1,-0.29681130020522845
84,qurater,1,
84,ad_en,1,
84,rps_doc_word_count,1,0.3806056515154853
84,rps_doc_num_sentences,1,0.27796128424533195
84,rps_doc_unigram_entropy,1,0.34986418914105033
84,rps_doc_frac_unique_words,-1,-0.374246004831204
84,rps_doc_frac_no_alph_words,-1,-0.10040053233827262
84,rps_doc_frac_chars_top_2gram,-1,-0.1004849905029483
84,rps_doc_frac_chars_top_3gram,1,0.040140212454735896
84,rps_lines_uppercase_letter_fraction,1,0.03424340548447949
84,rps_lines_ending_with_terminal_punctution_mark,1,0.05319484453535041
84,rps_lines_numerical_chars_fraction,1,0.10251229298266296
84,rps_doc_mean_word_length,-1,-0.1953724183405927
85,fineweb_edu,1,
85,fluency_en,1,
85,modernbert_cleanliness,1,
85,modernbert_readability,1,
85,modernbert_reasoning,1,
85,modernbert_professionalism,1,
85,dsir_books,-1,-0.3001163607727422
85,dsir_wiki,-1,-0.3008589036454863
85,dsir_math,-1,-0.2972444610666758
85,qurater,1,
85,ad_en,1,
85,rps_doc_word_count,1,0.3871291930574578
85,rps_doc_num_sentences,1,0.2798216527496668
85,rps_doc_unigram_entropy,1,0.35687516191238844
