type,resource_gate,horizon_months,compute_scenario,model,origin,target_date,score,conditional_p05,conditional_p95,selected_by_diagnostic_rmse,eta_assumed,drift_retention_assumed,gC_log10_per_year,scenario_gC_log10_per_year,N_anchor_B,D_anchor_B_scenario,C_anchor_FLOPs_scenario,C_future_FLOPs_scenario,N_future_B_scenario,D_future_B_scenario,time_extrapolation_observed_spans,N_extrapolation_decades_beyond_C2,D_extrapolation_decades_beyond_C4,status
non_pretrained,wide_ratio,24,quarter,constant,2025-03-13,2027-03-13,40.444684000406866,37.754788736630566,41.5351809401351,False,0.5,0.0,0.6005515619926791,0.15013789049816978,14.766000000000002,6500.0,5.758740000000001e+23,1.1497495601700092e+24,20.864152796965836,9184.40966952986,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,quarter,frontier_trend,2025-03-13,2027-03-13,76.68264959809902,66.99951089995268,82.71651408897162,False,0.5,1.0,0.6005515619926791,0.15013789049816978,14.766000000000002,6500.0,5.758740000000001e+23,1.1497495601700092e+24,20.864152796965836,9184.40966952986,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,quarter,quantile_resource,2025-03-13,2027-03-13,61.82992953399343,57.30370273471745,65.26446898628,True,0.5,0.5,0.6005515619926791,0.15013789049816978,14.766000000000002,6500.0,5.758740000000001e+23,1.1497495601700092e+24,20.864152796965836,9184.40966952986,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,quarter,mean_resource,2025-03-13,2027-03-13,61.39306214906534,52.92352363766683,66.70633008153776,False,0.5,0.5,0.6005515619926791,0.15013789049816978,14.766000000000002,6500.0,5.758740000000001e+23,1.1497495601700092e+24,20.864152796965836,9184.40966952986,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,stopped,constant,2025-03-13,2027-03-13,40.444684000406866,37.754788736630566,41.5351809401351,False,0.5,0.0,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,stopped,frontier_trend,2025-03-13,2027-03-13,76.68264959809902,66.99951089995268,82.71651408897162,False,0.5,1.0,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,stopped,quantile_resource,2025-03-13,2027-03-13,57.92132832293761,53.443479409627244,61.56656363349974,True,0.5,0.5,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
non_pretrained,wide_ratio,24,stopped,mean_resource,2025-03-13,2027-03-13,57.580778385976714,49.382505153478895,62.95401224441246,False,0.5,0.5,0.6005515619926791,0.0,14.766000000000002,6500.0,5.758740000000001e+23,5.758740000000001e+23,14.766000000000002,6500.0,2.637184115523466,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,historical,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,historical,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,historical,quantile_resource,2025-03-09,2026-03-09,30.379048836506374,16.481679447640047,39.6602498500055,False,0.5,0.5,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,historical,mean_resource,2025-03-09,2026-03-09,31.73771845796235,14.552076210691975,41.33026619027625,False,0.5,0.5,0.6903147486034148,0.6903147486034148,9.242,6500.0,3.60438e+23,1.766628855658962e+24,20.460834308878702,14390.329258570824,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,half,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,half,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,half,quantile_resource,2025-03-09,2026-03-09,27.403562320489463,14.523828688509841,36.28741035488041,False,0.5,0.5,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,half,mean_resource,2025-03-09,2026-03-09,29.132050174355623,13.345909915581469,38.68887175129936,False,0.5,0.5,0.6903147486034148,0.3451573743017074,9.242,6500.0,3.60438e+23,7.979725380462694e+23,13.751328324298603,9671.460085256536,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,quarter,constant,2025-03-09,2026-03-09,21.03185224244996,9.321969482565386,27.195130187978368,True,0.5,0.0,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,5.363018046476455e+23,11.273410148360952,7928.713045265762,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,quarter,frontier_trend,2025-03-09,2026-03-09,11.226696854034103,1.6922042485625453,29.086593042431414,False,0.5,1.0,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,5.363018046476455e+23,11.273410148360952,7928.713045265762,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
pretrained,primary,12,quarter,quantile_resource,2025-03-09,2026-03-09,25.98577414562029,13.619451587122583,34.6480618486886,False,0.5,0.5,0.6903147486034148,0.1725786871508537,9.242,6500.0,3.60438e+23,5.363018046476455e+23,11.273410148360952,7928.713045265762,1.333029197080292,0,0.0,conditional_scenario_not_calibrated_long_horizon_prediction
