type,resource_gate,horizon_months,compute_scenario,model,eta,retention,resource_multiplier,conditional_p05,conditional_p95
pretrained,primary,12,historical,mean_resource,0.75,0.0,1.0,12.171599618766914,35.57887661230611
pretrained,primary,12,historical,mean_resource,0.75,0.0,1.5,13.881056507598572,40.175408841586815
pretrained,primary,12,historical,mean_resource,0.75,0.5,0.5,13.938038239645982,40.00230345157225
pretrained,primary,12,historical,mean_resource,0.75,0.5,1.0,15.8475334377835,44.02251009535061
pretrained,primary,12,historical,mean_resource,0.75,0.5,1.5,17.96456947141828,48.48966711156143
pretrained,primary,12,historical,mean_resource,0.75,1.0,0.5,18.054954664521652,50.75951939194358
pretrained,primary,12,historical,mean_resource,0.75,1.0,1.0,20.390709829295652,55.31863115787107
pretrained,primary,12,historical,mean_resource,0.75,1.0,1.5,22.944721067020634,60.363218352122615
pretrained,primary,12,half,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,constant,0.75,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.25,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.25,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.25,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.25,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.25,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.25,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.5,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.5,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.5,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.5,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.5,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.5,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,half,frontier_trend,0.75,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.75,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.75,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,half,frontier_trend,0.75,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.75,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,frontier_trend,0.75,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,half,quantile_resource,0.25,0.0,0.5,9.5734153960788,27.88256494795692
pretrained,primary,12,half,quantile_resource,0.25,0.0,1.0,9.83091051822413,28.58055598331542
pretrained,primary,12,half,quantile_resource,0.25,0.0,1.5,10.094560484906475,29.28892457213458
pretrained,primary,12,half,quantile_resource,0.25,0.5,0.5,13.185315994718387,33.84157700408284
pretrained,primary,12,half,quantile_resource,0.25,0.5,1.0,13.619451587122583,34.6480618486886
pretrained,primary,12,half,quantile_resource,0.25,0.5,1.5,14.065563448024916,35.46346721220831
pretrained,primary,12,half,quantile_resource,0.25,1.0,0.5,13.865362095453476,42.98002662149857
pretrained,primary,12,half,quantile_resource,0.25,1.0,1.0,14.339370552295229,43.81879891593834
pretrained,primary,12,half,quantile_resource,0.25,1.0,1.5,14.789072473284506,44.66112914251922
pretrained,primary,12,half,quantile_resource,0.5,0.0,0.5,9.83091051822413,28.58055598331542
pretrained,primary,12,half,quantile_resource,0.5,0.0,1.0,10.364470592339224,30.007474138110787
pretrained,primary,12,half,quantile_resource,0.5,0.0,1.5,10.923489849421639,31.474240116257246
pretrained,primary,12,half,quantile_resource,0.5,0.5,0.5,13.619451587122583,34.6480618486886
pretrained,primary,12,half,quantile_resource,0.5,0.5,1.0,14.523828688509841,36.28741035488041
pretrained,primary,12,half,quantile_resource,0.5,0.5,1.5,15.47748845587154,37.95928399227797
pretrained,primary,12,half,quantile_resource,0.5,1.0,0.5,14.339370552295229,43.81879891593834
pretrained,primary,12,half,quantile_resource,0.5,1.0,1.0,15.241874467986293,45.50654486095862
pretrained,primary,12,half,quantile_resource,0.5,1.0,1.5,16.181548017020347,47.2047085591168
pretrained,primary,12,half,quantile_resource,0.75,0.0,0.5,10.094560484906475,29.28892457213458
pretrained,primary,12,half,quantile_resource,0.75,0.0,1.0,10.923489849421639,31.474240116257246
pretrained,primary,12,half,quantile_resource,0.75,0.0,1.5,11.85722708285509,33.744799693399436
pretrained,primary,12,half,quantile_resource,0.75,0.5,0.5,14.065563448024916,35.46346721220831
pretrained,primary,12,half,quantile_resource,0.75,0.5,1.0,15.47748845587154,37.95928399227797
pretrained,primary,12,half,quantile_resource,0.75,0.5,1.5,17.00307074935425,40.52049442198125
pretrained,primary,12,half,quantile_resource,0.75,1.0,0.5,14.789072473284506,44.66112914251922
pretrained,primary,12,half,quantile_resource,0.75,1.0,1.0,16.181548017020347,47.2047085591168
pretrained,primary,12,half,quantile_resource,0.75,1.0,1.5,17.67799266964215,49.76293393314299
pretrained,primary,12,half,mean_resource,0.25,0.0,0.5,9.533879214635297,27.845120607847665
pretrained,primary,12,half,mean_resource,0.25,0.0,1.0,9.750090543969083,28.50456510036348
pretrained,primary,12,half,mean_resource,0.25,0.0,1.5,9.970667112334251,29.17331360496185
pretrained,primary,12,half,mean_resource,0.25,0.5,0.5,12.497820884682428,36.745677161396586
pretrained,primary,12,half,mean_resource,0.25,0.5,1.0,12.775247185167279,37.39168872646675
pretrained,primary,12,half,mean_resource,0.25,0.5,1.5,13.057923953525517,38.03814525967115
pretrained,primary,12,half,mean_resource,0.25,1.0,0.5,16.272612446906813,46.71661655542224
pretrained,primary,12,half,mean_resource,0.25,1.0,1.0,16.61733883175954,47.52344926625626
pretrained,primary,12,half,mean_resource,0.25,1.0,1.5,16.96790098862965,48.33157847446057
pretrained,primary,12,half,mean_resource,0.5,0.0,0.5,9.750090543969083,28.50456510036348
pretrained,primary,12,half,mean_resource,0.5,0.0,1.0,10.195672409346844,29.85120177403943
pretrained,primary,12,half,mean_resource,0.5,0.0,1.5,10.659222021720517,31.23366785777403
pretrained,primary,12,half,mean_resource,0.5,0.5,0.5,12.775247185167279,37.39168872646675
pretrained,primary,12,half,mean_resource,0.5,0.5,1.0,13.345909915581469,38.68887175129936
pretrained,primary,12,half,mean_resource,0.5,0.5,1.5,13.938038239645982,40.00230345157225
pretrained,primary,12,half,mean_resource,0.5,1.0,0.5,16.61733883175954,47.52344926625626
pretrained,primary,12,half,mean_resource,0.5,1.0,1.0,17.324335448112734,49.14058243944641
pretrained,primary,12,half,mean_resource,0.5,1.0,1.5,18.054954664521652,50.75951939194358
pretrained,primary,12,half,mean_resource,0.75,0.0,0.5,9.970667112334251,29.173313604961855
pretrained,primary,12,half,mean_resource,0.75,0.0,1.0,10.659222021720517,31.23366785777403
pretrained,primary,12,half,mean_resource,0.75,0.0,1.5,11.389333479915807,33.370979103226055
pretrained,primary,12,half,mean_resource,0.75,0.5,0.5,13.057923953525517,38.03814525967115
pretrained,primary,12,half,mean_resource,0.75,0.5,1.0,13.938038239645982,40.00230345157225
pretrained,primary,12,half,mean_resource,0.75,0.5,1.5,14.867443589398775,41.999137096088454
pretrained,primary,12,half,mean_resource,0.75,1.0,0.5,16.96790098862965,48.33157847446057
pretrained,primary,12,half,mean_resource,0.75,1.0,1.0,18.054954664521652,50.75951939194358
pretrained,primary,12,half,mean_resource,0.75,1.0,1.5,19.1956875656127,53.07382438613857
pretrained,primary,12,quarter,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,constant,0.75,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.25,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.25,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.25,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.25,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.25,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.25,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.5,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.5,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.5,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.5,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.5,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.5,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,quarter,frontier_trend,0.75,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.75,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.75,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,quarter,frontier_trend,0.75,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.75,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,frontier_trend,0.75,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,quarter,quantile_resource,0.25,0.0,0.5,9.446942899980845,27.537517557145566
pretrained,primary,12,quarter,quantile_resource,0.25,0.0,1.0,9.5734153960788,27.88256494795692
pretrained,primary,12,quarter,quantile_resource,0.25,0.0,1.5,9.701400197498353,28.230251684358635
pretrained,primary,12,quarter,quantile_resource,0.25,0.5,0.5,12.972682033913937,33.441794022204036
pretrained,primary,12,quarter,quantile_resource,0.25,0.5,1.0,13.185315994718387,33.84157700408284
pretrained,primary,12,quarter,quantile_resource,0.25,0.5,1.5,13.400898106669041,34.243681202305645
pretrained,primary,12,quarter,quantile_resource,0.25,1.0,0.5,13.633326810433038,42.56212013721786
pretrained,primary,12,quarter,quantile_resource,0.25,1.0,1.0,13.865362095453476,42.98002662149857
pretrained,primary,12,quarter,quantile_resource,0.25,1.0,1.5,14.100701653861178,43.39893880588678
pretrained,primary,12,quarter,quantile_resource,0.5,0.0,0.5,9.5734153960788,27.88256494795692
pretrained,primary,12,quarter,quantile_resource,0.5,0.0,1.0,9.83091051822413,28.58055598331542
pretrained,primary,12,quarter,quantile_resource,0.5,0.0,1.5,10.094560484906475,29.28892457213458
pretrained,primary,12,quarter,quantile_resource,0.5,0.5,0.5,13.185315994718387,33.84157700408284
pretrained,primary,12,quarter,quantile_resource,0.5,0.5,1.0,13.619451587122583,34.6480618486886
pretrained,primary,12,quarter,quantile_resource,0.5,0.5,1.5,14.065563448024916,35.46346721220831
pretrained,primary,12,quarter,quantile_resource,0.5,1.0,0.5,13.865362095453476,42.98002662149857
pretrained,primary,12,quarter,quantile_resource,0.5,1.0,1.0,14.339370552295229,43.81879891593834
pretrained,primary,12,quarter,quantile_resource,0.5,1.0,1.5,14.789072473284506,44.66112914251922
pretrained,primary,12,quarter,quantile_resource,0.75,0.0,0.5,9.701400197498353,28.230251684358635
pretrained,primary,12,quarter,quantile_resource,0.75,0.0,1.0,10.094560484906475,29.28892457213458
pretrained,primary,12,quarter,quantile_resource,0.75,0.0,1.5,10.501805975909287,30.370500451004787
pretrained,primary,12,quarter,quantile_resource,0.75,0.5,0.5,13.400898106669041,34.243681202305645
pretrained,primary,12,quarter,quantile_resource,0.75,0.5,1.0,14.065563448024916,35.46346721220831
pretrained,primary,12,quarter,quantile_resource,0.75,0.5,1.5,14.757572088543993,36.702458741148774
pretrained,primary,12,quarter,quantile_resource,0.75,1.0,0.5,14.100701653861178,43.39893880588678
pretrained,primary,12,quarter,quantile_resource,0.75,1.0,1.0,14.789072473284506,44.66112914251922
pretrained,primary,12,quarter,quantile_resource,0.75,1.0,1.5,15.472510323064737,45.93026017006583
pretrained,primary,12,quarter,mean_resource,0.25,0.0,0.5,9.42739063089403,27.518934815212425
pretrained,primary,12,quarter,mean_resource,0.25,0.0,1.0,9.533879214635297,27.845120607847665
pretrained,primary,12,quarter,mean_resource,0.25,0.0,1.5,9.641443199159193,28.17367014013446
pretrained,primary,12,quarter,mean_resource,0.25,0.5,0.5,12.361058004785905,36.391089792300576
pretrained,primary,12,quarter,mean_resource,0.25,0.5,1.0,12.497820884682428,36.745677161396586
pretrained,primary,12,quarter,mean_resource,0.25,0.5,1.5,12.635881440881183,37.068605647522084
pretrained,primary,12,quarter,mean_resource,0.25,1.0,0.5,16.10242559258433,46.31381746241702
pretrained,primary,12,quarter,mean_resource,0.25,1.0,1.0,16.272612446906813,46.71661655542224
pretrained,primary,12,quarter,mean_resource,0.25,1.0,1.5,16.444248546286094,47.11984458563428
pretrained,primary,12,quarter,mean_resource,0.5,0.0,0.5,9.533879214635297,27.845120607847665
pretrained,primary,12,quarter,mean_resource,0.5,0.0,1.0,9.750090543969083,28.50456510036348
pretrained,primary,12,quarter,mean_resource,0.5,0.0,1.5,9.970667112334251,29.17331360496185
pretrained,primary,12,quarter,mean_resource,0.5,0.5,0.5,12.497820884682428,36.745677161396586
pretrained,primary,12,quarter,mean_resource,0.5,0.5,1.0,12.775247185167279,37.39168872646675
pretrained,primary,12,quarter,mean_resource,0.5,0.5,1.5,13.057923953525517,38.03814525967115
pretrained,primary,12,quarter,mean_resource,0.5,1.0,0.5,16.272612446906813,46.71661655542224
pretrained,primary,12,quarter,mean_resource,0.5,1.0,1.0,16.61733883175954,47.52344926625626
pretrained,primary,12,quarter,mean_resource,0.5,1.0,1.5,16.96790098862965,48.33157847446057
pretrained,primary,12,quarter,mean_resource,0.75,0.0,0.5,9.641443199159193,28.17367014013446
pretrained,primary,12,quarter,mean_resource,0.75,0.0,1.0,9.970667112334251,29.173313604961855
pretrained,primary,12,quarter,mean_resource,0.75,0.0,1.5,10.309855615168383,30.19351794768672
pretrained,primary,12,quarter,mean_resource,0.75,0.5,0.5,12.635881440881183,37.068605647522084
pretrained,primary,12,quarter,mean_resource,0.75,0.5,1.0,13.057923953525517,38.03814525967115
pretrained,primary,12,quarter,mean_resource,0.75,0.5,1.5,13.491911871497924,39.01577196587366
pretrained,primary,12,quarter,mean_resource,0.75,1.0,0.5,16.444248546286094,47.11984458563428
pretrained,primary,12,quarter,mean_resource,0.75,1.0,1.0,16.96790098862965,48.33157847446057
pretrained,primary,12,quarter,mean_resource,0.75,1.0,1.5,17.504765520612654,49.5452801359879
pretrained,primary,12,stopped,constant,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.25,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.5,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,0.5,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,0.5,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,0.5,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,1.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,1.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,constant,0.75,1.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.25,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.25,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.25,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.25,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.25,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.25,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.5,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.5,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.5,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.5,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.5,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.5,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.75,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.75,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.75,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,frontier_trend,0.75,0.5,0.5,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.75,0.5,1.0,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.75,0.5,1.5,4.252708580510648,28.446601841947142
pretrained,primary,12,stopped,frontier_trend,0.75,1.0,0.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.75,1.0,1.0,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,frontier_trend,0.75,1.0,1.5,1.6922042485625453,29.086593042431414
pretrained,primary,12,stopped,quantile_resource,0.25,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.25,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.25,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.25,0.5,0.5,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.25,0.5,1.0,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.25,0.5,1.5,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.25,1.0,0.5,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,quantile_resource,0.25,1.0,1.0,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,quantile_resource,0.25,1.0,1.5,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,quantile_resource,0.5,0.0,0.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.5,0.0,1.0,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.5,0.0,1.5,9.321969482565386,27.195130187978368
pretrained,primary,12,stopped,quantile_resource,0.5,0.5,0.5,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.5,0.5,1.0,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.5,0.5,1.5,12.76297261938761,33.044375768836574
pretrained,primary,12,stopped,quantile_resource,0.5,1.0,0.5,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,quantile_resource,0.5,1.0,1.0,13.404570183771963,42.14527655571139
pretrained,primary,12,stopped,quantile_resource,0.5,1.0,1.5,13.404570183771963,42.14527655571139
