policy_row,coordinate_id,diagnostic_primary_candidate,budget_FLOPs,context_tokens,quality_family,producer_status,coordinate_scale_assumed,coordinate_offset_assumed,upstream_loss_stress_delta_assumed,N_params_B,status,conditional_score,conditional_backbone_reference_score,conditional_gain_vs_backbone,reference_status,empirically_calibrated_score
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,-0.05,3.199313927343033,conditional_affine_coordinate_assumption,17.77652622468575,15.358458839739106,2.418067384946644,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.0,3.199313927343033,conditional_affine_coordinate_assumption,16.59614025090159,15.358458839739106,1.2376814111624856,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.05,3.199313927343033,conditional_affine_coordinate_assumption,15.479377873788815,15.358458839739106,0.1209190340497095,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,-0.05,3.199313927343033,conditional_affine_coordinate_assumption,17.373630104072028,14.778355427681571,2.5952746763904564,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.0,3.199313927343033,conditional_affine_coordinate_assumption,16.102327884948746,14.778355427681571,1.3239724572671747,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.05,3.199313927343033,conditional_affine_coordinate_assumption,14.907268591362012,14.778355427681571,0.1289131636804406,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,-0.05,3.199313927343033,conditional_affine_coordinate_assumption,15.118972177199797,12.80828947623046,2.3106827009693376,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.0,3.199313927343033,conditional_affine_coordinate_assumption,13.984729058984437,12.80828947623046,1.1764395827539769,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.05,3.199313927343033,conditional_affine_coordinate_assumption,12.922623415155284,12.80828947623046,0.11433393892482435,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,-0.05,3.199313927343033,conditional_affine_coordinate_assumption,13.110484822045283,11.066744131465068,2.043740690580215,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.0,3.199313927343033,conditional_affine_coordinate_assumption,12.105431475334912,11.066744131465068,1.038687343869844,conditional_affine_coordinate_assumption,
24,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.05,3.199313927343033,conditional_affine_coordinate_assumption,11.167523198833878,11.066744131465068,0.10077906736881026,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,-0.1,-0.05,3.213619683761294,Loss_out_of_support,,26.927505611493466,,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.0,3.213619683761294,Loss_out_of_support,,26.927505611493466,,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.05,3.213619683761294,conditional_affine_coordinate_assumption,27.09418224704674,26.927505611493466,0.16667663555327294,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,0.0,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,26.767675357222444,23.789977128373586,2.9776982288488583,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,0.0,0.0,3.213619683761294,conditional_affine_coordinate_assumption,25.32963768816707,23.789977128373586,1.5396605597934858,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,0.0,0.05,3.213619683761294,conditional_affine_coordinate_assumption,23.943596584687196,23.789977128373586,0.15361945631360996,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,0.1,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,23.642744393151524,20.913397478833147,2.729346914318377,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,0.1,0.0,3.213619683761294,conditional_affine_coordinate_assumption,22.321416720350857,20.913397478833147,1.4080192415177102,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,0.9,0.1,0.05,3.213619683761294,conditional_affine_coordinate_assumption,21.053573420867373,20.913397478833147,0.1401759420342259,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,-0.1,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,23.143392873813124,20.17245294279766,2.970939931015465,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.0,3.213619683761294,conditional_affine_coordinate_assumption,21.700693184810113,20.17245294279766,1.5282402420124548,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.05,3.213619683761294,conditional_affine_coordinate_assumption,20.324145276392198,20.17245294279766,0.15169233359453926,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,0.0,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,20.32414527639218,17.632087292553337,2.6920579838388434,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,0.0,0.0,3.213619683761294,conditional_affine_coordinate_assumption,19.013712415771007,17.632087292553337,1.3816251232176704,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,0.0,0.05,3.213619683761294,conditional_affine_coordinate_assumption,17.76892880491083,17.632087292553337,0.13684151235749198,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,0.1,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,17.768928804910814,15.350119358651762,2.4188094462590524,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,0.1,0.0,3.213619683761294,conditional_affine_coordinate_assumption,16.588945529441638,15.350119358651762,1.238826170789876,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.0,0.1,0.05,3.213619683761294,conditional_affine_coordinate_assumption,15.472577474618047,15.350119358651762,0.12245811596628542,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,-0.1,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,17.365422487561094,14.769468224716817,2.595954262844277,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.0,3.213619683761294,conditional_affine_coordinate_assumption,16.094603867744258,14.769468224716817,1.3251356430274406,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.05,3.213619683761294,conditional_affine_coordinate_assumption,14.900016016349388,14.769468224716817,0.13054779163257102,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,0.0,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,15.111634896875309,12.800409056037743,2.311225840837565,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,0.0,0.0,3.213619683761294,conditional_affine_coordinate_assumption,13.977851584049837,12.800409056037743,1.1774425280120937,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,0.0,0.05,3.213619683761294,conditional_affine_coordinate_assumption,12.916189833972645,12.800409056037743,0.11578077793490138,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,0.1,-0.05,3.213619683761294,conditional_affine_coordinate_assumption,13.103971787928568,11.059799299098799,2.044172488829769,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,0.1,0.0,3.213619683761294,conditional_affine_coordinate_assumption,12.099348206020496,11.059799299098799,1.0395489069216968,conditional_affine_coordinate_assumption,
25,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,power,conditional_v8_fixed_policy_feasible,1.1,0.1,0.05,3.213619683761294,conditional_affine_coordinate_assumption,11.161851397151006,11.059799299098799,0.10205209805220683,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,-0.1,-0.05,3.2052463047632447,Loss_out_of_support,,26.93415863826638,,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.0,3.2052463047632447,Loss_out_of_support,,26.93415863826638,,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,27.0995943906356,26.93415863826638,0.1654357523692198,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.0,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,26.773046230953405,23.79610740309262,2.976938827860785,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.0,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,25.33481984333654,23.79610740309262,1.5387124402439198,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.0,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,23.948586118809448,23.79610740309262,0.15247871571682836,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.1,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,23.64769072650278,20.918989973204532,2.7287007532982486,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.1,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,22.326167444433796,20.918989973204532,1.4071774712292644,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,0.9,0.1,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,21.058127457931754,20.918989973204532,0.13913748472722176,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,-0.1,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,23.14880795603228,20.178502909505244,2.9703050465270344,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,21.70586603915962,20.178502909505244,1.5273631296543755,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,20.329075192942543,20.178502909505244,0.1505722834372989,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.0,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,20.32907519294253,17.637543707905277,2.6915314850372525,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.0,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,19.018400341161243,17.637543707905277,1.3808566332559664,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.0,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,17.773377177128516,17.637543707905277,0.1358334692232397,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.1,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,17.773377177128513,15.355001242750177,2.4183759343783358,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.1,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,16.593158106686793,15.355001242750177,1.2381568639366165,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.0,0.1,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,15.476559162865348,15.355001242750177,0.12155792011517086,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,-0.1,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,17.370228098664864,14.774670685254799,2.5955574134100647,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,16.09912631478627,14.774670685254799,1.3244556295314727,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,14.904262419827324,14.774670685254799,0.12959173457252504,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.0,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,15.115930897711708,12.805022131595468,2.31090876611624,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.0,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,13.981878356552205,12.805022131595468,1.1768562249567367,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.0,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,12.919956696496557,12.805022131595468,0.11493456490108933,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.1,-0.05,3.2052463047632447,conditional_affine_coordinate_assumption,13.107785171852276,11.063864675363364,2.043920496488912,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.1,0.0,3.2052463047632447,conditional_affine_coordinate_assumption,12.102909954007428,11.063864675363364,1.039045278644064,conditional_affine_coordinate_assumption,
26,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+22,131072,logarithmic,conditional_v8_fixed_policy_feasible,1.1,0.1,0.05,3.2052463047632447,conditional_affine_coordinate_assumption,11.165172223877603,11.063864675363364,0.10130754851423873,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,-0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.0,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,-0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,0.0,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.0,0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,-0.05,11.965825,Loss_out_of_support,,25.711224867976778,,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,0.0,11.965825,conditional_affine_coordinate_assumption,27.87317514812064,25.711224867976778,2.161950280143863,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,0.9,0.1,0.05,11.965825,conditional_affine_coordinate_assumption,26.397154628796297,25.711224867976778,0.6859297608195192,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,-0.05,11.965825,Loss_out_of_support,,25.416380841418402,,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.0,11.965825,conditional_affine_coordinate_assumption,27.808034816170327,25.416380841418402,2.391653974751925,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,-0.1,0.05,11.965825,conditional_affine_coordinate_assumption,26.17357930157924,25.416380841418402,0.7571984601608399,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,-0.05,11.965825,conditional_affine_coordinate_assumption,26.17357930157924,22.400948544225777,3.7726307573534648,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,0.0,11.965825,conditional_affine_coordinate_assumption,24.602452156652543,22.400948544225777,2.201503612426766,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.0,0.05,11.965825,conditional_affine_coordinate_assumption,23.096130990772124,22.400948544225777,0.6951824465463474,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,-0.05,11.965825,conditional_affine_coordinate_assumption,23.096130990772124,19.64902069809504,3.4471102926770847,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.0,11.965825,conditional_affine_coordinate_assumption,21.655547352807996,19.64902069809504,2.0065266547129568,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.0,0.1,0.05,11.965825,conditional_affine_coordinate_assumption,20.28112142596907,19.64902069809504,0.6321007278740289,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,-0.05,11.965825,conditional_affine_coordinate_assumption,23.186016884418624,19.4055356841123,3.7804812003063226,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.0,11.965825,conditional_affine_coordinate_assumption,21.600586097859257,19.4055356841123,2.195050413746955,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,-0.1,0.05,11.965825,conditional_affine_coordinate_assumption,20.095204145971888,19.4055356841123,0.6896684618595863,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,-0.05,11.965825,conditional_affine_coordinate_assumption,20.362952666633245,16.9412533174382,3.4216993491950447,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.0,11.965825,conditional_affine_coordinate_assumption,18.923004964105214,16.9412533174382,1.9817516466670142,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.0,0.05,11.965825,conditional_affine_coordinate_assumption,17.562426390406813,16.9412533174382,0.6211730729686131,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,-0.05,11.965825,conditional_affine_coordinate_assumption,17.803947439314534,14.732701986399094,3.0712454529154396,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.0,11.965825,conditional_affine_coordinate_assumption,16.50744791087252,14.732701986399094,1.774745924473427,conditional_affine_coordinate_assumption,
27,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,exponential,conditional_v8_fixed_policy_feasible,1.1,0.1,0.05,11.965825,conditional_affine_coordinate_assumption,15.28780073110398,14.732701986399094,0.5550987447048854,conditional_affine_coordinate_assumption,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,-0.1,-0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.0,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,-0.1,0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,0.0,-0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,0.0,0.0,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,0.0,0.05,11.965825,Loss_out_of_support,,,,Loss_out_of_support,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,0.1,-0.05,11.965825,Loss_out_of_support,,25.711224867976778,,conditional_affine_coordinate_assumption,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,0.1,0.0,11.965825,conditional_affine_coordinate_assumption,27.87317514812064,25.711224867976778,2.161950280143863,conditional_affine_coordinate_assumption,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,0.9,0.1,0.05,11.965825,conditional_affine_coordinate_assumption,26.397154628796297,25.711224867976778,0.6859297608195192,conditional_affine_coordinate_assumption,
28,"Qwen2 Technical Report (Alibaba, 2024), validation loss",True,1e+24,2048,power,conditional_v8_fixed_policy_feasible,1.0,-0.1,-0.05,11.965825,Loss_out_of_support,,25.416380841418402,,conditional_affine_coordinate_assumption,
