scenario,Q0,quality_bridge_scale,mixture_bridge_lambda,budget_FLOPs,context_tokens,quality_family,status,eligible_observed_recipes,feasible_observed_recipes,recipe_index,N_params_B,D_tokens_B,Q_B_proxy,conditional_bridge_loss,C_total_FLOPs
mixture_lambda_2,0.5,1.0,2.0,2.238721138568347e+19,8192,power,conditional_v8_fixed_policy_feasible,87,55,172,0.20101785241587766,10.0,0.6713607648391644,2.724372520642322,2.238721138568347e+19
mixture_lambda_2,0.5,1.0,2.0,2.3040929760558494e+19,8192,power,conditional_v8_fixed_policy_feasible,87,56,172,0.20957616796461856,10.0,0.6713607648391644,2.7161280622285857,2.304092976055849e+19
mixture_lambda_2,0.5,1.0,2.0,2.3713737056616554e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.21838439083927896,10.0,0.6713607648391644,2.7080909808219857,2.3713737056616554e+19
mixture_lambda_2,0.5,1.0,2.0,2.4406190680419762e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.2274498184655254,10.0,0.6713607648391644,2.7002506979462377,2.4406190680419762e+19
mixture_lambda_2,0.5,1.0,2.0,2.511886431509572e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.23677996135770119,10.000000000000002,0.6713607648391644,2.692597427597834,2.511886431509572e+19
mixture_lambda_2,0.5,1.0,2.0,2.585234839562199e+19,8192,power,conditional_v8_fixed_policy_feasible,87,58,172,0.24638254934113057,10.0,0.6713607648391644,2.6851221003941235,2.585234839562199e+19
mixture_lambda_2,0.5,1.0,2.0,2.660725059798814e+19,8192,power,conditional_v8_fixed_policy_feasible,87,60,172,0.25626553795610424,10.0,0.6713607648391644,2.6778162964804513,2.660725059798814e+19
mixture_lambda_2,0.5,1.0,2.0,2.7384196342643614e+19,8192,power,conditional_v8_fixed_policy_feasible,87,60,172,0.26643711504889167,10.000000000000002,0.6713607648391644,2.6706721860185922,2.7384196342643618e+19
mixture_lambda_2,0.5,1.0,2.0,2.8183829312644493e+19,8192,power,conditional_v8_fixed_policy_feasible,87,61,172,0.2769057075551873,10.0,0.6713607648391644,2.663682476258521,2.8183829312644497e+19
mixture_lambda_2,0.5,1.0,2.0,2.900681198693144e+19,8192,power,conditional_v8_fixed_policy_feasible,87,62,172,0.2876799884816502,10.0,0.6713607648391644,2.656840364344696,2.900681198693144e+19
