Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Epoch_AI_Publication_Date,Epoch_AI_Organization,Epoch_AI_Open_Weights,source_row,date,N,open_status,license,type,type_detail,model_class,S,logN,t,z,month,developer,license_research_status
meetkai/functionary-small-v3.1,8.03,2024-11-10,mit,🔶 fine-tuned on domain-specific datasets,24.08333552224185,62.74584768414474,28.616314665836143,15.709969788519636,5.145413870246088,6.187239583333335,26.09522754137116,,,,3408,2024-11-10 00:00:00+00:00,8.03,,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,24.08333552224185,0.9047155452786809,5.322381930184805,-1.148116089425552,2024-11,meetkai,permissive_license_label_not_repository_verified
theprint/ReWiz-Qwen-2.5-14B,16.743,2024-11-10,apache-2.0,🔶 fine-tuned on domain-specific datasets,30.03173400795292,27.85464788982123,44.86187336352475,29.229607250755286,17.337807606263986,15.436979166666667,45.46948877068559,,,,4305,2024-11-10 00:00:00+00:00,16.743,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,30.03173400795292,1.2238332772363227,5.322381930184805,-0.8457871734368325,2024-11,theprint,permissive_license_label_not_repository_verified
BlackBeenie/Neos-Gemma-2-9b,9.242,2024-11-11,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",25.475663495967385,58.75665456544192,35.638851313766615,9.818731117824774,9.731543624161072,5.785416666666667,33.12278368794326,,,,129,2024-11-11 00:00:00+00:00,9.242,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,25.475663495967385,0.9657659641826862,5.3552361396303905,-1.073402112772324,2024-11,BlackBeenie,permissive_license_label_not_repository_verified
NAPS-ai/naps-gemma-2-27b-v-0.1.0,27.227,2024-11-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,1.6796019124036488,0.0,2.3470409575204094,0.0,1.342281879194629,4.524739583333332,1.8635490543735225,,,,1209,2024-11-11 00:00:00+00:00,27.227,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,1.6796019124036488,1.4349997913501735,5.3552361396303905,-4.069674705713168,2024-11,NAPS-ai,permissive_license_label_not_repository_verified
NAPS-ai/naps-gemma-2-27b-v0.1.0,27.227,2024-11-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,1.6796019124036488,0.0,2.3470409575204094,0.0,1.342281879194629,4.524739583333332,1.8635490543735225,,,,1210,2024-11-11 00:00:00+00:00,27.227,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,1.6796019124036488,1.4349997913501735,5.3552361396303905,-4.069674705713168,2024-11,NAPS-ai,permissive_license_label_not_repository_verified
icefog72/Ice0.32-10.11-RP,7.242,2024-11-11,cc-by-nc-4.0,🤝 base merges and moerges,21.63483115225961,49.15457652362399,30.430940035916453,5.13595166163142,8.277404921700223,13.476041666666667,23.33407210401891,,,,2875,2024-11-11 00:00:00+00:00,7.242,,cc-by-nc-4.0,non_pretrained,🤝 base merges and moerges,merge,21.634831152259608,0.8598585204809929,5.3552361396303905,-1.2870749844683975,2024-11,icefog72,custom_or_unknown_manual_review_needed
nbeerbower/Qwen2.5-Gutenberg-Doppel-14B,14.77,2024-11-11,apache-2.0,🔶 fine-tuned on domain-specific datasets,41.327794892427,80.90832324897937,48.23890863039215,54.15407854984894,11.0738255033557,10.024479166666667,43.567154255319146,,,,3570,2024-11-11 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,41.327794892427,1.1693804953119495,5.3552361396303905,-0.35043083373606876,2024-11,nbeerbower,permissive_license_label_not_repository_verified
BlackBeenie/Neos-Llama-3.1-8B,8.03,2024-11-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",19.51217705998031,49.43937641014729,21.080122945815933,13.217522658610273,2.460850111856823,5.740364583333334,25.1348256501182,,,,130,2024-11-12 00:00:00+00:00,8.03,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,19.51217705998031,0.9047155452786809,5.388090349075975,-1.417067169869362,2024-11,BlackBeenie,permissive_license_label_not_repository_verified
ManoloPueblo/LLM_MERGE_CC2,7.242,2024-11-12,apache-2.0,🤝 base merges and moerges,20.747367714260108,38.53087585384557,33.241073524404655,6.419939577039275,7.270693512304249,16.444791666666664,22.57683215130024,,,,1132,2024-11-12 00:00:00+00:00,7.242,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,20.747367714260108,0.8598585204809929,5.388090349075975,-1.3402212456822349,2024-11,ManoloPueblo,permissive_license_label_not_repository_verified
ManoloPueblo/LLM_MERGE_CC3,7.242,2024-11-12,apache-2.0,🤝 base merges and moerges,21.67864029208779,39.58751667797001,33.23001780763082,7.930513595166164,7.941834451901568,17.42916666666667,23.95279255319149,,,,1133,2024-11-12 00:00:00+00:00,7.242,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,21.67864029208779,0.8598585204809929,5.388090349075975,-1.2844929015499347,2024-11,ManoloPueblo,permissive_license_label_not_repository_verified
Qwen/Qwen2.5-Coder-14B,14.77,2024-11-12,apache-2.0,🟢 pretrained,24.82905228038836,34.72652561869174,40.52300211536303,22.507552870090635,5.7046979865771785,6.387239583333336,39.12529550827424,,,,1546,2024-11-12 00:00:00+00:00,14.77,,apache-2.0,pretrained,🟢 pretrained,pretrained,24.829052280388357,1.1693804953119495,5.388090349075975,-1.1077503923314305,2024-11,Qwen,permissive_license_label_not_repository_verified
Qwen/Qwen2.5-Coder-14B-Instruct,14.77,2024-11-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",32.12283417812606,69.07560827493273,44.220018215668375,32.477341389728096,7.270693512304249,7.032291666666666,32.661052009456256,,,,1547,2024-11-12 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,32.12283417812606,1.1693804953119495,5.388090349075975,-0.7481325643599879,2024-11,Qwen,permissive_license_label_not_repository_verified
ZeroXClem/Qwen2.5-7B-Qandora-CySec,7.616,2024-11-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,32.02349981666794,67.73172958860269,36.264898165897854,29.30513595166164,6.711409395973152,13.408854166666664,38.71897163120567,2024-09-19,Alibaba,Yes,2068,2024-11-12 00:00:00+00:00,7.616,yes,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,32.02349981666794,0.8817269353764179,5.388090349075975,-0.7526920573549997,2024-11,ZeroXClem,permissive_license_label_not_repository_verified
dwikitheduck/gen-try1,14.77,2024-11-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",39.412127202941626,75.22052598217175,47.41312903142858,41.012084592145015,12.192393736017896,14.961979166666664,45.67265070921986,,,,2575,2024-11-12 00:00:00+00:00,14.77,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,39.412127202941626,1.1693804953119495,5.388090349075975,-0.4300211882153192,2024-11,dwikitheduck,permissive_license_label_not_repository_verified
lalainy/ECE-PRYMMAL-YL-0.5B-SLERP-BIS-V1,0.494,2024-11-12,apache-2.0,🤝 base merges and moerges,3.610722269051976,14.37075847639818,2.92944936253925,0.0755287009063444,0.0,2.9421875,1.3464095744680846,,,,3270,2024-11-12 00:00:00+00:00,0.494,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,3.6107222690519762,-0.30627305107635305,5.388090349075975,-3.2844871417107653,2024-11,lalainy,permissive_license_label_not_repository_verified
lalainy/ECE-PRYMMAL-YL-1B-SLERP-V3,1.544,2024-11-12,apache-2.0,🤝 base merges and moerges,16.44790148688646,32.500875454904104,18.22865501035824,9.743202416918429,5.92841163310962,10.82682291666667,21.4594414893617,,,,3271,2024-11-12 00:00:00+00:00,1.544,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,16.44790148688646,0.18864729599971736,5.388090349075975,-1.6252724716920162,2024-11,lalainy,permissive_license_label_not_repository_verified
lalainy/ECE-PRYMMAL-YL-1B-SLERP-V4,1.544,2024-11-12,apache-2.0,🤝 base merges and moerges,16.43838512195718,33.23526022065896,17.411751961605876,10.045317220543806,4.809843400447425,12.093489583333332,21.034648345153663,,,,3272,2024-11-12 00:00:00+00:00,1.544,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,16.43838512195718,0.18864729599971736,5.388090349075975,-1.6259651062596194,2024-11,lalainy,permissive_license_label_not_repository_verified
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V5,1.544,2024-11-12,apache-2.0,🤝 base merges and moerges,15.836336402400669,33.125329680802494,18.879659027462832,11.10271903323263,4.809843400447425,5.650260416666666,21.45020685579196,,,,3322,2024-11-12 00:00:00+00:00,1.544,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,15.836336402400669,0.18864729599971736,5.388090349075975,-1.6704562074743166,2024-11,llnYou,permissive_license_label_not_repository_verified
nbeerbower/Mistral-Nemo-Prism-12B,12.248,2024-11-12,apache-2.0,🔶 fine-tuned on domain-specific datasets,27.924007108863105,68.58103166265508,35.91800839002647,8.685800604229607,7.718120805369126,17.960156249999997,28.680924940898343,,,,3563,2024-11-12 00:00:00+00:00,12.248,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,27.924007108863105,1.0880651776902046,5.388090349075975,-0.9482342305473722,2024-11,nbeerbower,permissive_license_label_not_repository_verified
nhyha/N3N_gemma-2-9b-it_20241110_2026,10.159,2024-11-12,gemma,🔶 fine-tuned on domain-specific datasets,29.119584296103525,62.82829558903709,40.94410554905775,16.08761329305136,11.521252796420578,9.779427083333337,33.55681146572104,,,,3666,2024-11-12 00:00:00+00:00,10.159,,gemma,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,29.119584296103525,1.006850960324272,5.388090349075975,-0.8895832234958931,2024-11,nhyha,custom_or_unknown_manual_review_needed
silma-ai/SILMA-9B-Instruct-v1.0,9.242,2024-11-12,gemma,🔶 fine-tuned on domain-specific datasets,26.308011915634108,58.419438201749145,30.71300262979214,11.63141993957704,7.38255033557047,17.262239583333336,32.439420803782504,,,,4113,2024-11-12 00:00:00+00:00,9.242,,gemma,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,26.308011915634108,0.9657659641826862,5.388090349075975,-1.030020555073001,2024-11,silma-ai,custom_or_unknown_manual_review_needed
MultivexAI/Phi-3.5-Mini-Instruct-MultiVex-v0.25-GGUF,3.821,2024-11-13,,"💬 chat models (RLHF, DPO, IFT, ...)",3.83477046380236,14.398241111362296,1.6023814703484736,0.6042296072507553,0.6711409395973182,4.524739583333332,1.2078900709219855,2024-04-23,Microsoft,Yes,1203,2024-11-13 00:00:00+00:00,3.821,yes,,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,3.8347704638023594,0.5821770376884089,5.420944558521561,-3.2219582729611416,2024-11,MultivexAI,custom_or_unknown_manual_review_needed
NAPS-ai/naps-llama-3_1_instruct-v0.6.0,8.03,2024-11-13,apache-2.0,🔶 fine-tuned on domain-specific datasets,15.779501356421212,32.80063564675062,22.339533869982745,6.419939577039275,4.250559284116329,3.971614583333333,24.894725177304963,,,,1214,2024-11-13 00:00:00+00:00,8.03,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,15.779501356421212,0.9047155452786809,5.420944558521561,-1.6747266282440458,2024-11,NAPS-ai,permissive_license_label_not_repository_verified
Replete-AI/L3.1-Pneuma-8B,8.03,2024-11-13,llama3.1,🔶 fine-tuned on domain-specific datasets,27.68476446634547,70.7642388861554,30.26262992696204,21.978851963746223,7.046979865771815,6.155989583333335,29.89989657210401,,,,1567,2024-11-13 00:00:00+00:00,8.03,,llama3.1,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,27.68476446634547,0.9047155452786809,5.420944558521561,-0.9601525909598467,2024-11,Replete-AI,custom_or_unknown_manual_review_needed
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v0.9,7.616,2024-11-13,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",31.896915034467217,60.48274134851084,34.79159883396676,29.45619335347432,9.731543624161072,19.548697916666665,37.37071513002365,2024-09-19,Alibaba,Yes,3163,2024-11-13 00:00:00+00:00,7.616,yes,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,31.896915034467217,0.8817269353764179,5.420944558521561,-0.7585132149203373,2024-11,jeffmeloy,permissive_license_label_not_repository_verified
llnYou/ECE-PRYMMAL-YL-1B-SLERP-V6,1.357,2024-11-13,apache-2.0,🤝 base merges and moerges,9.39527358365648,13.876181864120534,14.538923027777068,0.2265861027190332,5.369127516778524,7.365624999999999,14.995197990543732,,,,3323,2024-11-13 00:00:00+00:00,1.357,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,9.395273583656481,0.13257984765973707,5.420944558521561,-2.2662996270638596,2024-11,llnYou,permissive_license_label_not_repository_verified
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V1,2.81,2024-11-13,apache-2.0,🤝 base merges and moerges,11.626794158168616,23.46329960061525,15.79746247814972,0.906344410876133,5.8165548098434,3.22265625,20.554447399527188,,,,3324,2024-11-13 00:00:00+00:00,2.81,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,11.626794158168615,0.4487063199050799,5.420944558521561,-2.028256546610991,2024-11,llnYou,permissive_license_label_not_repository_verified
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V2,2.81,2024-11-13,apache-2.0,🤝 base merges and moerges,11.813468340726132,23.09361383351729,15.20224370386771,1.283987915407855,3.5794183445190177,6.613020833333334,21.108525413711583,,,,3325,2024-11-13 00:00:00+00:00,2.81,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,11.813468340726132,0.4487063199050799,5.420944558521561,-2.010213983682254,2024-11,llnYou,permissive_license_label_not_repository_verified
llnYou/ECE-PRYMMAL-YL-3B-SLERP-V3,3.821,2024-11-13,apache-2.0,🤝 base merges and moerges,23.42685471667849,35.80810028502152,36.62575632451354,12.990936555891238,7.270693512304249,14.050260416666662,33.81538120567376,,,,3326,2024-11-13 00:00:00+00:00,3.821,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,23.42685471667849,0.5821770376884089,5.420944558521561,-1.1843634297129602,2024-11,llnYou,permissive_license_label_not_repository_verified
meditsolutions/MSH-Lite-7B-v1-Bielik-v2.3-Instruct-Llama-Prune,7.646,2024-11-13,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",14.528174671948811,36.55002061197622,16.138425927069104,2.643504531722054,7.046979865771815,11.56796875,13.222148345153665,,,,3404,2024-11-13 00:00:00+00:00,7.646,,apache-2.0,non_pretrained,"💬 chat models (RLHF, DPO, IFT, ...)",chat,14.528174671948811,0.8834342936830093,5.420944558521561,-1.7720969483985478,2024-11,meditsolutions,permissive_license_label_not_repository_verified
ylalain/ECE-PRYMMAL-YL-1B-SLERP-V8,1.357,2024-11-13,apache-2.0,🤝 base merges and moerges,9.679667500944214,15.05272676498358,15.175392374828268,0.4531722054380665,5.257270693512303,6.765625,15.373817966903072,,,,4478,2024-11-13 00:00:00+00:00,1.357,,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,9.679667500944214,0.13257984765973707,5.420944558521561,-2.2333350495568265,2024-11,ylalain,permissive_license_label_not_repository_verified
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-Agent-0.004-128K-code-ds-auto,8.0,2024-11-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,23.874258540372427,72.04816553411615,26.45205960447092,14.350453172205436,0.0,2.0833333333333326,28.311539598108748,,,,555,2024-11-14 00:00:00+00:00,8.0,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,23.874258540372427,0.9030899869919435,5.453798767967146,-1.1595856360266577,2024-11,EpistemeAI,permissive_license_label_not_repository_verified
Etherll/Qwen2.5-7B-della-test,7.616,2024-11-14,,🤝 base merges and moerges,35.81656745139639,76.24968417133206,35.54689390845198,48.94259818731118,7.829977628635347,8.987239583333334,37.34301122931442,2024-09-19,Alibaba,Yes,606,2024-11-14 00:00:00+00:00,7.616,yes,,non_pretrained,🤝 base merges and moerges,merge,35.81656745139639,0.8817269353764179,5.453798767967146,-0.5833345530721883,2024-11,Etherll,custom_or_unknown_manual_review_needed
HuggingFaceTB/SmolLM2-135M-Instruct,0.135,2024-11-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.2065969565576755,5.925167444602544,4.796275744662444,1.4350453172205435,0.0,6.059895833333335,1.0231973995271864,,,,722,2024-11-14 00:00:00+00:00,0.135,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,3.2065969565576755,-0.8696662315049939,5.453798767967146,-3.4073686049285477,2024-11,HuggingFaceTB,permissive_license_label_not_repository_verified
HuggingFaceTB/SmolLM2-360M-Instruct,0.362,2024-11-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,3.1000195398620374,8.303191088533978,3.2990473293233173,0.8308157099697886,2.0134228187919474,2.751822916666668,1.4018173758865236,,,,724,2024-11-14 00:00:00+00:00,0.362,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,3.1000195398620374,-0.4412914294668343,5.453798767967146,-3.4422709025943994,2024-11,HuggingFaceTB,permissive_license_label_not_repository_verified
dwikitheduck/gemma-2-2b-id,2.0,2024-11-14,gemma,🔶 fine-tuned on domain-specific datasets,14.849648233221265,38.785644312646,15.415129369168447,4.531722054380665,6.599552572706939,10.728385416666669,13.037455673758863,,,,2571,2024-11-14 00:00:00+00:00,2.0,,gemma,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,14.849648233221265,0.3010299956639812,5.453798767967146,-1.746442361273028,2024-11,dwikitheduck,custom_or_unknown_manual_review_needed
icefog72/Ice0.34b-14.11-RP,7.242,2024-11-14,cc-by-nc-4.0,🤝 base merges and moerges,21.681833980913552,47.62086818530389,30.80635727588579,6.495468277945619,7.941834451901568,13.615364583333331,23.61111111111111,,,,2876,2024-11-14 00:00:00+00:00,7.242,,cc-by-nc-4.0,non_pretrained,🤝 base merges and moerges,merge,21.681833980913552,0.8598585204809929,5.453798767967146,-1.2843048152307839,2024-11,icefog72,custom_or_unknown_manual_review_needed
icefog72/Ice0.34n-14.11-RP,7.242,2024-11-14,cc-by-nc-4.0,🤝 base merges and moerges,21.87840965107064,47.86566310722217,31.206252799751898,7.250755287009064,8.501118568232664,12.844791666666666,23.60187647754137,,,,2877,2024-11-14 00:00:00+00:00,7.242,,cc-by-nc-4.0,non_pretrained,🤝 base merges and moerges,merge,21.87840965107064,0.8598585204809929,5.453798767967146,-1.2727661737099765,2024-11,icefog72,custom_or_unknown_manual_review_needed
jeffmeloy/Qwen2.5-7B-nerd-uncensored-v1.0,7.616,2024-11-14,apache-2.0,🤝 base merges and moerges,36.19369887340693,76.95159953368174,34.73715707560444,47.12990936555892,5.369127516778524,16.822656250000005,36.151743498817964,2024-09-19,Alibaba,Yes,3164,2024-11-14 00:00:00+00:00,7.616,yes,apache-2.0,non_pretrained,🤝 base merges and moerges,merge,36.19369887340693,0.8817269353764179,5.453798767967146,-0.5669669098033752,2024-11,jeffmeloy,permissive_license_label_not_repository_verified
newsbang/Homer-7B-v0.1,7.616,2024-11-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,33.058437903590075,61.08724850064496,37.30922654202453,38.59516616314199,9.955257270693512,12.79557291666667,38.60815602836879,,,,3653,2024-11-14 00:00:00+00:00,7.616,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,33.058437903590075,0.8817269353764179,5.453798767967146,-0.705543190348982,2024-11,newsbang,permissive_license_label_not_repository_verified
theprint/Llama-3.2-3B-VanRossum,3.696,2024-11-14,apache-2.0,🔶 fine-tuned on domain-specific datasets,17.58480896190996,47.82820693537591,19.366361887076,9.743202416918429,2.348993288590602,6.554166666666667,19.66792257683215,,,,4300,2024-11-14 00:00:00+00:00,3.696,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,17.58480896190996,0.5677319625480691,5.453798767967146,-1.5447343750109195,2024-11,theprint,permissive_license_label_not_repository_verified
EpistemeAI/Fireball-Meta-Llama-3.1-8B-Instruct-0.001-128K-auto,8.0,2024-11-15,apache-2.0,🔶 fine-tuned on domain-specific datasets,21.567361907712467,44.31863012362753,26.832966985874886,13.293051359516618,8.277404921700223,8.730729166666668,27.95138888888889,,,,548,2024-11-15 00:00:00+00:00,8.0,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,21.567361907712467,0.9030899869919435,5.486652977412731,-1.2910589937713857,2024-11,EpistemeAI,permissive_license_label_not_repository_verified
bunnycore/SmolLM2-1.7-Persona,1.711,2024-11-15,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.527349011570474,54.65254413844156,11.203752907058009,5.664652567975831,1.789709172259505,3.0322916666666675,10.821143617021276,,,,2448,2024-11-15 00:00:00+00:00,1.711,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,14.527349011570477,0.23325000954110028,5.486652977412731,-1.7721634416631902,2024-11,bunnycore,permissive_license_label_not_repository_verified
bunnycore/SmolLM2-1.7B-roleplay-lora,3.423,2024-11-15,apache-2.0,🔶 fine-tuned on domain-specific datasets,14.47905997638928,53.82075116247113,10.90723801954026,5.287009063444108,3.355704697986576,2.7656250000000004,10.738031914893616,,,,2449,2024-11-15 00:00:00+00:00,3.423,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,14.479059976389282,0.5344068991378771,5.486652977412731,-1.7760577924207703,2024-11,bunnycore,permissive_license_label_not_repository_verified
dwikitheduck/gemma-2-2b-id-instruct,2.0,2024-11-15,gemma,🔶 fine-tuned on domain-specific datasets,14.849648233221265,38.785644312646,15.415129369168447,4.531722054380665,6.599552572706939,10.728385416666669,13.037455673758863,,,,2573,2024-11-15 00:00:00+00:00,2.0,,gemma,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,14.849648233221265,0.3010299956639812,5.486652977412731,-1.746442361273028,2024-11,dwikitheduck,custom_or_unknown_manual_review_needed
vonjack/MobileLLM-125M-HF,0.125,2024-11-15,cc-by-nc-4.0,🟢 pretrained,5.565351724961825,21.07275362704292,3.146583712799116,0.906344410876133,1.342281879194629,5.106770833333335,1.8173758865248213,,,,4405,2024-11-15 00:00:00+00:00,0.125,,cc-by-nc-4.0,pretrained,🟢 pretrained,pretrained,5.565351724961826,-0.9030899869919435,5.486652977412731,-2.8313478568435397,2024-11,vonjack,custom_or_unknown_manual_review_needed
LLM4Binary/llm4decompile-1.3b-v2,1.346,2024-11-16,mit,🔶 fine-tuned on domain-specific datasets,6.93902486034668,22.67893633337323,5.915475430438469,1.283987915407855,0.0,9.43046875,2.32528073286052,,,,986,2024-11-16 00:00:00+00:00,1.346,,mit,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,6.93902486034668,0.12904505988795806,5.519507186858316,-2.5960936703640716,2024-11,LLM4Binary,permissive_license_label_not_repository_verified
lt-asset/nova-1.3b,1.347,2024-11-16,bsd-3-clause-clear,🔶 fine-tuned on domain-specific datasets,3.853650600815168,12.14255951985177,4.437619873492811,1.2084592145015105,0.0,3.755989583333333,1.5772754137115832,,,,3333,2024-11-16 00:00:00+00:00,1.347,,bsd-3-clause-clear,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,3.8536506008151683,0.12936759572298562,5.519507186858316,-3.2168505965084075,2024-11,lt-asset,custom_or_unknown_manual_review_needed
oopere/pruned20-llama-1b,1.075,2024-11-16,llama3.2,🤝 base merges and moerges,4.989519628599489,19.936213690784896,3.185394259848986,1.0574018126888218,0.0,4.393229166666667,1.3648788416075646,,,,3752,2024-11-16 00:00:00+00:00,1.075,,llama3.2,non_pretrained,🤝 base merges and moerges,merge,4.989519628599489,0.03140846425162412,5.519507186858316,-2.9466475668989727,2024-11,oopere,custom_or_unknown_manual_review_needed
princeton-nlp/Llama-3-8B-ProLong-512k-Instruct,8.03,2024-11-16,llama3,🔶 fine-tuned on domain-specific datasets,19.242001937233777,39.77734632996006,28.66921858384416,5.81570996978852,4.138702460850116,12.091666666666663,24.959367612293143,,,,3824,2024-11-16 00:00:00+00:00,8.03,,llama3,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,19.242001937233777,0.9047155452786809,5.519507186858316,-1.4343615137984047,2024-11,princeton-nlp,custom_or_unknown_manual_review_needed
suayptalha/Rombos-2.5-T.E-8.1,7.616,2024-11-16,cc-by-nc-sa-4.0,🤝 base merges and moerges,35.40416180893529,69.25047762159957,36.49986120588039,49.24471299093656,8.165548098434002,10.979427083333336,38.2849438534279,,,,4232,2024-11-16 00:00:00+00:00,7.616,,cc-by-nc-sa-4.0,non_pretrained,🤝 base merges and moerges,merge,35.40416180893529,0.8817269353764179,5.519507186858316,-0.6013206059726585,2024-11,suayptalha,custom_or_unknown_manual_review_needed
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18,2.614,2024-11-16,gemma,🔶 fine-tuned on domain-specific datasets,15.288362728327092,46.30945890237902,16.30199203988385,4.305135951661631,5.145413870246088,4.728385416666668,14.939790189125294,,,,4481,2024-11-16 00:00:00+00:00,2.614,,gemma,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,15.288362728327092,0.4173055832445255,5.519507186858316,-1.7121610532196172,2024-11,ymcki,custom_or_unknown_manual_review_needed
ymcki/gemma-2-2b-ORPO-jpn-it-abliterated-18-merge,2.614,2024-11-16,gemma,🔶 fine-tuned on domain-specific datasets,16.505537805625195,52.18209905273564,17.34833699622109,5.438066465256798,4.4742729306487705,3.357812500000001,16.232638888888886,,,,4482,2024-11-16 00:00:00+00:00,2.614,,gemma,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,16.505537805625195,0.4173055832445255,5.519507186858316,-1.6210843594514734,2024-11,ymcki,custom_or_unknown_manual_review_needed
CultriX/Qwen2.5-14B-Wernicke-SFT,14.77,2024-11-17,apache-2.0,🔶 fine-tuned on domain-specific datasets,33.549511791224056,49.37443760333692,49.33057176327372,35.95166163141994,13.870246085011187,7.549999999999996,45.2201536643026,2024-09-19,Alibaba,Yes,220,2024-11-17 00:00:00+00:00,14.77,yes,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,33.549511791224056,1.1693804953119495,5.552361396303901,-0.6834348205072462,2024-11,CultriX,permissive_license_label_not_repository_verified
Saxo/Linkbricks-Horizon-AI-Korean-Superb-27B,27.227,2024-11-17,apache-2.0,🔶 fine-tuned on domain-specific datasets,38.3619715244158,77.67601076255447,50.60725661580997,27.19033232628399,14.65324384787472,19.52526041666666,40.51972517730496,,,,1677,2024-11-17 00:00:00+00:00,27.227,,apache-2.0,non_pretrained,🔶 fine-tuned on domain-specific datasets,domain_finetuned,38.3619715244158,1.4349997913501735,5.552361396303901,-0.47421238143006894,2024-11,Saxo,permissive_license_label_not_repository_verified
gmonsoon/gemma2-9b-sahabatai-v1-instruct-BaseTIES,9.242,2024-11-17,gemma,🤝 base merges and moerges,33.8045690236527,73.77923908562614,43.401341987357206,19.939577039274926,9.395973154362418,19.12526041666666,37.186022458628834,,,,2683,2024-11-17 00:00:00+00:00,9.242,,gemma,non_pretrained,🤝 base merges and moerges,merge,33.8045690236527,0.9657659641826862,5.552361396303901,-0.6720154705090993,2024-11,gmonsoon,custom_or_unknown_manual_review_needed
