budget_FLOPs,context_tokens,quality_family,Q0_scenario,Q_B_proxy,Q_A_mapped,mapped_coverage,p_policy,quality_mapping_policy,recipe_index,cross_source_empirical_calibration_complete,Q1_p_source,uncertainty_scope,status,minimum_cost_FLOPs,N_params_B,D_tokens_B,B1_backbone_loss,v8_NDQ_proxy_loss,conditional_bridge_loss,Q1_weighted_effect,bridge_factor,C_train_FLOPs,C_attention_FLOPs,C_quality_FLOPs,C_total_FLOPs,budget_utilization,active_set,fixed_p_convex_lower_bound,fixed_p_convex_gap,fixed_p_logN_slope,numeric_certificate_kind
9.30572040929699e+23,2048,power,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,1.155412377874907e+19,11.965825,299.893,2.093384524595647,2.1602893513304946,2.0195419120198412,-0.06737146220598264,0.9348478761773423,2.1530802940349996e+22,1.46983614739456e+21,2.1090466290038188e+20,2.3211543750644943e+22,0.02494330662186581,N_max;D_max,2.0195419120198412,0.0,-0.0718383293916875,convex_logN_reduction_floating_point
1e+24,2048,power,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,1.155412377874907e+19,11.965825,299.893,2.093384524595647,2.1602893513304946,2.0195419120198412,-0.06737146220598264,0.9348478761773423,2.1530802940349996e+22,1.46983614739456e+21,2.1090466290038188e+20,2.3211543750644943e+22,0.023211543750644943,N_max;D_max,2.0195419120198412,0.0,-0.0718383293916875,convex_logN_reduction_floating_point
1e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.07762527240795436,10.0,3.184914432238847,3.369725796134156,3.1501810038160194,-0.06737146220598264,0.9348478761773423,4.657516344477262e+18,3.1795311578298106e+17,5.024530539739757e+18,1e+19,1.0,D_min;budget,3.1501810038160194,0.0,-0.21392224748276972,convex_logN_reduction_floating_point
1.0746078283213175e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.08926528556342701,10.000000000000002,3.1457590820263372,3.3277642122724984,3.1109533062619117,-0.06737146220598264,0.9348478761773423,5.355917133805621e+18,3.656306096677971e+17,5.024530539739758e+18,1.0746078283213177e+19,1.0000000000000002,D_min;budget,3.1109533062619117,0.0,-0.19408156387897496,convex_logN_reduction_floating_point
1.1547819846894582e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.10177373482206103,10.0,3.1106624594277834,3.290033687854406,3.075681005642601,-0.06737146220598264,0.9348478761773423,6.106424089323662e+18,4.16865217831162e+17,5.024530539739757e+18,1.154781984689458e+19,0.9999999999999998,D_min;budget,3.075681005642601,0.0,-0.1760740444423135,convex_logN_reduction_floating_point
1.2409377607517196e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.11521541231554916,10.000000000000002,3.0788724742371723,3.2557521600789414,3.0436329922095933,-0.06737146220598264,0.9348478761773423,6.912924738932951e+18,4.719223288444895e+17,5.024530539739758e+18,1.2409377607517196e+19,1.0,D_min;budget,3.0436329922095933,0.0,-0.1596125208296318,convex_logN_reduction_floating_point
1.3335214321633241e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.12965994417582197,10.0,3.0498255516949238,3.224332993969171,3.014260851500611,-0.06737146220598264,0.9348478761773423,7.779596650549319e+18,5.310871313441668e+17,5.024530539739757e+18,1.3335214321633241e+19,1.0,D_min;budget,3.014260851500611,0.0,-0.14447610200514743,convex_logN_reduction_floating_point
1.4330125702369628e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.14518215118930777,10.0,3.023089349440808,3.1953257295423914,2.9871434719575216,-0.06737146220598264,0.9348478761773423,8.710929071358466e+18,5.946660912714047e+17,5.024530539739757e+18,1.4330125702369628e+19,1.0,D_min;budget,2.9871434719575216,0.0,-0.13049054715288033,convex_logN_reduction_floating_point
1.539926526059492e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.16186243635882366,10.0,2.998325521525261,3.1683775315172915,2.9619510062669505,-0.06737146220598264,0.9348478761773423,9.71174618152942e+18,6.629885393257418e+17,5.024530539739757e+18,1.5399265260594917e+19,0.9999999999999999,D_min;budget,2.9619510062669505,0.0,-0.1175154648280472,convex_logN_reduction_floating_point
1.6548170999431815e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.1797872013806175,10.0,2.9752647039771833,3.143207270546635,2.938420641255703,-0.06737146220598264,0.9348478761773423,1.078723208283705e+19,7.364083768550093e+17,5.024530539739757e+18,1.6548170999431815e+19,1.0,D_min;budget,2.938420641255703,0.0,-0.10543567705965284,convex_logN_reduction_floating_point
1.7782794100389229e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.1990492941938572,10.0,2.9536892301229516,3.119587599666753,2.916339842097637,-0.06737146220598264,0.9348478761773423,1.1942957651631432e+19,8.15305909018039e+17,5.024530539739757e+18,1.7782794100389229e+19,1.0,D_min;budget,2.916339842097637,0.0,-0.09415522057555256,convex_logN_reduction_floating_point
1.9109529749704405e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.2197484899208164,10.000000000000002,2.933420891694825,3.097332253637975,2.8955344791290423,-0.06737146220598264,0.9348478761773423,1.3184909395248986e+19,9.00089814715664e+17,5.024530539739758e+18,1.9109529749704405e+19,1.0,D_min;budget,2.8955344791290423,0.0,-0.08359307200891594,convex_logN_reduction_floating_point
2.053525026457146e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.2419920076889619,10.000000000000002,2.914312085459104,3.076286855061311,2.8758602329663425,-0.06737146220598264,0.9348478761773423,1.4519520461337715e+19,9.911992634939882e+17,5.024530539739758e+18,2.053525026457146e+19,1.0,D_min;budget,2.8758602329663425,0.0,-0.07368003202941112,convex_logN_reduction_floating_point
2.2067340690845897e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.2658950660120154,10.0,2.8962392868429285,3.0563221324277476,2.857196254413886,-0.06737146220598264,0.9348478761773423,1.5953703960720925e+19,1.089106190385215e+18,5.024530539739757e+18,2.2067340690845897e+19,1.0,D_min;budget,2.857196254413886,0.0,-0.06435640796906061,convex_logN_reduction_floating_point
2.3713737056616554e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.2915814796067898,10.0,2.8790981575094725,3.037328832819917,2.8394404086139056,-0.06737146220598264,0.9348478761773423,1.7494888776407388e+19,1.194317740469411e+18,5.024530539739757e+18,2.3713737056616554e+19,1.0,D_min;budget,2.8394404086139056,0.0,-0.05557025880555583,convex_logN_reduction_floating_point
2.5482967479793463e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.31918430073723336,10.0,2.862799822290166,3.0192138481445285,2.8225056536631334,-0.06737146220598264,0.9348478761773423,1.9151058044234002e+19,1.307378895819708e+18,5.024530539739757e+18,2.5482967479793467e+19,1.0000000000000002,D_min;budget,2.8225056536631334,0.0,-0.04727604407393429,convex_logN_reduction_floating_point
2.7384196342643614e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.34884650840776116,10.0,2.8472679974005946,3.0018972253164162,2.8063172455897085,-0.06737146220598264,0.9348478761773423,2.093079050446567e+19,1.4288752984381898e+18,5.024530539739757e+18,2.7384196342643614e+19,1.0,D_min;budget,2.8063172455897085,0.0,-0.039433568124470464,convex_logN_reduction_floating_point
2.942727176209282e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.3807217489758029,10.0,2.832436748013365,2.9853098303132657,2.7908105545996986,-0.06737146220598264,0.9348478761773423,2.2843304938548175e+19,1.5594362838048886e+18,5.024530539739757e+18,2.942727176209282e+19,1.0,D_min;budget,2.7908105545996986,0.0,-0.032007143863773235,convex_logN_reduction_floating_point
3.162277660168379e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.4149751320198458,10.0,2.8182487176704023,2.9693915027094913,2.775929339847015,-0.06737146220598264,0.9348478761773423,2.489850792119075e+19,1.6997381407532882e+18,5.024530539739757e+18,3.1622776601683796e+19,1.0000000000000002,D_min;budget,2.775929339847015,0.0,-0.024964922042803483,convex_logN_reduction_floating_point
3.3982083289425592e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.451784085585463,10.0,2.804653715979737,2.954089582839812,2.7616243725554095,-0.06737146220598264,0.9348478761773423,2.710704513512778e+19,1.8505076145580567e+18,5.024530539739757e+18,3.3982083289425592e+19,1.0,D_min;budget,2.7616243725554095,0.0,-0.018278347128733524,convex_logN_reduction_floating_point
3.651741272548377e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.49133927523939114,10.0,2.791607581563613,2.939357725376861,2.7478523268940225,-0.06737146220598264,0.9348478761773423,2.948035651436347e+19,2.0125256713805463e+18,5.024530539739757e+18,3.6517412725483774e+19,1.0000000000000002,D_min;budget,2.7478523268940225,0.0,-0.011921711199247065,convex_logN_reduction_floating_point
3.924189758484536e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.5338455916922367,10.0,2.779071258747152,2.92515493542423,2.7345748788710122,-0.06737146220598264,0.9348478761773423,3.20307355015342e+19,2.1866315435714012e+18,5.024530539739757e+18,3.924189758484536e+19,1.0,D_min;budget,2.7345748788710122,0.0,-0.005871784638186328,convex_logN_reduction_floating_point
4.216965034285823e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.5795232121055678,10.0,2.7670100418714596,2.911444779196725,2.7217579684396696,-0.06737146220598264,0.9348478761773423,3.4771392726334063e+19,2.3737270767844055e+18,5.024530539739757e+18,4.2169650342858236e+19,1.0000000000000002,D_min;budget,2.7217579684396696,0.0,-0.00010750766681827395,convex_logN_reduction_floating_point
4.531583637600818e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.5976886648081156,10.457343874347638,2.7544637533270704,2.8980587132968334,2.7092440331627863,-0.06737146220598264,0.9348478761773423,3.7501415386189e+19,2.5600966236971684e+18,5.254324366122018e+18,4.531583637600818e+19,1.0,budget,2.7092440331627863,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
4.869675251658631e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.6158822006407731,10.943061909722774,2.742068127735468,2.8848376038539074,2.6968843070793587,-0.06737146220598264,0.9348478761773423,4.04378223042497e+19,2.760555335970113e+18,5.498374876366494e+18,4.869675251658631e+19,1.0,budget,2.6968843070793587,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
5.2329911468149465e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.6347004618290131,11.449170329218232,2.7298359539098076,2.8717786337311004,2.684676156594989,-0.06737146220598264,0.9348478761773423,4.3600762173083075e+19,2.976478697682471e+18,5.752670597383929e+18,5.232991146814947e+19,1.0000000000000002,budget,2.68467615659499,-8.303117093232103e-16,0.0,convex_logN_reduction_floating_point
5.6234132519034905e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.654166218248978,11.97643870323763,2.7177645178869856,2.85887909768363,2.6726170527173383,-0.06737146220598264,0.9348478761773423,4.7007489687525925e+19,3.2090446293351035e+18,6.017598202173868e+18,5.62341325190349e+19,0.9999999999999999,budget,2.6726170527173383,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
6.042963902381328e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.6743030891752784,12.525663429064968,2.7058511628154953,2.8461363478015826,2.6607045200534474,-0.06737146220598264,0.9348478761773423,5.067656126512991e+19,3.4595199156995354e+18,6.293557842983834e+18,6.042963902381328e+19,1.0,budget,2.6607045200534474,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
6.493816315762113e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.6951355755971368,13.097668662487827,2.6940932877130264,2.8335477922518866,2.6489361356336736,-0.06737146220598264,0.9348478761773423,5.462793266807434e+19,3.7292668701405414e+18,6.580963619406246e+18,6.493816315762113e+19,1.0,budget,2.6489361356336736,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
6.978305848598663e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.7166890938189765,13.693307282393745,2.6824883462447513,2.8211108940407525,2.637309527754761,-0.06737146220598264,0.9348478761773423,5.888306392562139e+19,4.01975049732242e+18,6.880244063042818e+18,6.978305848598662e+19,0.9999999999999999,budget,2.637309527754761,0.0,-8.326672684688674e-17,convex_logN_reduction_floating_point
7.498942093324558e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.7389900103996169,14.313461889284973,2.6710338455221168,2.808823169796447,2.625822374841919,-0.06737146220598264,0.9348478761773423,6.346503210250333e+19,4.3325461915308943e+18,7.191842639211347e+18,7.498942093324557e+19,0.9999999999999998,budget,2.625822374841919,0.0,-5.551115123125783e-17,convex_logN_reduction_floating_point
8.058421877614818e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.7620656784865767,14.959045838670466,2.6597273449219587,2.7966821885722557,2.6144724043297747,-0.06737146220598264,0.9348478761773423,6.839865249934927e+19,4.669348010622243e+18,7.516218266176668e+18,8.058421877614818e+19,1.0,budget,2.614472404329775,-4.1515585466160513e-16,2.7755575615628914e-17,convex_logN_reduction_floating_point
8.659643233600653e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.7859444756044527,15.631004310307588,2.648566454925785,2.784685570669537,2.6032573915621073,-0.06737146220598264,0.9348478761773423,7.371060891501382e+19,5.031977568598277e+18,7.853845852394425e+18,8.659643233600653e+19,1.0,budget,2.603257391562108,-4.1515585466160513e-16,-2.7755575615628914e-17,convex_logN_reduction_floating_point
9.30572040929699e+19,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.8106558429588971,16.330315414280744,2.637548835979058,2.7728309864807335,2.592175158710239,-0.06737146220598264,0.9348478761773423,7.942959364769056e+19,5.422393593015676e+18,8.205216852263649e+18,9.30572040929699e+19,1.0,budget,2.592175158710239,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.8362303263203807,17.057991334919635,2.626672197370344,2.7611161553522514,2.581223573710001,-0.06737146220598264,0.9348478761773423,8.558645796222044e+19,5.842702196887583e+18,8.570839840891985e+18,1e+20,1.0,budget,2.581223573710001,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1.0746078283213175e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.8626996185547459,17.81507951357552,2.615934296130172,2.749538844467105,2.570400549217177,-0.06737146220598264,0.9348478761773423,9.22143738053044e+19,6.295167918442115e+18,8.951241108385229e+18,1.0746078283213175e+20,1.0,budget,2.570400549217177,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1.1547819846894582e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.8900966038704585,18.602663871290957,2.605332935949476,2.7380968677472226,2.5597040415813246,-0.06737146220598264,0.9348478761773423,9.934900760867855e+19,6.78222558608579e+18,9.346965274181482e+18,1.154781984689458e+20,0.9999999999999999,budget,2.5597040415813246,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1.2409377607517195e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.9184554038555196,19.421866072416126,2.5948659661174847,2.7267880847753347,2.5491320498379046,-0.06737146220598264,0.9348478761773423,1.070287070830126e+20,7.306493070200326e+18,9.758575921959027e+18,1.2409377607517195e+20,1.0,budget,2.5491320498379046,0.0,-5.551115123125783e-17,convex_logN_reduction_floating_point
1.333521432163324e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.9478114253802011,20.273846830243,2.5845312804789318,2.715610399736344,2.5386826147186246,-0.06737146220598264,0.9348478761773423,1.1529470197267494e+20,7.870784988001275e+18,1.01866562556562e+19,1.333521432163324e+20,1.0,budget,2.5386826147186246,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1.4330125702369627e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,0.9782014104450962,21.159807255748095,2.5743268164104585,2.7045617603780894,2.528353817679911,-0.06737146220598264,0.9348478761773423,1.2419131981391502e+20,8.478127432629931e+18,1.063180977715132e+19,1.4330125702369624e+20,0.9999999999999998,budget,2.528353817679911,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1.539926526059492e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,1.0096634880574704,22.080990250554404,2.5642505538160827,2.6936401569914183,2.5181437799494306,-0.06737146220598264,0.9348478761773423,1.3376621781682654e+20,9.131773802962025e+18,1.1094660986160642e+19,1.539926526059492e+20,1.0,budget,2.5181437799494306,0.0,-5.551115123125783e-17,convex_logN_reduction_floating_point
1.6548170999431814e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,1.0422372282225503,23.03868194524374,2.554300514141614,2.682843621409465,2.508050661590568,-0.06737146220598264,0.9348478761773423,1.4407063207507049e+20,9.835221816324813e+18,1.1575856102922813e+19,1.6548170999431814e+20,1.0,budget,2.508050661590568,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1.778279410038923e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,1.075963698140211,24.034213184172497,2.544474759407886,2.67217022602605,2.4980726605847816,-0.06737146220598264,0.9348478761773423,1.5515964539719474e+20,1.0592231792448494e+19,1.2076063814249062e+19,1.778279410038923e+20,1.0,budget,2.4980726605847816,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
1.9109529749704406e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,1.1108855207015111,25.068961057965723,2.534771391262676,2.661618082833095,2.4882080119317282,-0.06737146220598264,0.9348478761773423,1.6709247514994495e+20,1.1406846303569574e+19,1.2595976043529546e+19,1.9109529749704406e+20,1.0,budget,2.4882080119317282,0.0,-8.326672684688674e-17,convex_logN_reduction_floating_point
2.053525026457146e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,1.1470469353837294,26.144350484887404,2.5251885500511935,2.6511853424769543,2.4784549867670806,-0.06737146220598264,0.9348478761773423,1.799327826077293e+20,1.2283411292687653e+19,1.3136308745297668e+19,2.053525026457146e+20,1.0,budget,2.4784549867670806,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
2.20673406908459e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,1.1844938616469158,27.261855842308297,2.515724413904995,2.640870193333554,2.4688118914979205,-0.06737146220598264,0.9348478761773423,1.9374900541390373e+20,1.322659876958916e+19,1.3697802724966074e+19,2.2067340690845896e+20,0.9999999999999999,budget,2.4688118914979205,0.0,-2.7755575615628914e-17,convex_logN_reduction_floating_point
2.3713737056616553e+20,2048,logarithmic,0.5,0.6713607648391644,1.6754490814383751,0.5814185814185814,observed_512,direct_and_near,172,False,CYJ_v8_Q1_v2_derived_policy,no_joint_A_B_or_bridge_interval,conditional_v8_fixed_policy_feasible,9.545990571739754e+18,1.223273964939577,28.423002649516594,2.506377197849197,2.630670860602222,2.4592770669556088,-0.06737146220598264,0.9348478761773423,2.086147148793736e+20,1.4241431202431904e+19,1.4281224484360014e+19,2.3713737056616553e+20,1.0,budget,2.4592770669556088,0.0,-5.551115123125783e-17,convex_logN_reduction_floating_point
